Year,Month,Day,RF_in
2026,3,31,0.4580547858967173
2026,4,1,0.0799509669411712
2026,4,2,0.0868409102009628
2026,4,3,0.1104293560696677
2026,4,4,0.0029078516770558
2026,4,5,4.587742985540639e-05
2026,4,6,0.0006631084233363
2026,4,7,0.0115997047086863
2026,4,8,0.275572632820854
2026,4,9,0.0260937344845986
2026,4,10,0.8104622077812106
2026,4,11,0.3045333309030815
2026,4,12,0.2119704341359999
2026,4,13,0.3124544327792359
2026,4,14,0.0001522016076799
2026,4,15,0.0007589910727287
2026,4,16,0.0
2026,4,17,0.0101909969341329
2026,4,18,0.0022977149624443
2026,4,19,0.1106947421146873
2026,4,20,0.0131184804239066
2026,4,21,0.010235008535666033
