Year,Month,Day,RF_in
2026,3,1,0.2199273096920624
2026,3,2,0.1156428980389292
2026,3,3,0.0795752524495229
2026,3,4,0.402989057939718
2026,3,5,0.0283861660894759
2026,3,6,0.0376307369842929
2026,3,7,0.4194635105883981
2026,3,8,0.5721782240446263
2026,3,9,0.068600355066548
2026,3,10,0.007571539436634
2026,3,11,0.5416111182665888
2026,3,12,0.1000365309827909
2026,3,13,0.995545074382792
2026,3,14,5.95667027217301
2026,3,15,0.2497122022840711
2026,3,16,0.3790751112623373
2026,3,17,3.729761746090333
2026,3,18,0.1049424803058827
2026,3,20,0.0
2026,3,21,0.3095916854845049
2026,3,22,0.1560156447576621
2026,3,23,0.5941722399293594
2026,3,24,0.7778873260044156
2026,3,27,0.0523954843703008
2026,3,28,0.1437508256833801
2026,3,29,0.0223710551558099
2026,3,30,0.08994061594351488
