Year,Month,tmean_f,datetime,Temp
1990.0,1.0,66.13258056640625,1990-01-01,
1990.0,2.0,64.04169921875001,1990-02-01,
1990.0,3.0,64.79975585937501,1990-03-01,
1990.0,4.0,67.18349914550781,1990-04-01,
1990.0,5.0,67.69717712402344,1990-05-01,
1990.0,6.0,69.09425048828126,1990-06-01,
1990.0,7.0,70.16282348632814,1990-07-01,
1990.0,8.0,71.42572631835938,1990-08-01,
1990.0,9.0,71.54191589355469,1990-09-01,
1990.0,10.0,69.97507934570314,1990-10-01,
1990.0,11.0,69.0459991455078,1990-11-01,
1990.0,12.0,65.55120849609375,1990-12-01,
1991.0,1.0,64.36459655761719,1991-01-01,
1991.0,2.0,65.93366088867188,1991-02-01,
1991.0,3.0,64.38596801757812,1991-03-01,
1991.0,4.0,65.72083129882813,1991-04-01,
1991.0,5.0,67.03177185058594,1991-05-01,
1991.0,6.0,67.64249877929687,1991-06-01,
1991.0,7.0,69.26854858398437,1991-07-01,
1991.0,8.0,70.75628967285157,1991-08-01,
1991.0,9.0,70.32316589355469,1991-09-01,
1991.0,10.0,69.10371093750001,1991-10-01,
1991.0,11.0,68.96441650390625,1991-11-01,
1991.0,12.0,66.13265991210938,1991-12-01,
1992.0,1.0,63.917660522460935,1992-01-01,
1992.0,2.0,64.17543334960938,1992-02-01,
1992.0,3.0,64.996533203125,1992-03-01,
1992.0,4.0,65.96716613769532,1992-04-01,
1992.0,5.0,68.36556701660157,1992-05-01,
1992.0,6.0,69.57000122070312,1992-06-01,
1992.0,7.0,69.75040283203126,1992-07-01,
1992.0,8.0,70.54725952148438,1992-08-01,
1992.0,9.0,71.1484130859375,1992-09-01,
1992.0,10.0,70.47410888671875,1992-10-01,
1992.0,11.0,68.51525268554687,1992-11-01,
1992.0,12.0,66.66153259277344,1992-12-01,
1993.0,1.0,63.74508056640624,1993-01-01,
1993.0,2.0,62.9789306640625,1993-02-01,
1993.0,3.0,64.3899169921875,1993-03-01,
1993.0,4.0,66.17158203125,1993-04-01,
1993.0,5.0,66.24540405273437,1993-05-01,
1993.0,6.0,68.37533264160157,1993-06-01,
1993.0,7.0,69.00185546875,1993-07-01,
1993.0,8.0,70.27136840820313,1993-08-01,
1993.0,9.0,70.20708312988282,1993-09-01,
1993.0,10.0,69.30677490234376,1993-10-01,
1993.0,11.0,66.58583374023438,1993-11-01,
1993.0,12.0,64.77701721191406,1993-12-01,
1994.0,1.0,63.30887145996094,1994-01-01,
1994.0,2.0,64.981787109375,1994-02-01,
1994.0,3.0,64.52645263671874,1994-03-01,
1994.0,4.0,65.5330810546875,1994-04-01,
1994.0,5.0,66.95677490234374,1994-05-01,
1994.0,6.0,67.90908203125,1994-06-01,
1994.0,7.0,70.444921875,1994-07-01,
1994.0,8.0,70.52080688476562,1994-08-01,
1994.0,9.0,70.49824829101563,1994-09-01,
1994.0,10.0,69.31734008789063,1994-10-01,
1994.0,11.0,67.2,1994-11-01,
