Year,Month,NDVI,datetime
2000.0,4.0,0.23338186005015432,2000-04-01
2000.0,5.0,0.3863260245617525,2000-05-01
2000.0,6.0,0.2902528739269869,2000-06-01
2000.0,7.0,0.30607510790412806,2000-07-01
2000.0,8.0,0.28248459615825133,2000-08-01
2000.0,9.0,0.2905766051492573,2000-09-01
2000.0,10.0,0.25816112094455296,2000-10-01
2000.0,11.0,0.22608279004509066,2000-11-01
2000.0,12.0,0.3356884143970631,2000-12-01
2001.0,1.0,0.39821097291546104,2001-01-01
2001.0,2.0,0.41918728675371336,2001-02-01
2001.0,3.0,0.36560614315080053,2001-03-01
2001.0,4.0,0.29279336811583717,2001-04-01
2001.0,5.0,0.2692705083776403,2001-05-01
2001.0,6.0,0.2544540593653549,2001-06-01
2001.0,7.0,0.24267879533179013,2001-07-01
2001.0,8.0,0.23994737789954668,2001-08-01
2001.0,9.0,0.23043656054838205,2001-09-01
2001.0,10.0,0.2354904928325135,2001-10-01
2001.0,11.0,0.21197436768331646,2001-11-01
2001.0,12.0,0.31840778868875386,2001-12-01
2002.0,1.0,0.4916875391830633,2002-01-01
2002.0,2.0,0.6864283997335552,2002-02-01
2002.0,3.0,0.6626880787037037,2002-03-01
2002.0,4.0,0.49944126458815585,2002-04-01
2002.0,5.0,0.44391745108145253,2002-05-01
2002.0,6.0,0.5005887349446615,2002-06-01
2002.0,7.0,0.4212240525233893,2002-07-01
2002.0,8.0,0.3173317614896798,2002-08-01
2002.0,9.0,0.3120292145528911,2002-09-01
2002.0,10.0,0.3466355594587915,2002-10-01
2002.0,11.0,0.6246352961033951,2002-11-01
2002.0,12.0,0.6146971149209105,2002-12-01
2003.0,1.0,0.46193902286482447,2003-01-01
2003.0,2.0,0.613816155327691,2003-02-01
2003.0,3.0,0.6718622372474199,2003-03-01
2003.0,4.0,0.360876813346957,2003-04-01
2003.0,5.0,0.3906367266619647,2003-05-01
2003.0,6.0,0.3662732913170332,2003-06-01
2003.0,7.0,0.35505026358145253,2003-07-01
2003.0,8.0,0.33251668200080775,2003-08-01
2003.0,9.0,0.33549956333490066,2003-09-01
2003.0,10.0,0.28617274908371915,2003-10-01
2003.0,11.0,0.2806971514666522,2003-11-01
2003.0,12.0,0.28489449583453896,2003-12-01
2004.0,1.0,0.7093731915509259,2004-01-01
2004.0,2.0,0.6406363028067129,2004-02-01
2004.0,3.0,0.5785420735677084,2004-03-01
2004.0,4.0,0.5820177808220004,2004-04-01
2004.0,5.0,0.5587809998312114,2004-05-01
2004.0,6.0,0.6356209648980035,2004-06-01
2004.0,7.0,0.5352839246208285,2004-07-01
2004.0,8.0,0.4595643031744309,2004-08-01
2004.0,9.0,0.3820173004527151,2004-09-01
