,Month,RF
1263,April,2.5364495046843105
1264,May,1.008891375150372
1265,June,0.4744786540354331
1266,July,0.3228628344539072
1267,August,1.1602170300272796
1268,September,0.6178757311640298
1269,October,0.8365965515296917
1270,November,2.8479045438873096
1271,December,0.8672149352641684
1272,January,2.124813269326577
1273,February,7.571750810337076
1274,March,44.03626087537669
