,Month,Temp,Year,datetime
0,1.0,61.93943684895834,,1990-01-01
1,2.0,59.203008355034726,,1990-02-01
2,3.0,59.82679036458333,,1990-03-01
3,4.0,62.070865885416666,,1990-04-01
4,5.0,62.84263780381944,,1990-05-01
5,6.0,65.31423611111111,,1990-06-01
6,7.0,65.70560709635416,,1990-07-01
7,8.0,66.988525390625,,1990-08-01
8,9.0,67.59724934895834,,1990-09-01
9,10.0,66.3034423828125,,1990-10-01
10,11.0,65.71671006944445,,1990-11-01
11,12.0,62.41448025173611,,1990-12-01
12,1.0,59.8451171875,,1991-01-01
13,2.0,60.76542154947917,,1991-02-01
14,3.0,60.75788031684028,,1991-03-01
15,4.0,61.73604600694444,,1991-04-01
16,5.0,63.065831163194446,,1991-05-01
17,6.0,63.95701497395834,,1991-06-01
18,7.0,65.7899631076389,,1991-07-01
19,8.0,67.70365397135416,,1991-08-01
20,9.0,66.8911376953125,,1991-09-01
21,10.0,65.68734266493055,,1991-10-01
22,11.0,65.55938042534723,,1991-11-01
23,12.0,63.54120551215278,,1991-12-01
24,1.0,59.745670572916666,,1992-01-01
25,2.0,60.12763129340278,,1992-02-01
26,3.0,60.202267795138894,,1992-03-01
27,4.0,61.21293402777778,,1992-04-01
28,5.0,64.12078179253473,,1992-05-01
29,6.0,66.14193793402778,,1992-06-01
30,7.0,67.15363769531251,,1992-07-01
31,8.0,68.31566840277779,,1992-08-01
32,9.0,68.42843967013889,,1992-09-01
33,10.0,66.81610785590277,,1992-10-01
34,11.0,65.35728352864584,,1992-11-01
35,12.0,64.29445529513889,,1992-12-01
36,1.0,58.91032172309028,,1993-01-01
37,2.0,58.33185763888889,,1993-02-01
38,3.0,59.7673828125,,1993-03-01
39,4.0,63.24201931423611,,1993-04-01
40,5.0,63.25856662326389,,1993-05-01
41,6.0,65.69686414930555,,1993-06-01
42,7.0,67.07541775173611,,1993-07-01
43,8.0,67.73203667534722,,1993-08-01
44,9.0,67.25769585503473,,1993-09-01
45,10.0,65.76659613715279,,1993-10-01
46,11.0,63.29155815972222,,1993-11-01
47,12.0,61.82702907986111,,1993-12-01
48,1.0,59.22810872395833,,1994-01-01
49,2.0,61.783664279513886,,1994-02-01
50,3.0,60.72234971788194,,1994-03-01
51,4.0,62.10392252604167,,1994-04-01
52,5.0,63.78314073350694,,1994-05-01
53,6.0,65.51540256076389,,1994-06-01
54,7.0,68.00594075520834,,1994-07-01
55,8.0,68.5431884765625,,1994-08-01
56,9.0,68.40187174479166,,1994-09-01
57,10.0,66.42999131944444,,1994-10-01
58,11.0,65.54714898003473,,1994-11-01
59,12.0,61.97606336805555,,1994-12-01
60,1.0,60.39855414496528,,1995-01-01
61,2.0,59.81199273003472,,1995-02-01
62,3.0,61.64283854166666,,1995-03-01
63,4.0,62.289794921875,,1995-04-01
64,5.0,63.43995225694445,,1995-05-01
65,6.0,65.46620008680556,,1995-06-01
66,7.0,67.20575629340277,,1995-07-01
67,8.0,66.99419487847223,,1995-08-01
68,9.0,66.44754503038195,,1995-09-01
69,10.0,66.65171983506944,,1995-10-01
70,11.0,65.77961425781251,,1995-11-01
71,12.0,63.81550564236111,,1995-12-01
72,1.0,62.84563259548611,,1996-01-01
