,Month,Temp,datetime,Year
0,1.0,68.29730902777777,1990-01-01,
1,2.0,66.23838975694446,1990-02-01,
2,3.0,66.948974609375,1990-03-01,
3,4.0,69.71800672743055,1990-04-01,
4,5.0,70.36718207465279,1990-05-01,
5,6.0,72.4557644314236,1990-06-01,
6,7.0,72.90975477430555,1990-07-01,
7,8.0,74.39695366753472,1990-08-01,
8,9.0,74.8495334201389,1990-09-01,
9,10.0,73.55883246527779,1990-10-01,
10,11.0,72.09307996961806,1990-11-01,
11,12.0,68.97649739583333,1990-12-01,
12,1.0,67.2775417751736,1991-01-01,
13,2.0,68.58051215277777,1991-02-01,
14,3.0,67.20351019965278,1991-03-01,
15,4.0,69.31838650173611,1991-04-01,
16,5.0,70.71745876736111,1991-05-01,
17,6.0,71.70687120225695,1991-06-01,
18,7.0,73.23221571180557,1991-07-01,
19,8.0,74.27424858940972,1991-08-01,
20,9.0,73.90404188368055,1991-09-01,
21,10.0,73.06100260416667,1991-10-01,
22,11.0,72.81709526909722,1991-11-01,
23,12.0,69.94062500000001,1991-12-01,
24,1.0,67.23760579427083,1992-01-01,
25,2.0,66.98790147569444,1992-02-01,
26,3.0,67.84986436631945,1992-03-01,
27,4.0,69.30448676215278,1992-04-01,
28,5.0,71.31160210503472,1992-05-01,
29,6.0,73.1201633029514,1992-06-01,
30,7.0,73.594775390625,1992-07-01,
31,8.0,74.65428059895834,1992-08-01,
32,9.0,74.70514322916667,1992-09-01,
33,10.0,73.63402777777779,1992-10-01,
34,11.0,71.64453396267362,1992-11-01,
35,12.0,70.49095052083334,1992-12-01,
36,1.0,66.11133083767362,1993-01-01,
37,2.0,65.92186414930555,1993-02-01,
38,3.0,67.13289659288195,1993-03-01,
39,4.0,69.81937662760417,1993-04-01,
40,5.0,70.16224500868056,1993-05-01,
41,6.0,72.59228786892362,1993-06-01,
42,7.0,73.6268798828125,1993-07-01,
43,8.0,74.40241427951389,1993-08-01,
44,9.0,74.288671875,1993-09-01,
45,10.0,72.80510525173611,1993-10-01,
46,11.0,70.15313042534723,1993-11-01,
47,12.0,68.62186414930557,1993-12-01,
48,1.0,66.20853949652778,1994-01-01,
49,2.0,68.23956434461806,1994-02-01,
50,3.0,67.67273763020833,1994-03-01,
51,4.0,68.89844021267362,1994-04-01,
52,5.0,70.77671983506944,1994-05-01,
53,6.0,72.26652018229167,1994-06-01,
54,7.0,74.46884223090278,1994-07-01,
55,8.0,75.25764160156251,1994-08-01,
56,9.0,75.3668212890625,1994-09-01,
57,10.0,73.60430230034723,1994-10-01,
58,11.0,71.39880642361112,1994-11-01,
59,12.0,68.38190104166667,1994-12-01,
60,1.0,67.64692382812501,1995-01-01,
61,2.0,67.371728515625,1995-02-01,
62,3.0,68.8760986328125,1995-03-01,
63,4.0,69.2888916015625,1995-04-01,
64,5.0,70.48716362847222,1995-05-01,
65,6.0,72.76689995659723,1995-06-01,
66,7.0,74.15389539930555,1995-07-01,
67,8.0,74.34592827690972,1995-08-01,
68,9.0,74.31540256076389,1995-09-01,
69,10.0,73.67884114583333,1995-10-01,
70,11.0,72.69902886284723,1995-11-01,
71,12.0,71.436767578125,1995-12-01,
72,1.0,69.88767903645834,1996-01-01,
73,2.0,67.34758572048611,1996-02-01,
74,3.0,67.23269314236111,1996-03-01,
75,4.0,71.25196397569445,1996-04-01,
76,5.0,72.11608072916667,1996-05-01,
77,6.0,74.26962076822917,1996-06-01,
78,7.0,75.0106662326389,1996-07-01,
79,8.0,75.24563259548611,1996-08-01,
80,9.0,74.91117621527778,1996-09-01,
81,10.0,75.04366861979167,1996-10-01,
82,11.0,72.20048014322917,1996-11-01,
83,12.0,68.887451171875,1996-12-01,
84,1.0,68.24427354600695,1997-01-01,
85,2.0,69.13375651041667,1997-02-01,
86,3.0,69.34924587673612,1997-03-01,
87,4.0,70.28425021701389,1997-04-01,
88,5.0,70.11514756944445,1997-05-01,
89,6.0,73.38944769965278,1997-06-01,
90,7.0,74.39217393663195,1997-07-01,
91,8.0,74.74977756076389,1997-08-01,
92,9.0,75.00483940972222,1997-09-01,
93,10.0,74.05360243055556,1997-10-01,
94,11.0,70.8357177734375,1997-11-01,
95,12.0,68.29134385850695,1997-12-01,
96,1.0,67.8080078125,1998-01-01,
97,2.0,67.88119032118055,1998-02-01,
98,3.0,68.85006510416667,1998-03-01,
99,4.0,68.5892578125,1998-04-01,
100,5.0,68.95751410590277,1998-05-01,
101,6.0,71.25209418402778,1998-06-01,
