Year,Month,Day,RF_in
2026,3,1,0.0004943457546254
2026,3,2,0.0525500710184121
2026,3,3,0.2535815538858966
2026,3,4,0.2224140792079809
2026,3,5,0.0456099882410464
2026,3,6,0.0531261878330204
2026,3,7,0.0455654259614303
2026,3,8,0.1089948637673003
2026,3,9,0.0121645919549125
2026,3,10,0.0002656915716959
2026,3,11,0.0124356970792147
2026,3,12,0.4930677661467447
2026,3,13,0.4178150140290081
2026,3,14,8.372072116202489
2026,3,15,1.9505905606742733
2026,3,16,2.108332649825022
2026,3,17,0.5370345569461152
2026,3,18,0.5269277711135717
2026,3,20,0.1082159639204441
2026,3,21,0.248492606077642
2026,3,22,0.143111288182483
2026,3,23,1.411463649509089
2026,3,24,1.2656115196971909
2026,3,27,0.0154089452551256
2026,3,28,1.2526666317317976
2026,3,29,0.149874890686136
2026,3,30,0.1026077248258193
