,Month,tmean_f
421,February,68.06880967881945
422,March,68.82903103298611
423,April,69.98459201388889
424,May,70.20926106770833
425,June,71.38459201388889
426,July,72.49505208333333
427,August,72.976416015625
428,September,72.79170464409722
429,October,72.07519802517362
430,November,70.66392686631944
431,December,69.25999891493055
432,January,68.22272406684027
