,Year,Month,ET,datetime
0,2001.0,1.0,2.650065104166667,2001-01-01
1,2001.0,2.0,2.70546875,2001-02-01
2,2001.0,3.0,2.5746744791666663,2001-03-01
3,2001.0,4.0,2.7356770833333335,2001-04-01
4,2001.0,5.0,2.431155303030303,2001-05-01
5,2001.0,6.0,2.28125,2001-06-01
6,2001.0,7.0,4.546614583333334,2001-07-01
7,2001.0,8.0,3.971805555555556,2001-08-01
8,2001.0,9.0,3.8587239583333335,2001-09-01
9,2001.0,10.0,3.521614583333333,2001-10-01
10,2001.0,11.0,2.699283854166667,2001-11-01
11,2001.0,12.0,2.6147786458333333,2001-12-01
12,2002.0,1.0,2.9580729166666666,2002-01-01
13,2002.0,2.0,2.986458333333333,2002-02-01
14,2002.0,3.0,3.4619791666666666,2002-03-01
15,2002.0,4.0,3.3368489583333334,2002-04-01
16,2002.0,5.0,4.1041015625,2002-05-01
17,2002.0,6.0,4.173763020833334,2002-06-01
18,2002.0,7.0,3.6607421875000004,2002-07-01
19,2002.0,8.0,3.6571614583333334,2002-08-01
20,2002.0,9.0,2.9043154761904764,2002-09-01
21,2002.0,10.0,3.325,2002-10-01
22,2002.0,11.0,2.9318359375000003,2002-11-01
23,2002.0,12.0,2.440234375,2002-12-01
24,2003.0,1.0,2.600455729166667,2003-01-01
25,2003.0,2.0,2.6561848958333334,2003-02-01
26,2003.0,3.0,2.9399739583333337,2003-03-01
27,2003.0,4.0,2.8953125,2003-04-01
28,2003.0,5.0,3.2507161458333336,2003-05-01
29,2003.0,6.0,2.6249348958333334,2003-06-01
30,2003.0,7.0,3.6556640625,2003-07-01
31,2003.0,8.0,3.1087890625000005,2003-08-01
32,2003.0,9.0,3.941536458333333,2003-09-01
33,2003.0,10.0,3.6630208333333334,2003-10-01
34,2003.0,11.0,2.9365234375,2003-11-01
35,2003.0,12.0,2.5109375,2003-12-01
36,2004.0,1.0,2.7376953124999996,2004-01-01
37,2004.0,2.0,3.280729166666667,2004-02-01
38,2004.0,3.0,3.1716796875,2004-03-01
39,2004.0,4.0,2.619791666666667,2004-04-01
40,2004.0,5.0,3.487109375,2004-05-01
41,2004.0,6.0,3.225,2004-06-01
42,2004.0,7.0,3.049107142857143,2004-07-01
43,2004.0,8.0,3.9268229166666666,2004-08-01
44,2004.0,9.0,3.6397222222222223,2004-09-01
45,2004.0,10.0,3.872135416666667,2004-10-01
46,2004.0,11.0,2.954947916666667,2004-11-01
47,2004.0,12.0,2.730729166666667,2004-12-01
48,2005.0,1.0,3.049934895833333,2005-01-01
49,2005.0,2.0,2.908072916666667,2005-02-01
50,2005.0,3.0,3.3134765625,2005-03-01
51,2005.0,4.0,3.0609375,2005-04-01
52,2005.0,5.0,3.577604166666667,2005-05-01
53,2005.0,6.0,2.3880208333333335,2005-06-01
54,2005.0,7.0,2.85546875,2005-07-01
55,2005.0,8.0,4.138151041666666,2005-08-01
56,2005.0,9.0,2.9078125000000004,2005-09-01
57,2005.0,10.0,3.210807291666667,2005-10-01
58,2005.0,11.0,3.1808593750000003,2005-11-01
59,2005.0,12.0,2.473893229166667,2005-12-01
60,2006.0,1.0,2.4857421875,2006-01-01
61,2006.0,2.0,2.6337239583333334,2006-02-01
62,2006.0,3.0,2.214713541666667,2006-03-01
63,2006.0,4.0,2.3187500000000005,2006-04-01
64,2006.0,5.0,3.6615885416666667,2006-05-01
65,2006.0,6.0,2.4234375,2006-06-01
66,2006.0,7.0,3.6514322916666666,2006-07-01
67,2006.0,8.0,4.148697916666666,2006-08-01
68,2006.0,9.0,3.3766927083333336,2006-09-01
69,2006.0,10.0,3.610026041666667,2006-10-01
70,2006.0,11.0,3.231575520833333,2006-11-01
71,2006.0,12.0,2.47265625,2006-12-01
72,2007.0,1.0,2.587239583333333,2007-01-01
73,2007.0,2.0,2.9330078124999996,2007-02-01
74,2007.0,3.0,3.360221354166667,2007-03-01
75,2007.0,4.0,3.000390625,2007-04-01
76,2007.0,5.0,2.6126302083333335,2007-05-01
77,2007.0,6.0,2.7320312500000004,2007-06-01
78,2007.0,7.0,3.5491536458333335,2007-07-01
79,2007.0,8.0,3.789518229166667,2007-08-01
80,2007.0,9.0,3.018229166666667,2007-09-01
81,2007.0,10.0,3.205078125,2007-10-01
82,2007.0,11.0,3.026171875,2007-11-01
83,2007.0,12.0,2.5464192708333337,2007-12-01
84,2008.0,1.0,2.8572265625,2008-01-01
85,2008.0,2.0,2.8115234375000004,2008-02-01
86,2008.0,3.0,3.1528645833333337,2008-03-01
87,2008.0,4.0,2.3658333333333332,2008-04-01
88,2008.0,5.0,2.421955128205129,2008-05-01
89,2008.0,6.0,2.9194661458333333,2008-06-01
90,2008.0,7.0,2.6216145833333333,2008-07-01
91,2008.0,8.0,2.6634765625,2008-08-01
92,2008.0,9.0,2.6989583333333336,2008-09-01
93,2008.0,10.0,3.009895833333333,2008-10-01
94,2008.0,11.0,2.4579427083333334,2008-11-01
95,2008.0,12.0,2.313346354166667,2008-12-01
96,2009.0,1.0,3.561979166666667,2009-01-01
97,2009.0,2.0,2.1955729166666664,2009-02-01
98,2009.0,3.0,2.7691406250000004,2009-03-01
99,2009.0,4.0,3.9648437500000004,2009-04-01
100,2009.0,5.0,3.756510416666667,2009-05-01
101,2009.0,6.0,2.7126302083333336,2009-06-01
102,2009.0,7.0,4.239908854166667,2009-07-01
103,2009.0,8.0,4.14609375,2009-08-01
104,2009.0,9.0,4.320442708333333,2009-09-01
105,2009.0,10.0,4.018229166666667,2009-10-01
106,2009.0,11.0,3.102408854166667,2009-11-01
107,2009.0,12.0,2.5326171875,2009-12-01
108,2010.0,1.0,2.553125,2010-01-01
109,2010.0,2.0,2.8187500000000005,2010-02-01
110,2010.0,3.0,3.1768880208333337,2010-03-01
111,2010.0,4.0,2.644921875,2010-04-01
112,2010.0,5.0,2.055729166666667,2010-05-01
113,2010.0,6.0,2.4009114583333337,2010-06-01
114,2010.0,7.0,2.4141369047619046,2010-07-01
115,2010.0,8.0,2.8059027777777783,2010-08-01
116,2010.0,9.0,3.7816406250000005,2010-09-01
117,2010.0,10.0,3.039713541666667,2010-10-01
118,2010.0,11.0,2.9362630208333336,2010-11-01
119,2010.0,12.0,2.441015625,2010-12-01
120,2011.0,1.0,2.8915364583333334,2011-01-01
121,2011.0,2.0,3.2247395833333337,2011-02-01
122,2011.0,3.0,3.017903645833334,2011-03-01
123,2011.0,4.0,3.220572916666667,2011-04-01
124,2011.0,5.0,2.9686848958333334,2011-05-01
125,2011.0,6.0,2.616458333333333,2011-06-01
126,2011.0,7.0,3.8577473958333335,2011-07-01
127,2011.0,8.0,3.8244140625,2011-08-01
128,2011.0,9.0,2.894230769230769,2011-09-01
129,2011.0,10.0,2.7438802083333336,2011-10-01
130,2011.0,11.0,2.8677083333333333,2011-11-01
131,2011.0,12.0,2.43828125,2011-12-01
132,2012.0,1.0,2.9063802083333337,2012-01-01
133,2012.0,2.0,2.973958333333333,2012-02-01
134,2012.0,3.0,2.6742187500000005,2012-03-01
135,2012.0,4.0,2.5116319444444444,2012-04-01
136,2012.0,5.0,2.184166666666667,2012-05-01
137,2012.0,6.0,2.393923611111111,2012-06-01
138,2012.0,7.0,2.4138621794871797,2012-07-01
139,2012.0,8.0,2.5452380952380955,2012-08-01
140,2012.0,9.0,3.1517578125,2012-09-01
141,2012.0,10.0,3.6828125000000003,2012-10-01
142,2012.0,11.0,2.3852864583333333,2012-11-01
143,2012.0,12.0,2.4837239583333335,2012-12-01
144,2013.0,1.0,2.717057291666667,2013-01-01
145,2013.0,2.0,2.445703125,2013-02-01
146,2013.0,3.0,3.4048177083333337,2013-03-01
147,2013.0,4.0,2.907886904761905,2013-04-01
148,2013.0,5.0,3.4456380208333335,2013-05-01
149,2013.0,6.0,3.083333333333334,2013-06-01
150,2013.0,7.0,2.946474358974359,2013-07-01
151,2013.0,8.0,4.4847656250000005,2013-08-01
152,2013.0,9.0,3.8076822916666666,2013-09-01
153,2013.0,10.0,3.1765625,2013-10-01
154,2013.0,11.0,2.8686848958333337,2013-11-01
155,2013.0,12.0,2.4824869791666666,2013-12-01
156,2014.0,1.0,2.908984375,2014-01-01
157,2014.0,2.0,3.238541666666667,2014-02-01
158,2014.0,3.0,3.726041666666667,2014-03-01
159,2014.0,4.0,3.668229166666667,2014-04-01
160,2014.0,5.0,2.9406250000000003,2014-05-01
161,2014.0,6.0,4.155403645833333,2014-06-01
162,2014.0,7.0,3.594921875,2014-07-01
163,2014.0,8.0,3.620572916666667,2014-08-01
164,2014.0,9.0,2.5243055555555554,2014-09-01
165,2014.0,10.0,3.4884114583333337,2014-10-01
166,2014.0,11.0,3.2851562500000004,2014-11-01
167,2014.0,12.0,2.439453125,2014-12-01
168,2015.0,1.0,2.8787109375,2015-01-01
169,2015.0,2.0,3.1890625000000004,2015-02-01
170,2015.0,3.0,3.917708333333333,2015-03-01
171,2015.0,4.0,2.4100378787878793,2015-04-01
172,2015.0,5.0,2.9470052083333336,2015-05-01
173,2015.0,6.0,3.8205078125000003,2015-06-01
174,2015.0,7.0,3.2390625,2015-07-01
175,2015.0,8.0,4.558072916666667,2015-08-01
176,2015.0,9.0,3.557291666666667,2015-09-01
177,2015.0,10.0,4.204557291666667,2015-10-01
178,2015.0,11.0,3.096484375,2015-11-01
