,Year,Month,RF_mm,RF_in,datetime
0,1920.0,1.0,180.9188488618827,7.122789325270973,1920-01-01
1,1920.0,2.0,25.44232855902778,1.0016664787018812,1920-02-01
2,1920.0,3.0,139.53865258487653,5.493647739562069,1920-03-01
3,1920.0,4.0,82.31483892746914,3.2407416900578405,1920-04-01
4,1920.0,5.0,255.1343798225309,10.044660622934286,1920-05-01
5,1920.0,6.0,188.744140625,7.4308716781496065,1920-06-01
6,1920.0,7.0,206.72439236111111,8.138755604768155,1920-07-01
7,1920.0,8.0,136.76625192901236,5.384498107441432,1920-08-01
8,1920.0,9.0,261.3572289737654,10.289654684006512,1920-09-01
9,1920.0,10.0,178.04884018132717,7.0097968575325655,1920-10-01
10,1920.0,11.0,39.15553566261574,1.541556522150226,1920-11-01
11,1920.0,12.0,132.98070987654322,5.235461018761544,1920-12-01
12,1921.0,1.0,192.9798177083333,7.597630618438321,1921-01-01
13,1921.0,2.0,39.87167546778549,1.5697510026687205,1921-02-01
14,1921.0,3.0,24.738920235339503,0.9739732376117916,1921-03-01
15,1921.0,4.0,97.81798562885804,3.851101796411733,1921-04-01
16,1921.0,5.0,211.8422550154321,8.340246260450083,1921-05-01
17,1921.0,6.0,103.8893711419753,4.090132722125012,1921-06-01
18,1921.0,7.0,157.76444347993828,6.211198562202295,1921-07-01
19,1921.0,8.0,130.31322337962962,5.130441865339749,1921-08-01
20,1921.0,9.0,53.91026475694444,2.1224513683836395,1921-09-01
21,1921.0,10.0,130.677734375,5.144792691929134,1921-10-01
22,1921.0,11.0,87.06257836612654,3.427660565595533,1921-11-01
23,1921.0,12.0,157.89040798611111,6.216157794728784,1921-12-01
24,1922.0,1.0,145.86769386574073,5.742822593139399,1922-01-01
25,1922.0,2.0,37.986701871141975,1.4955394437457472,1922-02-01
26,1922.0,3.0,62.68407600308642,2.4678770079955283,1922-03-01
27,1922.0,4.0,153.12336033950618,6.028478753523865,1922-04-01
28,1922.0,5.0,68.83094015239197,2.70987953355874,1922-05-01
29,1922.0,6.0,97.0689742476852,3.821613159357685,1922-06-01
30,1922.0,7.0,185.0065827546296,7.283723730497229,1922-07-01
31,1922.0,8.0,188.3714916087963,7.416200457039225,1922-08-01
32,1922.0,9.0,181.86607831790124,7.16008182353942,1922-09-01
33,1922.0,10.0,128.345703125,5.052980437992126,1922-10-01
34,1922.0,11.0,71.65297067901234,2.820983097598911,1922-11-01
35,1922.0,12.0,34.58412603684413,1.361579765230084,1922-12-01
36,1923.0,1.0,187.22043788580248,7.370883381330807,1923-01-01
37,1923.0,2.0,84.94587914737654,3.3443259506841163,1923-02-01
38,1923.0,3.0,173.38606770833334,6.8262231381233605,1923-03-01
39,1923.0,4.0,195.0211467978395,7.677997905426752,1923-04-01
40,1923.0,5.0,188.3901668595679,7.416935703132594,1923-05-01
41,1923.0,6.0,107.34186921296296,4.226057843030038,1923-06-01
42,1923.0,7.0,154.18930844907408,6.070445214530476,1923-07-01
43,1923.0,8.0,166.82300106095678,6.567834687439244,1923-08-01
44,1923.0,9.0,108.02541473765432,4.252969084159619,1923-09-01
45,1923.0,10.0,142.97482638888889,5.628930172790901,1923-10-01
46,1923.0,11.0,34.89123384452161,1.373670623800063,1923-11-01
47,1923.0,12.0,97.83792679398148,3.8518868816528142,1923-12-01
48,1924.0,1.0,7.679600091628086,0.3023464603003183,1924-01-01
49,1924.0,2.0,56.532341097608025,2.225682720378269,1924-02-01
50,1924.0,3.0,44.59038628472222,1.755527019083552,1924-03-01
51,1924.0,4.0,219.0424382716049,8.623718042189171,1924-04-01
52,1924.0,5.0,189.3857060185185,7.45613015820939,1924-05-01
53,1924.0,6.0,137.74956597222223,5.423211258748907,1924-06-01
54,1924.0,7.0,128.61637972608025,5.063636997089774,1924-07-01
55,1924.0,8.0,145.42752941743828,5.7254932841511135,1924-08-01
56,1924.0,9.0,148.4360652970679,5.84393957862472,1924-09-01
57,1924.0,10.0,115.39822048611111,4.543237027012249,1924-10-01
58,1924.0,11.0,55.454945505401234,2.1832655710787887,1924-11-01
59,1924.0,12.0,115.46233603395062,4.545761261179159,1924-12-01
60,1925.0,1.0,22.31944143036265,0.8787181665497109,1925-01-01
61,1925.0,2.0,25.222425672743057,0.9930088847536636,1925-02-01
62,1925.0,3.0,141.853515625,5.58478407972441,1925-03-01
63,1925.0,4.0,114.18506462191358,4.495474985114709,1925-04-01
64,1925.0,5.0,160.39676167052468,6.314833136634831,1925-05-01
65,1925.0,6.0,102.12666377314817,4.020734794218432,1925-06-01
66,1925.0,7.0,137.8892264660494,5.428709703387772,1925-07-01
67,1925.0,8.0,223.9747299382716,8.81790275347526,1925-08-01
68,1925.0,9.0,177.72432002314815,6.99702047335229,1925-09-01
69,1925.0,10.0,180.5224609375,7.107183501476379,1925-10-01
70,1925.0,11.0,67.34627580054013,2.651428181123628,1925-11-01
