,Month,tmean_f
421,February,61.530002170138886
422,March,61.694981553819446
423,April,62.83748101128472
424,May,63.13977864583333
425,June,64.87822265625
426,July,66.20064561631945
427,August,66.776416015625
428,September,65.9761474609375
429,October,65.1732638888889
430,November,63.89251844618056
431,December,62.51429578993056
432,January,61.61662868923611
