,Month,RF
1264,May,1.5978185120251898
1265,June,9.921083269539226
1266,July,2.8663025466000778
1267,August,1.1434797389150142
1268,September,2.0084080066163605
1269,October,2.530364856736658
1270,November,3.440628474500583
1271,December,0.6917445866141733
1272,January,1.7176625572628077
1273,February,7.948301709682124
1274,March,22.34997752017109
1275,April,2.724750348589239
