Year,Month,Day,RF_in
2026,3,1,0.0010465391293853
2026,3,2,0.0211424487805452
2026,3,3,0.0578424470978806
2026,3,4,0.1056507237047707
2026,3,5,0.0570706226300298
2026,3,6,0.0479967197593614
2026,3,7,0.0492414784313256
2026,3,8,0.1471484519770857
2026,3,9,0.0072452316736588
2026,3,10,0.0007356943304967
2026,3,11,0.0196305834263189
2026,3,12,0.5348530855843541
2026,3,13,0.4020544218810756
2026,3,14,6.611823668525809
2026,3,15,2.4340535517370228
2026,3,16,1.6097356455660057
2026,3,17,0.4114634299795099
2026,3,18,0.0518872622696387
2026,3,20,0.0998730389244693
2026,3,21,0.2771193670371282
2026,3,22,0.0285438811267976
2026,3,23,0.4108251032287414
2026,3,24,0.2469150042225624
2026,3,27,0.0243647795927771
2026,3,28,0.355161835781812
2026,3,29,0.065522793257817
2026,3,30,0.012572672226413457
