,Year,Month,NDVI,datetime
272,2022.0,October,0.5388641975308642,2022-10-01
273,2022.0,November,0.4693456790123457,2022-11-01
274,2022.0,December,0.4970172839506173,2022-12-01
275,2023.0,January,0.6733882716049382,2023-01-01
276,2023.0,February,0.6089253086419752,2023-02-01
277,2023.0,March,0.7320333333333334,2023-03-01
278,2023.0,April,0.6475117283950618,2023-04-01
279,2023.0,May,0.7413024691358026,2023-05-01
280,2023.0,June,0.692203086419753,2023-06-01
281,2023.0,July,0.6420765432098765,2023-07-01
282,2023.0,August,0.5976438271604939,2023-08-01
283,2023.0,September,0.5003308641975309,2023-09-01
