Year,Month,Temp,datetime
1990,1.0,58.38271484375,1990-01-01
1990,2.0,55.707958984375,1990-02-01
1990,3.0,57.44646267361111,1990-03-01
1990,4.0,59.80764973958334,1990-04-01
1990,5.0,60.029408094618056,1990-05-01
1990,6.0,61.32808702256945,1990-06-01
1990,7.0,62.97791341145833,1990-07-01
1990,8.0,64.3290011935764,1990-08-01
1990,9.0,64.17629665798611,1990-09-01
1990,10.0,62.60962185329861,1990-10-01
1990,11.0,61.89878200954861,1990-11-01
1990,12.0,57.96517740885417,1990-12-01
1991,1.0,57.03379177517361,1991-01-01
1991,2.0,58.541417100694446,1991-02-01
1991,3.0,56.92865939670139,1991-03-01
1991,4.0,58.579991319444446,1991-04-01
1991,5.0,59.86775987413195,1991-05-01
1991,6.0,60.50080837673611,1991-06-01
1991,7.0,62.58935546875,1991-07-01
1991,8.0,63.885351562500006,1991-08-01
1991,9.0,63.10953776041666,1991-09-01
1991,10.0,61.45951334635416,1991-10-01
1991,11.0,61.62465820312501,1991-11-01
1991,12.0,58.80603298611111,1991-12-01
1992,1.0,56.74532063802084,1992-01-01
1992,2.0,57.05450303819444,1992-02-01
1992,3.0,57.842854817708336,1992-03-01
1992,4.0,58.14309624565972,1992-04-01
1992,5.0,61.30919053819444,1992-05-01
1992,6.0,61.50918511284722,1992-06-01
1992,7.0,62.04226616753472,1992-07-01
1992,8.0,62.374348958333336,1992-08-01
1992,9.0,63.74183756510417,1992-09-01
1992,10.0,63.46464029947917,1992-10-01
1992,11.0,61.74074164496528,1992-11-01
1992,12.0,59.70588107638889,1992-12-01
1993,1.0,56.51710611979166,1993-01-01
1993,2.0,55.598499891493056,1993-02-01
1993,3.0,56.77670084635417,1993-03-01
1993,4.0,59.2442626953125,1993-04-01
1993,5.0,58.93855251736111,1993-05-01
1993,6.0,60.75712890625,1993-06-01
1993,7.0,62.11007758246528,1993-07-01
1993,8.0,62.91111924913194,1993-08-01
1993,9.0,63.45560709635416,1993-09-01
1993,10.0,62.39075520833333,1993-10-01
1993,11.0,59.37362738715278,1993-11-01
1993,12.0,57.22467990451389,1993-12-01
1994,1.0,56.28499077690972,1994-01-01
1994,2.0,58.40746256510417,1994-02-01
1994,3.0,57.05128851996528,1994-03-01
1994,4.0,57.34938422309028,1994-04-01
1994,5.0,59.78573947482639,1994-05-01
1994,6.0,59.97490505642361,1994-06-01
1994,7.0,63.23032497829861,1994-07-01
1994,8.0,63.13153754340278,1994-08-01
1994,9.0,63.593326822916666,1994-09-01
1994,10.0,61.98717176649306,1994-10-01
1994,11.0,59.54421657986112,1994-11-01
1994,12.0,57.64256184895834,1994-12-01
1995,1.0,59.56027018229167,1995-01-01
1995,2.0,58.00423990885417,1995-02-01
1995,3.0,59.80282389322917,1995-03-01
1995,4.0,59.2841064453125,1995-04-01
1995,5.0,60.48097601996528,1995-05-01
1995,6.0,62.00192328559028,1995-06-01
1995,7.0,63.27465549045139,1995-07-01
1995,8.0,63.00221625434028,1995-08-01
1995,9.0,63.21206597222222,1995-09-01
1995,10.0,62.85349663628472,1995-10-01
1995,11.0,62.08940972222223,1995-11-01
1995,12.0,61.33286675347222,1995-12-01
