Year,Month,Day,RF_in
2026,3,1,0.0009672805960977
2026,3,2,0.0173541636674179
2026,3,3,0.0093768416380898
2026,3,4,0.0035718577334794
2026,3,5,0.0319028579772729
2026,3,6,0.0086844492389704
2026,3,7,0.0064312599369767
2026,3,8,0.1183513330975229
2026,3,9,0.0161779449483656
2026,3,10,0.0005638722232193
2026,3,11,0.1434846961302417
2026,3,12,0.3742461354250207
2026,3,13,0.3635330919599677
2026,3,14,7.953217748280598
2026,3,15,2.1254671114786867
2026,3,16,1.0713009052308131
2026,3,17,0.246307693441396
2026,3,18,0.0593235263952398
2026,3,20,0.0381517229500161
2026,3,21,0.1917207439219023
2026,3,22,1.0573894937937445
2026,3,23,0.0646273721535676
2026,3,24,0.0016254656537577
2026,3,27,0.0232995846209633
2026,3,28,0.0253278525192929
2026,3,29,0.0471129092482281
2026,3,30,0.01821151752681441
