,Year,Month,NDVI,datetime
0,2000.0,2.0,0.6435308641975309,2000-02-01
1,2000.0,3.0,0.5160234567901236,2000-03-01
2,2000.0,4.0,0.5956697530864199,2000-04-01
3,2000.0,5.0,0.464637037037037,2000-05-01
4,2000.0,6.0,0.5692203703703704,2000-06-01
5,2000.0,7.0,0.4615691358024691,2000-07-01
6,2000.0,8.0,0.4968191358024691,2000-08-01
7,2000.0,9.0,0.6756358024691359,2000-09-01
8,2000.0,10.0,0.7684851851851853,2000-10-01
9,2000.0,11.0,0.7298432098765433,2000-11-01
10,2000.0,12.0,0.7155876543209877,2000-12-01
11,2001.0,1.0,,2001-01-01
12,2001.0,2.0,0.5753222222222223,2001-02-01
13,2001.0,3.0,,2001-03-01
14,2001.0,4.0,,2001-04-01
15,2001.0,5.0,0.5248481481481481,2001-05-01
16,2001.0,6.0,,2001-06-01
17,2001.0,7.0,0.4098222222222223,2001-07-01
18,2001.0,8.0,0.3993518518518519,2001-08-01
19,2001.0,9.0,0.4594111111111112,2001-09-01
20,2001.0,10.0,0.5098074074074074,2001-10-01
21,2001.0,11.0,0.6335104938271605,2001-11-01
22,2001.0,12.0,,2001-12-01
23,2002.0,1.0,,2002-01-01
24,2002.0,2.0,,2002-02-01
25,2002.0,3.0,0.7678333333333333,2002-03-01
26,2002.0,4.0,0.8322925925925928,2002-04-01
27,2002.0,5.0,0.733804938271605,2002-05-01
28,2002.0,6.0,0.8166512345679011,2002-06-01
29,2002.0,7.0,0.6977104938271605,2002-07-01
30,2002.0,8.0,0.5868154320987654,2002-08-01
31,2002.0,9.0,0.5535641975308643,2002-09-01
32,2002.0,10.0,0.5919604938271605,2002-10-01
33,2002.0,11.0,0.5125500000000001,2002-11-01
34,2002.0,12.0,0.5351697530864197,2002-12-01
35,2003.0,1.0,0.530979012345679,2003-01-01
36,2003.0,2.0,0.4672802469135803,2003-02-01
37,2003.0,3.0,0.3732549382716049,2003-03-01
38,2003.0,4.0,0.4921956790123455,2003-04-01
39,2003.0,5.0,0.456308024691358,2003-05-01
40,2003.0,6.0,0.382816049382716,2003-06-01
41,2003.0,7.0,0.4044425925925927,2003-07-01
42,2003.0,8.0,0.3663703703703704,2003-08-01
43,2003.0,9.0,0.4857543209876543,2003-09-01
44,2003.0,10.0,0.430741975308642,2003-10-01
45,2003.0,11.0,0.4203716049382717,2003-11-01
46,2003.0,12.0,0.3032592592592593,2003-12-01
47,2004.0,1.0,0.6212802469135803,2004-01-01
48,2004.0,2.0,0.7785530864197531,2004-02-01
49,2004.0,3.0,0.8114092592592593,2004-03-01
50,2004.0,4.0,0.8101543209876545,2004-04-01
51,2004.0,5.0,0.8115395061728395,2004-05-01
52,2004.0,6.0,0.7744296296296297,2004-06-01
53,2004.0,7.0,0.6885975308641976,2004-07-01
54,2004.0,8.0,0.6135382716049382,2004-08-01
55,2004.0,9.0,0.5171876543209877,2004-09-01
56,2004.0,10.0,0.5992358024691358,2004-10-01
57,2004.0,11.0,0.8368950617283952,2004-11-01
58,2004.0,12.0,0.8273697530864199,2004-12-01
59,2005.0,1.0,0.8126777777777777,2005-01-01
60,2005.0,2.0,0.7925148148148149,2005-02-01
61,2005.0,3.0,0.7192333333333333,2005-03-01
62,2005.0,4.0,0.6265222222222222,2005-04-01
63,2005.0,5.0,0.5229499999999999,2005-05-01
64,2005.0,6.0,0.4459765432098766,2005-06-01
65,2005.0,7.0,0.4231598765432099,2005-07-01
66,2005.0,8.0,0.4869018518518518,2005-08-01
67,2005.0,9.0,0.6178901234567901,2005-09-01
68,2005.0,10.0,0.7327037037037039,2005-10-01
69,2005.0,11.0,0.7680734567901236,2005-11-01
70,2005.0,12.0,0.7221061728395063,2005-12-01
71,2006.0,1.0,0.5360876543209878,2006-01-01
72,2006.0,2.0,0.6820672839506173,2006-02-01
73,2006.0,3.0,0.7477006172839507,2006-03-01
74,2006.0,4.0,0.6972006172839507,2006-04-01
75,2006.0,5.0,0.7003327160493827,2006-05-01
76,2006.0,6.0,0.6624364197530865,2006-06-01
77,2006.0,7.0,0.6121938271604939,2006-07-01
78,2006.0,8.0,0.5948697530864197,2006-08-01
79,2006.0,9.0,0.6106246913580247,2006-09-01
80,2006.0,10.0,0.8134308641975309,2006-10-01
81,2006.0,11.0,0.8277061728395064,2006-11-01
82,2006.0,12.0,0.7816345679012348,2006-12-01
83,2007.0,1.0,0.7509024691358024,2007-01-01
84,2007.0,2.0,0.6893432098765432,2007-02-01
85,2007.0,3.0,0.666274074074074,2007-03-01
86,2007.0,4.0,0.558501851851852,2007-04-01
87,2007.0,5.0,0.4482876543209877,2007-05-01
88,2007.0,6.0,0.4256932098765432,2007-06-01
89,2007.0,7.0,0.4650932098765433,2007-07-01
90,2007.0,8.0,0.5441018518518518,2007-08-01
91,2007.0,9.0,0.4880234567901234,2007-09-01
92,2007.0,10.0,0.4767962962962963,2007-10-01
93,2007.0,11.0,0.7257925925925925,2007-11-01
94,2007.0,12.0,0.8059790123456793,2007-12-01
95,2008.0,1.0,0.8161734567901234,2008-01-01
96,2008.0,2.0,0.7334148148148151,2008-02-01
97,2008.0,3.0,0.6954882716049383,2008-03-01
98,2008.0,4.0,0.7170592592592593,2008-04-01
99,2008.0,5.0,0.7294012345679012,2008-05-01
100,2008.0,6.0,0.573833950617284,2008-06-01
101,2008.0,7.0,0.6164197530864197,2008-07-01
102,2008.0,8.0,0.5769783950617285,2008-08-01
103,2008.0,9.0,0.3896401234567901,2008-09-01
104,2008.0,10.0,0.5656234567901235,2008-10-01
105,2008.0,11.0,0.6082185185185186,2008-11-01
106,2008.0,12.0,0.6898567901234568,2008-12-01
107,2009.0,1.0,0.7961944444444445,2009-01-01
108,2009.0,2.0,0.7364191358024692,2009-02-01
109,2009.0,3.0,0.6875382716049383,2009-03-01
110,2009.0,4.0,0.6859858024691359,2009-04-01
111,2009.0,5.0,0.6668179012345679,2009-05-01
112,2009.0,6.0,0.6079234567901234,2009-06-01
113,2009.0,7.0,0.6244907407407406,2009-07-01
114,2009.0,8.0,0.5486753086419753,2009-08-01
115,2009.0,9.0,0.4489197530864198,2009-09-01
116,2009.0,10.0,0.5264580246913579,2009-10-01
117,2009.0,11.0,0.4896993827160494,2009-11-01
118,2009.0,12.0,0.4834388888888888,2009-12-01
119,2010.0,1.0,0.4119783950617284,2010-01-01
120,2010.0,2.0,0.3658839506172839,2010-02-01
121,2010.0,3.0,0.3302277777777778,2010-03-01
122,2010.0,4.0,0.3920370370370371,2010-04-01
123,2010.0,5.0,0.3757740740740741,2010-05-01
124,2010.0,6.0,0.4242580246913579,2010-06-01
125,2010.0,7.0,0.2947104938271604,2010-07-01
126,2010.0,8.0,0.3046018518518518,2010-08-01
127,2010.0,9.0,0.3223074074074074,2010-09-01
128,2010.0,10.0,0.2955308641975308,2010-10-01
129,2010.0,11.0,0.4050685185185185,2010-11-01
130,2010.0,12.0,0.6563623456790124,2010-12-01
131,2011.0,1.0,0.8311530864197532,2011-01-01
132,2011.0,2.0,0.7592185185185185,2011-02-01
133,2011.0,3.0,0.7973722222222224,2011-03-01
134,2011.0,4.0,0.7815320987654322,2011-04-01
135,2011.0,5.0,0.6345820987654321,2011-05-01
136,2011.0,6.0,0.4926314814814815,2011-06-01
137,2011.0,7.0,0.4456364197530863,2011-07-01
138,2011.0,8.0,0.4606845679012346,2011-08-01
139,2011.0,9.0,0.423832098765432,2011-09-01
140,2011.0,10.0,0.5158419753086421,2011-10-01
141,2011.0,11.0,0.4269716049382716,2011-11-01
142,2011.0,12.0,0.4453524691358025,2011-12-01
143,2012.0,1.0,0.6449117283950617,2012-01-01
144,2012.0,2.0,0.7182456790123458,2012-02-01
145,2012.0,3.0,0.7623234567901235,2012-03-01
146,2012.0,4.0,0.5715166666666667,2012-04-01
147,2012.0,5.0,0.456504938271605,2012-05-01
148,2012.0,6.0,0.3512629629629629,2012-06-01
149,2012.0,7.0,0.3241061728395062,2012-07-01
150,2012.0,8.0,0.3192469135802469,2012-08-01
151,2012.0,9.0,0.3160512345679013,2012-09-01
152,2012.0,10.0,0.3536604938271605,2012-10-01
153,2012.0,11.0,0.4704629629629631,2012-11-01
154,2012.0,12.0,0.5529141975308642,2012-12-01
155,2013.0,1.0,0.7561320987654321,2013-01-01
156,2013.0,2.0,0.6991944444444445,2013-02-01
157,2013.0,3.0,0.4727154320987654,2013-03-01
158,2013.0,4.0,0.6536382716049384,2013-04-01
159,2013.0,5.0,0.6522037037037037,2013-05-01
160,2013.0,6.0,0.5054944444444444,2013-06-01
161,2013.0,7.0,0.4441197530864197,2013-07-01
162,2013.0,8.0,0.3755265432098765,2013-08-01
163,2013.0,9.0,0.362879012345679,2013-09-01
164,2013.0,10.0,0.8058987654320989,2013-10-01
165,2013.0,11.0,0.7801567901234568,2013-11-01
166,2013.0,12.0,0.7847407407407407,2013-12-01
167,2014.0,1.0,0.649417901234568,2014-01-01
168,2014.0,2.0,0.6793555555555556,2014-02-01
169,2014.0,3.0,0.7696203703703703,2014-03-01
170,2014.0,4.0,0.677896913580247,2014-04-01
171,2014.0,5.0,0.6271154320987653,2014-05-01
172,2014.0,6.0,0.5825370370370371,2014-06-01
173,2014.0,7.0,0.6519283950617284,2014-07-01
174,2014.0,8.0,0.7951080246913581,2014-08-01
175,2014.0,9.0,0.8363160493827163,2014-09-01
176,2014.0,10.0,0.8680493827160494,2014-10-01
177,2014.0,11.0,0.8561104938271608,2014-11-01
178,2014.0,12.0,0.7852777777777779,2014-12-01
179,2015.0,1.0,0.7551271604938272,2015-01-01
180,2015.0,2.0,0.614158024691358,2015-02-01
181,2015.0,3.0,0.6361543209876542,2015-03-01
182,2015.0,4.0,0.4643993827160493,2015-04-01
183,2015.0,5.0,0.424769135802469,2015-05-01
184,2015.0,6.0,0.5682345679012345,2015-06-01
185,2015.0,7.0,0.6066314814814816,2015-07-01
186,2015.0,8.0,0.7052135802469135,2015-08-01
187,2015.0,9.0,0.7539703703703704,2015-09-01
188,2015.0,10.0,0.837783950617284,2015-10-01
189,2015.0,11.0,0.7768561728395061,2015-11-01
190,2015.0,12.0,0.7722882716049384,2015-12-01
191,2016.0,1.0,0.6871061728395061,2016-01-01
192,2016.0,2.0,0.4920820987654321,2016-02-01
193,2016.0,3.0,0.4418925925925927,2016-03-01
194,2016.0,4.0,0.4543783950617285,2016-04-01
195,2016.0,5.0,0.6281123456790123,2016-05-01
196,2016.0,6.0,0.6329271604938274,2016-06-01
197,2016.0,7.0,0.5630580246913581,2016-07-01
198,2016.0,8.0,0.7612277777777777,2016-08-01
199,2016.0,9.0,0.7128919753086421,2016-09-01
200,2016.0,10.0,0.7049814814814815,2016-10-01
201,2016.0,11.0,0.5068123456790123,2016-11-01
202,2016.0,12.0,0.6524469135802469,2016-12-01
203,2017.0,1.0,0.7984259259259261,2017-01-01
204,2017.0,2.0,0.6698654320987655,2017-02-01
205,2017.0,3.0,0.6881802469135802,2017-03-01
206,2017.0,4.0,0.6916450617283951,2017-04-01
207,2017.0,5.0,0.6990407407407407,2017-05-01
208,2017.0,6.0,0.581183950617284,2017-06-01
209,2017.0,7.0,0.4896592592592593,2017-07-01
210,2017.0,8.0,0.4464216049382716,2017-08-01
211,2017.0,9.0,0.421548148148148,2017-09-01
212,2017.0,10.0,0.7648864197530864,2017-10-01
213,2017.0,11.0,0.7973672839506174,2017-11-01
214,2017.0,12.0,0.8029469135802468,2017-12-01
215,2018.0,1.0,0.7587117283950618,2018-01-01
216,2018.0,2.0,0.7935796296296298,2018-02-01
217,2018.0,3.0,0.7434308641975309,2018-03-01
218,2018.0,4.0,0.7577104938271607,2018-04-01
219,2018.0,5.0,0.6357574074074075,2018-05-01
220,2018.0,6.0,0.6835185185185186,2018-06-01
221,2018.0,7.0,0.5472376543209877,2018-07-01
222,2018.0,8.0,0.6749864197530865,2018-08-01
223,2018.0,9.0,0.8155320987654321,2018-09-01
224,2018.0,10.0,0.8678098765432098,2018-10-01
225,2018.0,11.0,0.8364623456790126,2018-11-01
226,2018.0,12.0,0.7299444444444445,2018-12-01
227,2019.0,1.0,0.6250481481481481,2019-01-01
228,2019.0,2.0,0.6707246913580247,2019-02-01
229,2019.0,3.0,0.6959333333333334,2019-03-01
230,2019.0,4.0,0.5888234567901235,2019-04-01
231,2019.0,5.0,0.5116080246913581,2019-05-01
232,2019.0,6.0,0.5162265432098766,2019-06-01
233,2019.0,7.0,0.6983827160493827,2019-07-01
234,2019.0,8.0,0.7493203703703705,2019-08-01
235,2019.0,9.0,0.7289037037037037,2019-09-01
236,2019.0,10.0,0.7938604938271607,2019-10-01
237,2019.0,11.0,0.8250518518518518,2019-11-01
238,2019.0,12.0,0.8039074074074074,2019-12-01
239,2020.0,1.0,0.7365617283950617,2020-01-01
240,2020.0,2.0,0.7486370370370371,2020-02-01
241,2020.0,3.0,0.7319617283950618,2020-03-01
242,2020.0,4.0,0.784112962962963,2020-04-01
243,2020.0,5.0,0.7480635802469136,2020-05-01
244,2020.0,6.0,0.6521098765432098,2020-06-01
245,2020.0,7.0,0.5862265432098765,2020-07-01
246,2020.0,8.0,0.4809586419753086,2020-08-01
247,2020.0,9.0,0.642883950617284,2020-09-01
248,2020.0,10.0,0.8258135802469134,2020-10-01
249,2020.0,11.0,0.7556271604938272,2020-11-01
250,2020.0,12.0,0.6734074074074075,2020-12-01
251,2021.0,1.0,0.5498623456790123,2021-01-01
252,2021.0,2.0,0.7509456790123457,2021-02-01
253,2021.0,3.0,0.7240160493827162,2021-03-01
254,2021.0,4.0,0.7117277777777778,2021-04-01
255,2021.0,5.0,0.645430864197531,2021-05-01
256,2021.0,6.0,0.5783981481481482,2021-06-01
257,2021.0,7.0,0.5123679012345679,2021-07-01
258,2021.0,8.0,0.4546302469135803,2021-08-01
259,2021.0,9.0,0.5248913580246914,2021-09-01
260,2021.0,10.0,0.527041975308642,2021-10-01
261,2021.0,11.0,0.5268265432098765,2021-11-01
262,2021.0,12.0,0.7619981481481481,2021-12-01
263,2022.0,1.0,0.7650444444444444,2022-01-01
264,2022.0,2.0,0.7384944444444443,2022-02-01
265,2022.0,3.0,0.7084018518518518,2022-03-01
266,2022.0,4.0,0.629288888888889,2022-04-01
