Year,Month,Day,RF_in
2026,3,31,0.005876036905693
2026,4,1,0.0028877602706349
2026,4,2,0.0040133682900665
2026,4,3,0.0071549677484941
2026,4,4,0.0031666096531291
2026,4,5,5.27747829337967e-05
2026,4,6,0.0081657939208913
2026,4,7,1.7691536353908452
2026,4,8,0.700569853695046
2026,4,9,0.0137775280599148
2026,4,10,2.386165250665281
2026,4,11,1.4506042308405027
2026,4,12,0.1952066066441944
2026,4,13,0.0727091681983898
2026,4,14,0.0692432188855624
2026,4,15,0.011147996641589
2026,4,16,0.0082993111063906
2026,4,17,3.4477900309176564e-05
2026,4,18,0.0105787855526373
2026,4,19,0.1110874404825644
2026,4,20,0.2157347730961255
2026,4,21,0.23102156701305349
