Year,Month,Temp,datetime
1990,1.0,72.89635145399305,1990-01-01
1990,2.0,71.3260986328125,1990-02-01
1990,3.0,71.15537923177084,1990-03-01
1990,4.0,73.84320475260417,1990-04-01
1990,5.0,74.30079210069445,1990-05-01
1990,6.0,75.48198784722223,1990-06-01
1990,7.0,76.41324055989583,1990-07-01
1990,8.0,77.77501085069444,1990-08-01
1990,9.0,78.24811740451389,1990-09-01
1990,10.0,76.36919759114583,1990-10-01
1990,11.0,75.05251193576389,1990-11-01
1990,12.0,72.17190483940973,1990-12-01
1991,1.0,70.68088650173611,1991-01-01
1991,2.0,72.42989637586805,1991-02-01
1991,3.0,70.73500705295139,1991-03-01
1991,4.0,72.09435221354167,1991-04-01
1991,5.0,73.45071343315973,1991-05-01
1991,6.0,74.216552734375,1991-06-01
1991,7.0,75.0802490234375,1991-07-01
1991,8.0,76.9163330078125,1991-08-01
1991,9.0,76.76465386284723,1991-09-01
1991,10.0,75.62761773003473,1991-10-01
1991,11.0,75.1840087890625,1991-11-01
1991,12.0,72.85370279947917,1991-12-01
1992,1.0,70.40263943142361,1992-01-01
1992,2.0,70.42210015190972,1992-02-01
1992,3.0,71.37823621961806,1992-03-01
1992,4.0,72.33563910590277,1992-04-01
1992,5.0,74.50589463975695,1992-05-01
1992,6.0,76.22379286024307,1992-06-01
1992,7.0,76.62078721788194,1992-07-01
1992,8.0,77.43902180989583,1992-08-01
1992,9.0,77.50465223524306,1992-09-01
1992,10.0,76.86804741753473,1992-10-01
1992,11.0,74.4615939670139,1992-11-01
1992,12.0,72.86348470052084,1992-12-01
1993,1.0,69.74224175347223,1993-01-01
1993,2.0,69.01911078559027,1993-02-01
1993,3.0,70.89546440972222,1993-03-01
1993,4.0,72.48326009114584,1993-04-01
1993,5.0,72.61046549479167,1993-05-01
1993,6.0,74.55626627604167,1993-06-01
1993,7.0,75.37853732638888,1993-07-01
1993,8.0,76.1939208984375,1993-08-01
1993,9.0,76.14623480902779,1993-09-01
1993,10.0,75.15536295572917,1993-10-01
1993,11.0,72.75218912760417,1993-11-01
1993,12.0,70.7823703342014,1993-12-01
1994,1.0,69.22282986111111,1994-01-01
1994,2.0,70.42244194878472,1994-02-01
1994,3.0,70.81436903211805,1994-03-01
1994,4.0,72.13648546006945,1994-04-01
1994,5.0,73.17498914930556,1994-05-01
1994,6.0,74.336474609375,1994-06-01
1994,7.0,76.302197265625,1994-07-01
1994,8.0,76.60456814236112,1994-08-01
1994,9.0,76.40337456597223,1994-09-01
1994,10.0,75.5845486111111,1994-10-01
1994,11.0,74.09729275173612,1994-11-01
1994,12.0,71.11824544270834,1994-12-01
1995,1.0,69.45484212239583,1995-01-01
1995,2.0,70.30773654513888,1995-02-01
1995,3.0,72.37437337239584,1995-03-01
1995,4.0,72.95498589409722,1995-04-01
1995,5.0,73.35474446614583,1995-05-01
1995,6.0,74.61257052951389,1995-06-01
1995,7.0,76.22136501736111,1995-07-01
1995,8.0,75.97891710069445,1995-08-01
1995,9.0,75.81285536024305,1995-09-01
1995,10.0,75.75777994791667,1995-10-01
1995,11.0,74.50838487413195,1995-11-01
1995,12.0,73.23248155381944,1995-12-01
1996,1.0,72.32619900173611,1996-01-01
1996,2.0,70.26834309895833,1996-02-01
1996,3.0,70.5073974609375,1996-03-01
1996,4.0,73.87093912760417,1996-04-01
1996,5.0,75.423291015625,1996-05-01
1996,6.0,76.55574273003472,1996-06-01
1996,7.0,77.12428114149306,1996-07-01
1996,8.0,76.46325141059027,1996-08-01
1996,9.0,76.65938313802083,1996-09-01
1996,10.0,76.22134060329861,1996-10-01
1996,11.0,74.97939724392361,1996-11-01
1996,12.0,72.25005967881944,1996-12-01
1997,1.0,71.58473307291666,1997-01-01
1997,2.0,71.46394042968751,1997-02-01
1997,3.0,71.87889268663194,1997-03-01
1997,4.0,72.80380588107639,1997-04-01
1997,5.0,73.91614854600695,1997-05-01
1997,6.0,76.09747178819444,1997-06-01
1997,7.0,75.98928493923611,1997-07-01
1997,8.0,76.3224338107639,1997-08-01
1997,9.0,76.81062825520834,1997-09-01
1997,10.0,75.85288899739584,1997-10-01
1997,11.0,73.49654134114584,1997-11-01
1997,12.0,71.36418728298611,1997-12-01
1998,1.0,70.26054958767361,1998-01-01
1998,2.0,70.2556640625,1998-02-01
1998,3.0,71.89710557725695,1998-03-01
1998,4.0,72.43544379340278,1998-04-01
1998,5.0,72.1213134765625,1998-05-01
1998,6.0,73.19755859374999,1998-06-01
1998,7.0,74.29490017361111,1998-07-01
1998,8.0,76.05134548611112,1998-08-01
1998,9.0,75.53026529947917,1998-09-01
1998,10.0,74.92053765190971,1998-10-01
1998,11.0,74.00191514756945,1998-11-01
1998,12.0,72.11992180352601,1998-12-01
1999,1.0,71.17669327256792,1999-01-01
1999,2.0,70.77861376786937,1999-02-01
1999,3.0,71.65281637164713,1999-03-01
1999,4.0,71.99559555014075,1999-04-01
1999,5.0,73.50851571261668,1999-05-01
1999,6.0,73.97701932494456,1999-06-01
1999,7.0,74.4366619855802,1999-07-01
