Year,Month,NDVI,datetime
2022.0,October,0.7184320987654321,2022-10-01
2022.0,November,0.6557166666666666,2022-11-01
2022.0,December,0.706388888888889,2022-12-01
2023.0,January,0.6144104938271605,2023-01-01
2023.0,February,0.7164950617283952,2023-02-01
2023.0,March,0.7348746913580247,2023-03-01
2023.0,April,0.7841641975308643,2023-04-01
2023.0,May,0.7520067901234568,2023-05-01
2023.0,June,0.7537283950617285,2023-06-01
2023.0,July,0.6539506172839507,2023-07-01
2023.0,August,0.6203604938271605,2023-08-01
2023.0,September,0.5604580246913581,2023-09-01
