,Year,Month,ET,datetime
0,2001.0,1.0,2.9175000000000004,2001-01-01
1,2001.0,2.0,2.8412500000000005,2001-02-01
2,2001.0,3.0,3.827631578947368,2001-03-01
3,2001.0,4.0,3.758881578947368,2001-04-01
4,2001.0,5.0,3.1259375,2001-05-01
5,2001.0,6.0,1.840178571428572,2001-06-01
6,2001.0,7.0,3.276614583333333,2001-07-01
7,2001.0,8.0,2.8263541666666674,2001-08-01
8,2001.0,9.0,2.8157291666666664,2001-09-01
9,2001.0,10.0,2.9279166666666674,2001-10-01
10,2001.0,11.0,2.8069791666666672,2001-11-01
11,2001.0,12.0,3.0133854166666665,2001-12-01
12,2002.0,1.0,3.1254166666666663,2002-01-01
13,2002.0,2.0,3.32328125,2002-02-01
14,2002.0,3.0,4.096875,2002-03-01
15,2002.0,4.0,4.4109649122807015,2002-04-01
16,2002.0,5.0,3.5541666666666667,2002-05-01
17,2002.0,6.0,3.739204545454545,2002-06-01
18,2002.0,7.0,3.839364035087719,2002-07-01
19,2002.0,8.0,3.3893092105263163,2002-08-01
20,2002.0,9.0,2.9415625000000003,2002-09-01
21,2002.0,10.0,2.8094791666666667,2002-10-01
22,2002.0,11.0,2.386927083333333,2002-11-01
23,2002.0,12.0,1.976666666666667,2002-12-01
24,2003.0,1.0,2.348958333333333,2003-01-01
25,2003.0,2.0,2.144270833333333,2003-02-01
26,2003.0,3.0,2.5325,2003-03-01
27,2003.0,4.0,2.4936458333333333,2003-04-01
28,2003.0,5.0,2.46421875,2003-05-01
29,2003.0,6.0,3.0245312500000003,2003-06-01
30,2003.0,7.0,2.7701041666666666,2003-07-01
31,2003.0,8.0,2.859322916666667,2003-08-01
32,2003.0,9.0,3.2768750000000004,2003-09-01
33,2003.0,10.0,2.765833333333333,2003-10-01
34,2003.0,11.0,2.0200520833333333,2003-11-01
35,2003.0,12.0,1.72375,2003-12-01
36,2004.0,1.0,2.513697916666666,2004-01-01
37,2004.0,2.0,3.959375,2004-02-01
38,2004.0,3.0,4.709320175438597,2004-03-01
39,2004.0,4.0,3.2625,2004-04-01
40,2004.0,5.0,5.488486842105263,2004-05-01
41,2004.0,6.0,3.8420833333333335,2004-06-01
42,2004.0,7.0,4.5925520833333335,2004-07-01
43,2004.0,8.0,4.1190625,2004-08-01
44,2004.0,9.0,3.303125,2004-09-01
