Year,Month,RF_mm,RF_in,datetime
1920.0,1.0,134.064754533179,5.278139942251142,1920-01-01
1920.0,2.0,34.09742416570216,1.3424182742402424,1920-02-01
1920.0,3.0,115.36089409722224,4.541767484142608,1920-03-01
1920.0,4.0,33.41875542534722,1.3156990324939852,1920-04-01
1920.0,5.0,40.27607482156636,1.585672237069542,1920-05-01
1920.0,6.0,20.41966567804784,0.8039238455924347,1920-06-01
1920.0,7.0,13.094913435570987,0.5155477730539759,1920-07-01
1920.0,8.0,35.938138985339506,1.4148873616275397,1920-08-01
1920.0,9.0,19.459006980613427,0.7661026370320247,1920-09-01
1920.0,10.0,65.30149860146605,2.5709251417900023,1920-10-01
1920.0,11.0,21.9974063826196,0.8660396213629763,1920-11-01
1920.0,12.0,190.49357397762347,7.499747006993051,1920-12-01
1921.0,1.0,339.7164351851852,13.374662802566348,1921-01-01
1921.0,2.0,61.72881703317901,2.430268387133032,1921-02-01
1921.0,3.0,50.42344835069444,1.9851751319171045,1921-03-01
1921.0,4.0,28.87749264564044,1.1369091592771825,1921-04-01
1921.0,5.0,51.401463638117285,2.02367967079202,1921-05-01
1921.0,6.0,1.752759203498746,0.0690062678542813,1921-06-01
1921.0,7.0,12.50863911193094,0.4924661067689347,1921-07-01
1921.0,8.0,28.091836058063272,1.105977797561546,1921-08-01
1921.0,9.0,17.311842930169753,0.6815686192980218,1921-09-01
1921.0,10.0,99.99307966820987,3.936735420008263,1921-10-01
1921.0,11.0,56.23915533371913,2.2141399737684697,1921-11-01
1921.0,12.0,48.89436246141975,1.924974900055896,1921-12-01
1922.0,1.0,124.63071469907408,4.906721051144649,1922-01-01
1922.0,2.0,143.5684558256173,5.652301410457374,1922-02-01
1922.0,3.0,62.12845413773148,2.446002131406752,1922-03-01
1922.0,4.0,39.33175395447531,1.5484942501761934,1922-04-01
1922.0,5.0,8.321333520206405,0.327611555913638,1922-05-01
1922.0,6.0,11.535294897762345,0.4541454684158403,1922-06-01
1922.0,7.0,13.701690297067902,0.539436625868815,1922-07-01
1922.0,8.0,14.122603804976851,0.5560080238179863,1922-08-01
1922.0,9.0,40.73395302854938,1.6036989381318654,1922-09-01
1922.0,10.0,54.09214048032408,2.129611829934019,1922-10-01
1922.0,11.0,85.04616970486111,3.348274397829178,1922-11-01
1922.0,12.0,43.81821771315587,1.72512668162031,1922-12-01
1923.0,1.0,395.87307098765433,15.585553975891903,1923-01-01
1923.0,2.0,248.9937789351852,9.802904682487606,1923-02-01
1923.0,3.0,205.89605034722223,8.106143714457568,1923-03-01
1923.0,4.0,291.65178915895063,11.482353903895694,1923-04-01
1923.0,5.0,25.734769844714503,1.0131799151462404,1923-05-01
1923.0,6.0,8.933958453896604,0.3517306477912049,1923-06-01
