Year,Month,tmean_f,datetime
1990.0,1.0,72.89254286024305,1990-01-01
1990.0,2.0,71.35111219618055,1990-02-01
1990.0,3.0,71.25074869791666,1990-03-01
1990.0,4.0,73.7936279296875,1990-04-01
1990.0,5.0,74.32924533420139,1990-05-01
1990.0,6.0,75.44881727430555,1990-06-01
1990.0,7.0,76.48723687065973,1990-07-01
1990.0,8.0,77.80243598090277,1990-08-01
1990.0,9.0,78.0957790798611,1990-09-01
1990.0,10.0,76.49584418402779,1990-10-01
1990.0,11.0,75.18414984809027,1990-11-01
1990.0,12.0,72.28157823350695,1990-12-01
1991.0,1.0,70.91892632378472,1991-01-01
1991.0,2.0,72.28777669270833,1991-02-01
1991.0,3.0,70.83017849392361,1991-03-01
1991.0,4.0,71.99214952256945,1991-04-01
1991.0,5.0,73.28351236979167,1991-05-01
1991.0,6.0,74.05495876736111,1991-06-01
1991.0,7.0,75.13878038194444,1991-07-01
1991.0,8.0,76.64150119357639,1991-08-01
1991.0,9.0,76.53184950086805,1991-09-01
1991.0,10.0,75.69656032986111,1991-10-01
1991.0,11.0,75.22051595052083,1991-11-01
1991.0,12.0,72.62272135416666,1991-12-01
1992.0,1.0,70.54193522135417,1992-01-01
1992.0,2.0,70.4779296875,1992-02-01
1992.0,3.0,71.45971408420138,1992-03-01
1992.0,4.0,72.4585205078125,1992-04-01
1992.0,5.0,74.61828070746529,1992-05-01
1992.0,6.0,76.21215006510417,1992-06-01
1992.0,7.0,76.38688151041667,1992-07-01
1992.0,8.0,77.23541124131944,1992-08-01
1992.0,9.0,77.43792588975694,1992-09-01
1992.0,10.0,76.84974772135416,1992-10-01
1992.0,11.0,74.50311143663194,1992-11-01
1992.0,12.0,72.92773980034723,1992-12-01
1993.0,1.0,69.78982476128472,1993-01-01
1993.0,2.0,69.04253743489583,1993-02-01
1993.0,3.0,70.85877821180556,1993-03-01
1993.0,4.0,72.55688747829862,1993-04-01
1993.0,5.0,72.8045166015625,1993-05-01
1993.0,6.0,74.57177734375,1993-06-01
1993.0,7.0,75.26831597222223,1993-07-01
1993.0,8.0,76.24559190538194,1993-08-01
1993.0,9.0,76.17392849392361,1993-09-01
1993.0,10.0,75.30408257378473,1993-10-01
1993.0,11.0,72.7062228732639,1993-11-01
1993.0,12.0,70.70057508680556,1993-12-01
1994.0,1.0,69.39899631076389,1994-01-01
1994.0,2.0,70.53523763020834,1994-02-01
1994.0,3.0,71.010107421875,1994-03-01
1994.0,4.0,72.1415554470486,1994-04-01
1994.0,5.0,73.30458984375,1994-05-01
1994.0,6.0,74.46629774305555,1994-06-01
1994.0,7.0,76.38093261718751,1994-07-01
1994.0,8.0,76.62645399305555,1994-08-01
1994.0,9.0,76.68325737847223,1994-09-01
1994.0,10.0,75.78465983072917,1994-10-01
1994.0,11.0,73.92059461805556,1994-11-01
1994.0,12.0,71.2248046875,1994-12-01
1995.0,1.0,69.65362141927083,1995-01-01
1995.0,2.0,70.45166829427083,1995-02-01
1995.0,3.0,72.47469618055555,1995-03-01
1995.0,4.0,72.75185546875,1995-04-01
1995.0,5.0,73.54630805121528,1995-05-01
1995.0,6.0,74.72340494791666,1995-06-01
1995.0,7.0,76.13921169704861,1995-07-01
1995.0,8.0,75.96967502170139,1995-08-01
1995.0,9.0,75.9824462890625,1995-09-01
1995.0,10.0,75.67720269097222,1995-10-01
1995.0,11.0,74.61148274739583,1995-11-01
1995.0,12.0,73.373046875,1995-12-01
1996.0,1.0,72.36558973524305,1996-01-01
1996.0,2.0,70.43180067274307,1996-02-01
1996.0,3.0,70.57720269097223,1996-03-01
1996.0,4.0,74.06422254774306,1996-04-01
1996.0,5.0,75.51985405815972,1996-05-01
1996.0,6.0,76.45607367621528,1996-06-01
1996.0,7.0,77.12428114149306,1996-07-01
1996.0,8.0,76.46325141059027,1996-08-01
1996.0,9.0,76.65938313802083,1996-09-01
1996.0,10.0,76.27784830729166,1996-10-01
1996.0,11.0,75.12118055555555,1996-11-01
1996.0,12.0,72.26795789930556,1996-12-01
1997.0,1.0,71.59906955295139,1997-01-01
1997.0,2.0,71.47976345486111,1997-02-01
1997.0,3.0,72.03569607204861,1997-03-01
1997.0,4.0,72.87666558159722,1997-04-01
1997.0,5.0,74.28688151041666,1997-05-01
1997.0,6.0,75.87310926649306,1997-06-01
1997.0,7.0,75.993408203125,1997-07-01
1997.0,8.0,76.32315266927083,1997-08-01
1997.0,9.0,76.87348090277777,1997-09-01
1997.0,10.0,75.91240234375,1997-10-01
1997.0,11.0,73.44177788628471,1997-11-01
1997.0,12.0,71.40573459201389,1997-12-01
1998.0,1.0,70.49648980034723,1998-01-01
1998.0,2.0,70.44063585069443,1998-02-01
1998.0,3.0,72.03318956163196,1998-03-01
1998.0,4.0,72.55162760416667,1998-04-01
1998.0,5.0,72.15784776475695,1998-05-01
1998.0,6.0,73.34325900607638,1998-06-01
1998.0,7.0,74.54552137586805,1998-07-01
1998.0,8.0,76.09025336371528,1998-08-01
1998.0,9.0,75.45481499565972,1998-09-01
1998.0,10.0,74.94050292968751,1998-10-01
1998.0,11.0,73.87651909722223,1998-11-01
1998.0,12.0,72.14150390625,1998-12-01
1999.0,1.0,71.20272352430555,1999-01-01
1999.0,2.0,70.72865397135416,1999-02-01
1999.0,3.0,71.72422960069444,1999-03-01
1999.0,4.0,72.34200032552084,1999-04-01
1999.0,5.0,73.74014485677084,1999-05-01
1999.0,6.0,73.94488661024306,1999-06-01
1999.0,7.0,74.64702419704861,1999-07-01
1999.0,8.0,75.23584255642362,1999-08-01
1999.0,9.0,74.93629828559028,1999-09-01
1999.0,10.0,74.28580729166667,1999-10-01
1999.0,11.0,73.26511501736111,1999-11-01
1999.0,12.0,71.97827962239583,1999-12-01
2000.0,1.0,70.14759928385416,2000-01-01
2000.0,2.0,70.55686306423611,2000-02-01
2000.0,3.0,72.01720648871527,2000-03-01
2000.0,4.0,71.97392578125,2000-04-01
2000.0,5.0,73.57505425347222,2000-05-01
2000.0,6.0,75.15747884114583,2000-06-01
2000.0,7.0,76.43168402777778,2000-07-01
2000.0,8.0,76.68036024305556,2000-08-01
2000.0,9.0,76.09984809027779,2000-09-01
2000.0,10.0,75.69986165364583,2000-10-01
2000.0,11.0,73.70718858506945,2000-11-01
2000.0,12.0,71.79677191840278,2000-12-01
2001.0,1.0,71.81892632378472,2001-01-01
2001.0,2.0,71.42730305989583,2001-02-01
2001.0,3.0,71.58179253472221,2001-03-01
2001.0,4.0,72.43592664930556,2001-04-01
2001.0,5.0,72.9472412109375,2001-05-01
2001.0,6.0,74.41414930555555,2001-06-01
2001.0,7.0,75.84644911024306,2001-07-01
2001.0,8.0,76.92630750868057,2001-08-01
2001.0,9.0,76.52451985677084,2001-09-01
2001.0,10.0,75.643798828125,2001-10-01
2001.0,11.0,74.24510633680555,2001-11-01
2001.0,12.0,73.32315538194445,2001-12-01
2002.0,1.0,72.09153917100694,2002-01-01
2002.0,2.0,70.39245876736112,2002-02-01
2002.0,3.0,71.8281711154514,2002-03-01
2002.0,4.0,74.20148383246527,2002-04-01
2002.0,5.0,74.46100260416667,2002-05-01
2002.0,6.0,75.54459364149305,2002-06-01
2002.0,7.0,76.05576985677084,2002-07-01
2002.0,8.0,76.98236219618056,2002-08-01
2002.0,9.0,76.1675564236111,2002-09-01
2002.0,10.0,76.07283257378472,2002-10-01
2002.0,11.0,74.45970323350694,2002-11-01
2002.0,12.0,72.84350857204862,2002-12-01
2003.0,1.0,72.00953504774306,2003-01-01
2003.0,2.0,71.36587456597223,2003-02-01
2003.0,3.0,73.11892632378473,2003-03-01
2003.0,4.0,73.03599989149305,2003-04-01
