Year,Month,tmean_f,datetime
1990,1,65.20438910590278,1990-01-01
1990,2,62.718503146701394,1990-02-01
1990,3,63.099582248263886,1990-03-01
1990,4,65.03677571614584,1990-04-01
1990,5,65.81971299913195,1990-05-01
1990,6,67.60216200086805,1990-06-01
1990,7,68.3717800564236,1990-07-01
1990,8,69.55295138888889,1990-08-01
1990,9,69.95583767361111,1990-09-01
1990,10,68.11837293836805,1990-10-01
1990,11,67.98697645399307,1990-11-01
1990,12,63.94201117621528,1990-12-01
1991,1,61.61514485677083,1991-01-01
1991,2,63.354253472222226,1991-02-01
1991,3,62.95472547743056,1991-03-01
1991,4,63.93081597222222,1991-04-01
1991,5,65.4055419921875,1991-05-01
1991,6,66.19094780815973,1991-06-01
1991,7,67.19217936197916,1991-07-01
1991,8,69.45797797309028,1991-08-01
1991,9,68.74047580295138,1991-09-01
1991,10,67.14656304253472,1991-10-01
1991,11,67.19207356770833,1991-11-01
1991,12,65.19096137152778,1991-12-01
1992,1,61.15116373697917,1992-01-01
1992,2,61.60955132378472,1992-02-01
1992,3,62.54446343315972,1992-03-01
1992,4,63.887811957465274,1992-04-01
1992,5,65.96196560329861,1992-05-01
1992,6,68.10505913628472,1992-06-01
1992,7,68.71250542534722,1992-07-01
1992,8,69.89063585069445,1992-08-01
1992,9,69.78509385850694,1992-09-01
1992,10,68.470849609375,1992-10-01
1992,11,66.8943630642361,1992-11-01
1992,12,65.31195746527777,1992-12-01
1993,1,61.03956705729166,1993-01-01
1993,2,59.704709201388894,1993-02-01
1993,3,62.19572482638889,1993-03-01
1993,4,64.16974283854167,1993-04-01
1993,5,64.60088433159723,1993-05-01
1993,6,66.85724012586806,1993-06-01
1993,7,68.01104058159723,1993-07-01
1993,8,68.22517089843751,1993-08-01
1993,9,67.97411295572917,1993-09-01
1993,10,67.22899848090279,1993-10-01
1993,11,64.53491753472223,1993-11-01
1993,12,63.189472113715276,1993-12-01
1994,1,61.22620985243056,1994-01-01
1994,2,63.01421440972222,1994-02-01
1994,3,62.55348307291666,1994-03-01
1994,4,64.11397298177084,1994-04-01
1994,5,65.33233778211806,1994-05-01
1994,6,66.68762749565973,1994-06-01
1994,7,68.90005425347223,1994-07-01
1994,8,69.0834201388889,1994-08-01
1994,9,68.5990478515625,1994-09-01
1994,10,67.385986328125,1994-10-01
1994,11,67.38685709635416,1994-11-01
1994,12,63.23104112413195,1994-12-01
1995,1,60.69132215711806,1995-01-01
