Year,Month,Day,RF_in
2026,3,31,0.0609250762574559
2026,4,1,0.0150144353973931
2026,4,2,0.038519219915524
2026,4,3,0.0677911345506996
2026,4,4,8.573485649720196e-06
2026,4,5,0.000567373177673
2026,4,6,0.0034434180965666
2026,4,7,8.019121714603383
2026,4,8,0.4270951226650597
2026,4,9,0.0549856886590687
2026,4,10,0.9253488004618998
2026,4,11,0.1715928036257837
2026,4,12,0.0070593425920942
2026,4,13,0.0094561986143554
2026,4,14,0.0043491465688226
2026,4,15,0.0009307434181783
2026,4,16,0.0052323934229282
2026,4,17,0.0012890405136676
2026,4,18,0.0104200502775542
2026,4,19,0.0546401780259102
2026,4,20,0.0458163163793368
2026,4,21,0.005093038957042737
