,Year,Month,NDVI,datetime
272,2022.0,October,0.6156753086419753,2022-10-01
273,2022.0,November,0.7517123456790124,2022-11-01
274,2022.0,December,0.6701913580246913,2022-12-01
275,2023.0,January,0.7579555555555556,2023-01-01
276,2023.0,February,0.7194895061728395,2023-02-01
277,2023.0,March,0.6573975308641976,2023-03-01
278,2023.0,April,0.6776623456790124,2023-04-01
279,2023.0,May,0.7532265432098766,2023-05-01
280,2023.0,June,0.7302753086419753,2023-06-01
281,2023.0,July,0.7891586419753086,2023-07-01
282,2023.0,August,0.723166049382716,2023-08-01
283,2023.0,September,0.7023382716049383,2023-09-01
