,Month,Temp,Year,datetime
0,1.0,77.33151041666667,,1990-01-01
1,2.0,76.373486328125,,1990-02-01
2,3.0,77.1099093967014,,1990-03-01
3,4.0,80.98608940972221,,1990-04-01
4,5.0,80.60400933159723,,1990-05-01
5,6.0,82.35544704861111,,1990-06-01
6,7.0,83.97022569444445,,1990-07-01
7,8.0,85.60341796875,,1990-08-01
8,9.0,85.54291449652777,,1990-09-01
9,10.0,83.93551974826389,,1990-10-01
10,11.0,81.27106662326389,,1990-11-01
11,12.0,78.62786458333333,,1990-12-01
12,1.0,78.538134765625,,1991-01-01
13,2.0,79.84273003472222,,1991-02-01
14,3.0,76.37584092881944,,1991-03-01
15,4.0,79.46268988715278,,1991-04-01
16,5.0,81.66832139756944,,1991-05-01
17,6.0,82.62439236111112,,1991-06-01
18,7.0,84.04015299479167,,1991-07-01
19,8.0,84.50022786458334,,1991-08-01
20,9.0,85.065673828125,,1991-09-01
21,10.0,84.42384982638889,,1991-10-01
22,11.0,83.53982747395833,,1991-11-01
23,12.0,79.23031684027778,,1991-12-01
24,1.0,77.90800238715278,,1992-01-01
25,2.0,77.7413302951389,,1992-02-01
26,3.0,79.30610351562501,,1992-03-01
27,4.0,80.58484700520833,,1992-04-01
28,5.0,81.35667860243056,,1992-05-01
29,6.0,84.16490885416667,,1992-06-01
30,7.0,84.46068793402779,,1992-07-01
31,8.0,85.28470594618057,,1992-08-01
32,9.0,84.76158311631944,,1992-09-01
33,10.0,83.9556640625,,1992-10-01
34,11.0,80.9669162326389,,1992-11-01
35,12.0,80.20650499131945,,1992-12-01
36,1.0,76.93272298177084,,1993-01-01
37,2.0,76.89857584635416,,1993-02-01
38,3.0,78.17682291666667,,1993-03-01
39,4.0,80.44454210069445,,1993-04-01
40,5.0,81.24329969618056,,1993-05-01
41,6.0,83.65194769965278,,1993-06-01
42,7.0,83.89422200520833,,1993-07-01
43,8.0,84.98950737847221,,1993-08-01
44,9.0,85.91872287326389,,1993-09-01
45,10.0,84.3444064670139,,1993-10-01
46,11.0,79.50640733506944,,1993-11-01
47,12.0,77.97235243055556,,1993-12-01
48,1.0,76.4667941623264,,1994-01-01
49,2.0,77.04112684461805,,1994-02-01
50,3.0,77.41774359809028,,1994-03-01
51,4.0,78.80291883680556,,1994-04-01
52,5.0,80.93956163194444,,1994-05-01
53,6.0,82.57781032986111,,1994-06-01
54,7.0,84.16474066840277,,1994-07-01
55,8.0,85.34461805555556,,1994-08-01
56,9.0,85.05065104166667,,1994-09-01
57,10.0,84.21051974826389,,1994-10-01
58,11.0,80.73631184895834,,1994-11-01
59,12.0,78.03349609375,,1994-12-01
60,1.0,77.22562391493057,,1995-01-01
61,2.0,78.16933051215278,,1995-02-01
62,3.0,79.03324110243055,,1995-03-01
63,4.0,79.03273654513889,,1995-04-01
64,5.0,80.61032986111111,,1995-05-01
65,6.0,82.783984375,,1995-06-01
66,7.0,83.97481011284722,,1995-07-01
67,8.0,84.74338650173611,,1995-08-01
68,9.0,85.89172092013888,,1995-09-01
69,10.0,84.55083550347223,,1995-10-01
70,11.0,82.29614800347221,,1995-11-01
71,12.0,81.24363606770834,,1995-12-01
72,1.0,79.34170464409722,,1996-01-01
73,2.0,77.08776584201388,,1996-02-01
74,3.0,77.689697265625,,1996-03-01
75,4.0,81.75881618923611,,1996-04-01
76,5.0,83.05399848090278,,1996-05-01
77,6.0,85.03946940104166,,1996-06-01
78,7.0,84.75292426215279,,1996-07-01
79,8.0,85.619970703125,,1996-08-01
80,9.0,85.44168836805557,,1996-09-01
81,10.0,85.71833224826389,,1996-10-01
82,11.0,79.31366102430556,,1996-11-01
83,12.0,77.30640733506945,,1996-12-01
84,1.0,76.94352213541666,,1997-01-01
85,2.0,79.69216579861111,,1997-02-01
86,3.0,79.09470486111111,,1997-03-01
87,4.0,81.90351019965277,,1997-04-01
88,5.0,80.72336154513889,,1997-05-01
89,6.0,83.3990234375,,1997-06-01
90,7.0,84.28755967881945,,1997-07-01
91,8.0,86.09338650173612,,1997-08-01
92,9.0,86.162646484375,,1997-09-01
93,10.0,85.02123480902779,,1997-10-01
94,11.0,80.62528211805557,,1997-11-01
95,12.0,77.75378689236112,,1997-12-01
96,1.0,78.72943250868056,,1998-01-01
97,2.0,78.99384223090277,,1998-02-01
98,3.0,80.83956163194443,,1998-03-01
99,4.0,79.44910481770833,,1998-04-01
100,5.0,79.22996419270834,,1998-05-01
101,6.0,81.44556749131945,,1998-06-01
102,7.0,82.75418294270833,,1998-07-01
103,8.0,84.96503363715277,,1998-08-01
104,9.0,84.65255533854167,,1998-09-01
105,10.0,83.43332248263889,,1998-10-01
106,11.0,81.18737521701388,,1998-11-01
107,12.0,79.1625,,1998-12-01
108,1.0,78.57852647569445,,1999-01-01
109,2.0,78.56773546006946,,1999-02-01
110,3.0,79.25482313368056,,1999-03-01
111,4.0,80.36517469618056,,1999-04-01
112,5.0,82.37962239583334,,1999-05-01
113,6.0,83.57566731770834,,1999-06-01
114,7.0,84.15329318576389,,1999-07-01
115,8.0,85.2154296875,,1999-08-01
116,9.0,85.22330186631945,,1999-09-01
117,10.0,83.75983072916667,,1999-10-01
118,11.0,81.33426106770833,,1999-11-01
119,12.0,78.83896484375,,1999-12-01
120,1.0,77.49139539930556,,2000-01-01
121,2.0,80.374755859375,,2000-02-01
122,3.0,81.25372178819444,,2000-03-01
123,4.0,78.59831814236111,,2000-04-01
124,5.0,82.62108289930555,,2000-05-01
125,6.0,84.64108615451389,,2000-06-01
126,7.0,84.31233723958334,,2000-07-01
127,8.0,85.25755208333334,,2000-08-01
128,9.0,85.04241536458333,,2000-09-01
129,10.0,84.43816731770833,,2000-10-01
130,11.0,81.19996744791666,,2000-11-01
131,12.0,80.95098741319444,,2000-12-01
132,1.0,80.45282118055556,,2001-01-01
133,2.0,79.28294270833334,,2001-02-01
134,3.0,79.82520616319445,,2001-03-01
135,4.0,80.22588433159723,,2001-04-01
136,5.0,82.00792643229167,,2001-05-01
137,6.0,83.16241319444444,,2001-06-01
138,7.0,85.0958713107639,,2001-07-01
139,8.0,85.35858832465277,,2001-08-01
140,9.0,85.69994574652779,,2001-09-01
141,10.0,83.35845269097223,,2001-10-01
142,11.0,81.45174696180555,,2001-11-01
143,12.0,79.41928168402778,,2001-12-01
144,1.0,78.74609917534723,,2002-01-01
145,2.0,77.10599229600695,,2002-02-01
146,3.0,78.77695855034722,,2002-03-01
147,4.0,81.5677734375,,2002-04-01
148,5.0,82.74470486111112,,2002-05-01
149,6.0,84.89319661458333,,2002-06-01
150,7.0,84.53560655381945,,2002-07-01
151,8.0,85.47043185763889,,2002-08-01
152,9.0,85.67483723958333,,2002-09-01
153,10.0,84.23690863715278,,2002-10-01
154,11.0,82.19057074652778,,2002-11-01
155,12.0,80.82324761284723,,2002-12-01
156,1.0,79.02105577256944,,2003-01-01
157,2.0,78.5077365451389,,2003-02-01
158,3.0,81.054736328125,,2003-03-01
159,4.0,81.56545681423611,,2003-04-01
160,5.0,83.99941948784722,,2003-05-01
161,6.0,85.07463650173611,,2003-06-01
162,7.0,85.824853515625,,2003-07-01
163,8.0,86.43863389756945,,2003-08-01
164,9.0,86.33352864583333,,2003-09-01
165,10.0,86.09524739583333,,2003-10-01
166,11.0,82.79170464409722,,2003-11-01
167,12.0,79.62032877604167,,2003-12-01
168,1.0,79.35950520833333,,2004-01-01
169,2.0,81.24082573784722,,2004-02-01
170,3.0,78.03089192708333,,2004-03-01
171,4.0,80.93579644097223,,2004-04-01
172,5.0,82.79824761284723,,2004-05-01
173,6.0,84.31303168402778,,2004-06-01
174,7.0,86.1669162326389,,2004-07-01
175,8.0,85.93481987847221,,2004-08-01
176,9.0,87.04464518229167,,2004-09-01
177,10.0,85.67939995659722,,2004-10-01
178,11.0,82.51480577256945,,2004-11-01
179,12.0,79.65236002604166,,2004-12-01
180,1.0,78.759814453125,,2005-01-01
181,2.0,78.53318684895834,,2005-02-01
182,3.0,78.38396809895833,,2005-03-01
183,4.0,81.00810546875,,2005-04-01
184,5.0,83.832666015625,,2005-05-01
185,6.0,84.22403428819445,,2005-06-01
186,7.0,84.90506184895833,,2005-07-01
187,8.0,86.25780707465279,,2005-08-01
188,9.0,85.45352105034722,,2005-09-01
189,10.0,83.30673285590278,,2005-10-01
190,11.0,81.74994032118056,,2005-11-01
191,12.0,80.54595269097223,,2005-12-01
192,1.0,79.52918836805556,,2006-01-01
193,2.0,77.36268988715278,,2006-02-01
194,3.0,78.43678927951389,,2006-03-01
195,4.0,79.10579969618055,,2006-04-01
196,5.0,80.70980360243055,,2006-05-01
197,6.0,84.52858615451389,,2006-06-01
198,7.0,84.60694444444445,,2006-07-01
199,8.0,85.63332248263889,,2006-08-01
200,9.0,85.46262478298613,,2006-09-01
201,10.0,84.19763454861112,,2006-10-01
202,11.0,83.30173611111111,,2006-11-01
203,12.0,80.25371636284723,,2006-12-01
204,1.0,79.48922526041667,,2007-01-01
205,2.0,78.78805338541667,,2007-02-01
206,3.0,80.66758897569444,,2007-03-01
207,4.0,80.93828125,,2007-04-01
208,5.0,83.13864474826389,,2007-05-01
209,6.0,84.74725477430556,,2007-06-01
210,7.0,85.15808919270833,,2007-07-01
211,8.0,85.91357964409723,,2007-08-01
212,9.0,85.82775065104167,,2007-09-01
213,10.0,84.27183159722222,,2007-10-01
214,11.0,81.87317708333333,,2007-11-01
215,12.0,79.14908854166666,,2007-12-01
216,1.0,77.44333224826389,,2008-01-01
217,2.0,79.22336154513889,,2008-02-01
218,3.0,81.43711480034722,,2008-03-01
219,4.0,80.8590549045139,,2008-04-01
220,5.0,82.95976019965278,,2008-05-01
221,6.0,83.65357530381945,,2008-06-01
222,7.0,85.16352539062501,,2008-07-01
223,8.0,85.09154188368055,,2008-08-01
224,9.0,84.83584526909723,,2008-09-01
225,10.0,83.41062825520834,,2008-10-01
226,11.0,81.47161458333333,,2008-11-01
227,12.0,79.43251953125,,2008-12-01
228,1.0,77.62411024305555,,2009-01-01
229,2.0,76.79730902777777,,2009-02-01
230,3.0,76.76693522135417,,2009-03-01
231,4.0,78.08552517361112,,2009-04-01
232,5.0,82.44970703125,,2009-05-01
233,6.0,84.64938151041667,,2009-06-01
234,7.0,85.17369791666667,,2009-07-01
235,8.0,85.63161892361111,,2009-08-01
236,9.0,86.07477756076389,,2009-09-01
237,10.0,86.04265950520833,,2009-10-01
238,11.0,81.99858940972223,,2009-11-01
239,12.0,80.20706380208333,,2009-12-01
240,1.0,80.20563151041668,,2010-01-01
241,2.0,78.68440755208334,,2010-02-01
