,Month,RF
1263,April,4.49847862441674
1264,May,2.7791084830216537
1265,June,0.8916017642298837
1266,July,1.2657593758353989
1267,August,0.4380704743110996
1268,September,1.3559122234829155
1269,October,2.0964030564972784
1270,November,1.3957340584976792
1271,December,4.6695844877029264
1272,January,3.295224185030257
1273,February,6.12871667137528
1274,March,17.095442822251385
