,Month,tmean_f
421,February,73.08436414930556
422,March,74.48681098090277
423,April,75.4368869357639
424,May,76.42629937065973
425,June,77.76940646701388
426,July,78.59705946180556
427,August,79.54910481770834
428,September,79.34399956597223
429,October,78.3390625
430,November,76.28229709201389
431,December,74.61429850260417
432,January,72.48494737413195
