Year,Month,Day,RF_in
2026,3,31,0.0062753220880137
2026,4,1,0.0029248033376897
2026,4,2,0.0099368729048571
2026,4,3,0.0001400077587501
2026,4,4,0.0003625709055417
2026,4,5,0.059802416080843
2026,4,6,0.0694787236915752
2026,4,7,0.228238035780331
2026,4,8,0.0352938891129277
2026,4,9,0.0779607681418294
2026,4,10,3.358979609428162
2026,4,11,0.0890106856793996
2026,4,12,0.3853269206013962
2026,4,13,0.1730722401595688
2026,4,14,0.0046179363420942
2026,4,15,0.0008882864508671
2026,4,16,7.220718560951659e-05
2026,4,17,0.0002721723817673
2026,4,18,0.0279647328015306
2026,4,19,0.0007831558398304
2026,4,20,0.0948616532898394
2026,4,21,0.004089670578986363
