,Year,Month,ET,datetime
0,2001.0,1.0,3.9190755208333337,2001-01-01
1,2001.0,2.0,3.1626953125000004,2001-02-01
2,2001.0,3.0,4.059830729166666,2001-03-01
3,2001.0,4.0,4.425130208333334,2001-04-01
4,2001.0,5.0,3.47265625,2001-05-01
5,2001.0,6.0,3.4141927083333337,2001-06-01
6,2001.0,7.0,4.546223958333334,2001-07-01
7,2001.0,8.0,3.608658854166667,2001-08-01
8,2001.0,9.0,3.0308593750000004,2001-09-01
9,2001.0,10.0,2.438151041666667,2001-10-01
10,2001.0,11.0,2.9263020833333333,2001-11-01
11,2001.0,12.0,2.240104166666667,2001-12-01
12,2002.0,1.0,3.1039062500000005,2002-01-01
13,2002.0,2.0,3.331119791666667,2002-02-01
14,2002.0,3.0,3.856901041666667,2002-03-01
15,2002.0,4.0,4.099479166666667,2002-04-01
16,2002.0,5.0,5.599479166666667,2002-05-01
17,2002.0,6.0,4.326692708333334,2002-06-01
18,2002.0,7.0,4.442903645833334,2002-07-01
19,2002.0,8.0,3.5503255208333337,2002-08-01
20,2002.0,9.0,2.862630208333333,2002-09-01
21,2002.0,10.0,2.8859375000000007,2002-10-01
22,2002.0,11.0,2.9850911458333336,2002-11-01
23,2002.0,12.0,2.5684244791666666,2002-12-01
24,2003.0,1.0,2.4829427083333333,2003-01-01
25,2003.0,2.0,3.5435546875000004,2003-02-01
26,2003.0,3.0,4.502278645833334,2003-03-01
27,2003.0,4.0,4.302473958333334,2003-04-01
28,2003.0,5.0,4.101822916666666,2003-05-01
29,2003.0,6.0,3.436979166666667,2003-06-01
30,2003.0,7.0,3.510714285714286,2003-07-01
31,2003.0,8.0,4.2498046875,2003-08-01
32,2003.0,9.0,3.1126488095238094,2003-09-01
33,2003.0,10.0,3.2829427083333336,2003-10-01
34,2003.0,11.0,2.47578125,2003-11-01
35,2003.0,12.0,2.9541666666666666,2003-12-01
36,2004.0,1.0,3.508658854166667,2004-01-01
37,2004.0,2.0,4.039843750000001,2004-02-01
38,2004.0,3.0,4.6474609375,2004-03-01
39,2004.0,4.0,4.334635416666666,2004-04-01
40,2004.0,5.0,5.262760416666667,2004-05-01
41,2004.0,6.0,5.387109375,2004-06-01
42,2004.0,7.0,4.6390625,2004-07-01
43,2004.0,8.0,4.803776041666667,2004-08-01
44,2004.0,9.0,4.15390625,2004-09-01
45,2004.0,10.0,3.432942708333333,2004-10-01
46,2004.0,11.0,4.075390625,2004-11-01
47,2004.0,12.0,2.8854817708333336,2004-12-01
48,2005.0,1.0,3.629296875,2005-01-01
49,2005.0,2.0,3.6485677083333337,2005-02-01
50,2005.0,3.0,4.137825520833334,2005-03-01
51,2005.0,4.0,4.36264880952381,2005-04-01
52,2005.0,5.0,4.91953125,2005-05-01
53,2005.0,6.0,4.6021484375,2005-06-01
54,2005.0,7.0,4.328776041666667,2005-07-01
55,2005.0,8.0,3.258072916666668,2005-08-01
56,2005.0,9.0,3.765755208333333,2005-09-01
57,2005.0,10.0,3.775520833333333,2005-10-01
58,2005.0,11.0,3.455729166666667,2005-11-01
59,2005.0,12.0,2.6161458333333334,2005-12-01
60,2006.0,1.0,2.6438151041666664,2006-01-01
61,2006.0,2.0,2.4848958333333337,2006-02-01
62,2006.0,3.0,4.2015625000000005,2006-03-01
63,2006.0,4.0,4.632421875,2006-04-01
64,2006.0,5.0,4.9939453125,2006-05-01
65,2006.0,6.0,4.641731770833333,2006-06-01
66,2006.0,7.0,4.4794921875,2006-07-01
