,Month,Temp,datetime,Year
0,1.0,56.69576009114583,1990-01-01,
1,2.0,53.89262288411459,1990-02-01,
2,3.0,55.85304633246528,1990-03-01,
3,4.0,58.17626953125,1990-04-01,
4,5.0,58.37061360677083,1990-05-01,
5,6.0,59.68295084635417,1990-06-01,
6,7.0,61.41629774305555,1990-07-01,
7,8.0,62.76613769531251,1990-08-01,
8,9.0,62.54069552951389,1990-09-01,
9,10.0,61.01031087239584,1990-10-01,
10,11.0,60.36989203559028,1990-11-01,
11,12.0,56.31389431423611,1990-12-01,
12,1.0,55.44755859375,1991-01-01,
13,2.0,56.9271240234375,1991-02-01,
14,3.0,55.32391221788194,1991-03-01,
15,4.0,57.00918511284722,1991-04-01,
16,5.0,58.28898654513888,1991-05-01,
17,6.0,58.90659722222222,1991-06-01,
18,7.0,61.13751085069444,1991-07-01,
19,8.0,62.3707275390625,1991-08-01,
20,9.0,61.522374131944446,1991-09-01,
21,10.0,59.812719726562506,1991-10-01,
22,11.0,60.048619249131946,1991-11-01,
23,12.0,57.17323676215278,1991-12-01,
24,1.0,55.157893880208334,1992-01-01,
25,2.0,55.50075954861112,1992-02-01,
26,3.0,56.2696044921875,1992-03-01,
27,4.0,56.493465169270834,1992-04-01,
28,5.0,59.775303819444446,1992-05-01,
29,6.0,59.79887424045139,1992-06-01,
30,7.0,60.34777560763889,1992-07-01,
31,8.0,60.62334526909722,1992-08-01,
32,9.0,62.14215766059028,1992-09-01,
33,10.0,61.90672743055556,1992-10-01,
34,11.0,60.26216634114583,1992-11-01,
35,12.0,58.17653808593749,1992-12-01,
36,1.0,54.97991536458333,1993-01-01,
37,2.0,54.03858642578125,1993-02-01,
38,3.0,55.13564181857639,1993-03-01,
39,4.0,57.70546603732639,1993-04-01,
40,5.0,57.34943305121528,1993-05-01,
41,6.0,59.153225368923614,1993-06-01,
42,7.0,60.56784939236111,1993-07-01,
43,8.0,61.36723090277778,1993-08-01,
44,9.0,61.98054741753472,1993-09-01,
45,10.0,60.907093641493056,1993-10-01,
46,11.0,57.818603515625,1993-11-01,
47,12.0,55.648838975694446,1993-12-01,
48,1.0,54.78119574652778,1994-01-01,
49,2.0,57.01093207465278,1994-02-01,
50,3.0,55.45157063802084,1994-03-01,
51,4.0,55.63064778645834,1994-04-01,
52,5.0,58.22947319878472,1994-05-01,
53,6.0,58.30562608506945,1994-06-01,
54,7.0,61.71095106336806,1994-07-01,
55,8.0,61.56553548177084,1994-08-01,
56,9.0,62.10438910590278,1994-09-01,
57,10.0,60.40672200520834,1994-10-01,
58,11.0,57.85268012152778,1994-11-01,
59,12.0,56.076253255208336,1994-12-01,
60,1.0,58.41019965277778,1995-01-01,
61,2.0,56.57417534722222,1995-02-01,
62,3.0,58.34160427517361,1995-03-01,
63,4.0,57.69510904947917,1995-04-01,
64,5.0,58.98462727864583,1995-05-01,
65,6.0,60.5361572265625,1995-06-01,
66,7.0,61.76982964409723,1995-07-01,
67,8.0,61.49391004774306,1995-08-01,
68,9.0,61.74744466145833,1995-09-01,
69,10.0,61.353602430555554,1995-10-01,
70,11.0,60.64591742621528,1995-11-01,
71,12.0,59.94974772135416,1995-12-01,
72,1.0,58.04001464843751,1996-01-01,
73,2.0,55.45764973958333,1996-02-01,
74,3.0,56.288172743055554,1996-03-01,
