,Month,MRF,Phase,Count,MeRF,MnRF,MeAnom,MnAnom,MT,MeT,MnT
0,1,5.570912875030885,SEL,11,3.5500489856253368,1.297003537535239,-2.020863889405548,-4.273909337495646,71.64294773095942,71.60167861217666,70.09322916666667
1,1,5.570912875030885,WEL,15,5.091019297274979,1.321832570272249,-0.4798935777559059,-4.249080304758635,71.64294773095942,71.77531098213701,70.38021415557463
2,1,5.570912875030885,NUT,20,7.049478591143175,1.0526262952482504,1.47856571611229,-4.518286579782634,71.64294773095942,70.9983670151322,69.15432942708333
3,1,5.570912875030885,WLA,19,5.017083891781608,0.7269375514529868,-0.5538289832492769,-4.843975323577898,71.64294773095942,72.19569188158908,69.85272894965277
4,1,5.570912875030885,SLA,10,6.60884715595989,2.4434235488359097,1.0379342809290053,-3.127489326194975,71.64294773095942,71.23201345729987,70.75970436860572
5,2,4.647683799182221,SEL,10,2.929315296498311,0.6417854096227338,-1.7183685026839095,-4.005898389559487,71.56397700678917,71.17006192396154,70.16107313368056
6,2,4.647683799182221,WEL,9,5.013957361021664,1.175963352752564,0.36627356183944304,-3.4717204464296567,71.56397700678917,70.5104802322033,69.38577473958333
7,2,4.647683799182221,NUT,29,4.762892259789516,1.3942407827005563,0.1152084606072954,-3.2534430164816643,71.56397700678917,71.65924943847581,68.77864854600695
8,2,4.647683799182221,WLA,19,5.563284258335924,1.0221178543003306,0.915600459153703,-3.62556594488189,71.56397700678917,71.66650705656657,69.77604166666666
9,2,4.647683799182221,SLA,8,3.791404910276244,0.5463857456999733,-0.8562788889059765,-4.101298053482247,71.56397700678917,72.28053291383796,71.72550362044083
10,3,5.979405999396107,SEL,8,3.661431373469368,0.4688519625896915,-2.317974625926739,-5.510554036806416,72.16028350092961,72.4860896430975,71.81104871961806
11,3,5.979405999396107,WEL,5,4.8073796920946945,1.2335451307247618,-1.1720263073014126,-4.745860868671345,72.16028350092961,71.43465415551087,71.17076009114584
12,3,5.979405999396107,NUT,39,6.296318194485923,0.8413005957534389,0.3169121950898157,-5.138105403642668,72.16028350092961,71.96996597153638,70.41444227430556
13,3,5.979405999396107,WLA,20,6.871864512419346,1.3074145794980925,0.8924585130232385,-4.671991419898014,72.16028350092961,72.35863906650579,70.50336371527777
14,3,5.979405999396107,SLA,3,4.044466891047256,0.6759240984905098,-1.9349391083488507,-5.303481900905597,72.16028350092961,74.2857893124381,74.2857893124381
15,4,3.7895029578189305,SEL,2,1.6570201809626228,0.948574733279868,-2.1324827768563077,-2.840928224539063,73.80192379462186,72.38946126302083,72.38946126302083
16,4,3.7895029578189305,WEL,12,2.7950512649428845,1.7053729354251723,-0.9944516928760461,-2.084130022393758,73.80192379462186,74.36100963903893,72.98808051215278
17,4,3.7895029578189305,NUT,43,4.048701060562052,0.9801610051293502,0.25919810274312116,-2.8093419526895804,73.80192379462186,73.69140915325268,71.65575899179268
18,4,3.7895029578189305,WLA,16,4.1202970578740725,1.1726433535272067,0.330794100055142,-2.616859604291724,73.80192379462186,73.57441068628889,72.26717248932896
19,4,3.7895029578189305,SLA,2,3.6695838825132756,0.9453766026371272,-0.11991907530565493,-2.8441263551818032,73.80192379462186,75.54575737847222,75.54575737847222
20,5,3.2834222321330926,SEL,2,3.6791904375668323,2.740479108948187,0.3957682054337397,-0.5429431231849056,75.38696370170372,74.10464952256945,74.10464952256945
21,5,3.2834222321330926,WEL,13,2.9261469488539498,1.110676323879654,-0.3572752832791428,-2.1727459082534386,75.38696370170372,74.35706040230642,73.24717881944446
22,5,3.2834222321330926,NUT,44,3.624121365761712,0.5176677761335606,0.3406991336286196,-2.7657544559995317,75.38696370170372,75.59971561932622,73.37804709211204
23,5,3.2834222321330926,WLA,14,2.6658772408426707,0.5168495834586432,-0.6175449912904218,-2.7665726486744493,75.38696370170372,75.5145214384967,74.93107846655636
24,5,3.2834222321330926,SLA,2,2.0373773672171187,1.1118261842161223,-1.2460448649159739,-2.17159604791697,75.38696370170372,76.28771158854167,76.28771158854167
25,6,1.825290486681334,SEL,3,2.4268241460323106,1.7463529373010231,0.6015336593509766,-0.07893754938031083,77.27147708693326,77.08077266319691,77.00435655381943
26,6,1.825290486681334,WEL,14,2.03556803663431,0.7489287193864222,0.21027754995297587,-1.0763617672949117,77.27147708693326,78.64446630008986,76.12211914062499
27,6,1.825290486681334,NUT,43,1.9055088473053123,0.4513500558862977,0.08021836062397836,-1.3739404307950362,77.27147708693326,77.14395505618852,75.13207194010417
28,6,1.825290486681334,WLA,13,1.3678314975512293,0.3601142450916509,-0.45745898913010463,-1.465176241589683,77.27147708693326,76.86147323347721,76.081254976352
29,6,1.825290486681334,SLA,2,0.6998358239142091,0.683407446519272,-1.125454662767125,-1.141883040162062,77.27147708693326,,
30,7,2.509285681127425,SEL,6,2.6891062010215663,1.409298375870334,0.17982051989414138,-1.099987305257091,78.13697559184747,78.66078743368841,77.62025824652778
31,7,2.509285681127425,WEL,10,2.4056059120810858,0.9805066752181152,-0.10367976904633913,-1.5287790059093096,78.13697559184747,78.21815900779191,77.39486490885417
32,7,2.509285681127425,NUT,44,2.578560840380115,0.8403626111270596,0.0692751592526899,-1.6689230700003654,78.13697559184747,78.25151822246654,76.3752451196464
33,7,2.509285681127425,WLA,13,2.2658166799016075,0.7792324638348158,-0.24346900122581738,-1.730053217292609,78.13697559184747,77.46916928323104,76.42959255642361
34,7,2.509285681127425,SLA,2,2.5467179710853203,1.96222171243894,0.03743228995789538,-0.5470639686884848,78.13697559184747,,
35,8,2.5168192947054946,SEL,8,2.513680430720357,0.7982589144672889,-0.003138863985137519,-1.7185603802382057,78.88851548699324,79.65195422262346,78.79169921875
36,8,2.5168192947054946,WEL,12,3.5651540028477613,0.6031777511779127,1.0483347081422667,-1.9136415435275818,78.88851548699324,79.06326143170683,78.60189887152778
37,8,2.5168192947054946,NUT,35,2.315628513490393,0.5183163970416241,-0.20119078121510148,-1.9985028976638706,78.88851548699324,78.94296204331958,77.80359371193217
38,8,2.5168192947054946,WLA,15,2.4630090839520355,0.7816765993714762,-0.05381021075345904,-1.7351426953340185,78.88851548699324,78.75556464056659,77.12495995218208
