Year,Month,Temp
1990.0,1.0,77.14385308159723
1990.0,2.0,76.2176052517361
1990.0,3.0,76.93113878038194
1990.0,4.0,80.88079427083333
1990.0,5.0,80.39643012152777
1990.0,6.0,82.11885308159722
1990.0,7.0,83.87459309895834
1990.0,8.0,85.54092339409722
1990.0,9.0,85.45296766493055
1990.0,10.0,83.85673828125
1990.0,11.0,81.08397894965279
1990.0,12.0,78.43114691840279
1991.0,1.0,78.47241753472221
1991.0,2.0,79.75921223958333
1991.0,3.0,76.18637152777778
1991.0,4.0,79.28664279513889
1991.0,5.0,81.59152018229167
1991.0,6.0,82.53059895833334
1991.0,7.0,83.96460503472223
1991.0,8.0,84.41799587673611
1991.0,9.0,85.00635850694445
1991.0,10.0,84.34351671006945
1991.0,11.0,83.45153537326388
1991.0,12.0,79.01741536458334
1992.0,1.0,77.70724826388889
1992.0,2.0,77.64651692708333
1992.0,3.0,79.22609592013889
1992.0,4.0,80.59090169270834
1992.0,5.0,81.30133463541667
1992.0,6.0,84.09657660590278
1992.0,7.0,84.40636393229167
1992.0,8.0,85.26051974826389
1992.0,9.0,84.72014431423611
1992.0,10.0,83.90406901041666
1992.0,11.0,80.90915798611111
1992.0,12.0,80.10939670138889
1993.0,1.0,76.87812771267362
1993.0,2.0,76.83516710069443
1993.0,3.0,78.05001627604167
1993.0,4.0,80.27318793402779
1993.0,5.0,81.16308051215279
1993.0,6.0,83.5917209201389
1993.0,7.0,83.84054361979167
1993.0,8.0,84.93280707465277
1993.0,9.0,85.88278537326389
1993.0,10.0,84.31614583333334
1993.0,11.0,79.31121961805556
1993.0,12.0,77.78723415798612
1994.0,1.0,76.32404242621527
1994.0,2.0,76.8788330078125
1994.0,3.0,77.25150282118057
1994.0,4.0,78.62150065104167
1994.0,5.0,80.72657877604166
1994.0,6.0,82.49925672743056
1994.0,7.0,84.11536458333333
1994.0,8.0,85.29491644965279
1994.0,9.0,85.02273220486111
1994.0,10.0,84.15660264756946
1994.0,11.0,80.56658528645833
1994.0,12.0,77.853076171875
1995.0,1.0,77.04986707899306
1995.0,2.0,77.96740993923612
1995.0,3.0,78.82626410590278
1995.0,4.0,78.87293294270833
1995.0,5.0,80.46491427951389
1995.0,6.0,82.60314670138888
1995.0,7.0,83.79108615451389
1995.0,8.0,84.70066731770834
1995.0,9.0,85.87676323784723
1995.0,10.0,84.50659722222221
1995.0,11.0,82.26124674479166
1995.0,12.0,81.02109917534722
1996.0,1.0,79.13993598090278
1996.0,2.0,76.95721299913194
1996.0,3.0,77.55034179687499
1996.0,4.0,81.57555338541667
1996.0,5.0,83.02200520833333
1996.0,6.0,84.95910915798612
1996.0,7.0,84.67713758680556
1996.0,8.0,85.37437065972222
1996.0,9.0,85.34440104166666
1996.0,10.0,85.62688259548611
1996.0,11.0,78.87970377604167
1996.0,12.0,76.94220106336806
1997.0,1.0,76.68780924479168
1997.0,2.0,79.63307291666666
1997.0,3.0,78.85904405381945
1997.0,4.0,81.79346788194445
1997.0,5.0,80.67211371527777
1997.0,6.0,83.17889539930556
1997.0,7.0,84.21552734375
1997.0,8.0,86.02045355902777
1997.0,9.0,86.09998914930556
1997.0,10.0,84.94415690104167
1997.0,11.0,80.54263780381945
1997.0,12.0,77.65906575520833
1998.0,1.0,78.67542317708333
1998.0,2.0,78.92736002604167
1998.0,3.0,80.82132703993055
1998.0,4.0,79.25674913194445
1998.0,5.0,79.03685980902777
1998.0,6.0,81.36034071180555
1998.0,7.0,82.68321940104167
1998.0,8.0,84.90685763888888
1998.0,9.0,84.59892578125
1998.0,10.0,83.36491970486111
1998.0,11.0,81.12016059027778
1998.0,12.0,79.09320203993056
1999.0,1.0,78.48425564236112
1999.0,2.0,78.48373480902778
1999.0,3.0,79.14759114583333
1999.0,4.0,80.23300238715278
1999.0,5.0,82.26421983506944
1999.0,6.0,83.43418511284722
1999.0,7.0,83.94390733506944
1999.0,8.0,85.03955078125
1999.0,9.0,85.05098741319445
1999.0,10.0,83.576953125
1999.0,11.0,81.11805013020833
1999.0,12.0,78.63200954861111
2000.0,1.0,77.29398871527778
2000.0,2.0,80.24641384548612
2000.0,3.0,81.08100043402777
2000.0,4.0,78.29573567708334
2000.0,5.0,82.44554036458334
2000.0,6.0,84.52290581597222
2000.0,7.0,84.17830946180555
2000.0,8.0,85.12248806423611
2000.0,9.0,84.89256727430555
2000.0,10.0,84.26909722222223
2000.0,11.0,81.05755208333333
2000.0,12.0,80.86512586805556
2001.0,1.0,80.33459743923612
2001.0,2.0,79.15721571180556
2001.0,3.0,79.68631727430557
2001.0,4.0,80.057958984375
2001.0,5.0,81.85576171875
2001.0,6.0,83.02087673611112
2001.0,7.0,84.96896158854167
2001.0,8.0,85.19940863715277
2001.0,9.0,85.56421440972223
2001.0,10.0,83.20345594618055
2001.0,11.0,81.31698133680555
2001.0,12.0,79.2621310763889
2002.0,1.0,78.62073567708333
2002.0,2.0,76.98662651909723
2002.0,3.0,78.64838324652777
2002.0,4.0,81.46243489583334
2002.0,5.0,82.63196614583333
2002.0,6.0,84.74069552951389
2002.0,7.0,84.394677734375
2002.0,8.0,85.35926649305556
2002.0,9.0,85.57337782118056
2002.0,10.0,84.13523220486111
2002.0,11.0,82.07599283854168
2002.0,12.0,80.70416666666667
2003.0,1.0,78.86832139756945
2003.0,2.0,78.37724066840278
2003.0,3.0,80.94795464409722
2003.0,4.0,81.43066948784723
2003.0,5.0,83.90902777777778
2003.0,6.0,84.91486002604168
2003.0,7.0,85.64900716145834
2003.0,8.0,86.25835503472223
2003.0,9.0,86.16614583333333
2003.0,10.0,85.948095703125
2003.0,11.0,82.6180881076389
2003.0,12.0,79.46986762152778
2004.0,1.0,79.19841579861111
2004.0,2.0,81.07632378472223
2004.0,3.0,77.78753797743056
2004.0,4.0,80.73217230902779
2004.0,5.0,82.64535047743055
2004.0,6.0,84.125537109375
2004.0,7.0,85.98247612847223
2004.0,8.0,85.74979926215278
2004.0,9.0,86.8373263888889
2004.0,10.0,85.48234049479166
2004.0,11.0,82.38597547743055
2004.0,12.0,79.52987738715278
2005.0,1.0,78.629931640625
2005.0,2.0,78.40646701388889
2005.0,3.0,78.23585611979166
2005.0,4.0,80.85076497395833
2005.0,5.0,83.68914388020833
2005.0,6.0,84.04847547743056
2005.0,7.0,84.71244032118057
2005.0,8.0,86.10430230034723
2005.0,9.0,85.27464192708334
2005.0,10.0,83.14150390625
2005.0,11.0,81.62834743923611
2005.0,12.0,80.48932834201389
2006.0,1.0,79.380859375
2006.0,2.0,77.22309570312501
2006.0,3.0,78.28734809027779
2006.0,4.0,78.91456705729166
2006.0,5.0,80.5394748263889
2006.0,6.0,84.38804253472222
2006.0,7.0,84.44945746527779
2006.0,8.0,85.4847873263889
2006.0,9.0,85.30204535590278
2006.0,10.0,84.06902669270833
2006.0,11.0,83.19873046875
2006.0,12.0,80.111962890625
2007.0,1.0,79.34534505208333
2007.0,2.0,78.60712890625
2007.0,3.0,80.51311848958333
2007.0,4.0,80.74434678819445
2007.0,5.0,82.97855360243057
2007.0,6.0,84.59102105034722
2007.0,7.0,84.98432617187501
2007.0,8.0,85.7503200954861
2007.0,9.0,85.66843532986111
2007.0,10.0,84.10762261284722
2007.0,11.0,81.74921332465277
2007.0,12.0,78.96709526909723
2008.0,1.0,77.28448621961806
2008.0,2.0,79.10634223090278
2008.0,3.0,81.3197482638889
2008.0,4.0,80.70356445312501
2008.0,5.0,82.81872829861112
2008.0,6.0,83.524755859375
2008.0,7.0,85.03063151041667
2008.0,8.0,84.9748046875
2008.0,9.0,84.73741319444444
2008.0,10.0,83.28321940104166
2008.0,11.0,81.34727105034722
2008.0,12.0,79.29248589409721
2009.0,1.0,77.46877983940973
2009.0,2.0,76.62844780815973
2009.0,3.0,76.61045735677084
2009.0,4.0,77.93398980034722
2009.0,5.0,82.36584201388888
2009.0,6.0,84.525
2009.0,7.0,85.025634765625
2009.0,8.0,85.49931098090278
2009.0,9.0,85.96365017361111
2009.0,10.0,85.94476996527777
2009.0,11.0,81.81213107638888
2009.0,12.0,79.98134223090278
2010.0,1.0,80.03449435763889
2010.0,2.0,78.44545355902778
2010.0,3.0,77.86666124131943
2010.0,4.0,78.8553005642361
2010.0,5.0,81.93306749131945
2010.0,6.0,83.33082682291666
2010.0,7.0,83.96966145833333
2010.0,8.0,84.40450303819445
2010.0,9.0,84.93260091145834
2010.0,10.0,83.95462782118055
2010.0,11.0,81.43201497395833
2010.0,12.0,79.49486219618055
2011.0,1.0,78.72643771701388
2011.0,2.0,79.96685655381944
2011.0,3.0,79.30697699652778
2011.0,4.0,81.63952907986112
2011.0,5.0,80.97176106770834
2011.0,6.0,80.99912109375
2011.0,7.0,82.57534722222223
2011.0,8.0,83.52575412326388
2011.0,9.0,84.18241644965278
2011.0,10.0,83.01803927951389
