Year,Month,Day,RF_in
2026,3,1,0.0623943558399329
2026,3,2,0.022001614129797
2026,3,3,0.0059595800551633
2026,3,4,0.0202084190240346
2026,3,5,0.0066379408244432
2026,3,6,0.0042936416482095
2026,3,7,3.39419937428133e-05
2026,3,8,0.0061457004400642
2026,3,9,0.0008884434729214
2026,3,10,0.0755007389602965
2026,3,11,2.9674653366354384
2026,3,12,2.608217402729173
2026,3,13,11.081341476195686
2026,3,14,2.18707541792736
2026,3,15,0.2029177907767768
2026,3,16,6.538443973510111e-05
2026,3,17,0.3250726073316898
2026,3,18,0.0123651871079083
2026,3,20,6.741241220715466
2026,3,21,1.2197205818022747
2026,3,22,1.2142728069635826
2026,3,23,0.5654790045233061
2026,3,24,0.0704109753326597
2026,3,27,0.5814660977978882
2026,3,28,0.0028079520442736
2026,3,29,0.0006300920738797
2026,3,30,0.012314128866461747
