Year,Month,Day,RF_in
2026,3,31,0.0
2026,4,1,0.0080296883629885
2026,4,2,0.0
2026,4,3,8.938328122271618e-07
2026,4,4,0.0
2026,4,5,0.0049087328431997
2026,4,6,0.0012116264390727
2026,4,7,0.001011036616715
2026,4,8,0.5169633235135973
2026,4,9,0.0249086863748693
2026,4,10,0.2987880638184116
2026,4,11,0.1330291104291217
2026,4,12,1.4636162829906678
2026,4,13,0.0404782803723563
2026,4,14,0.0139247834583963
2026,4,15,0.0023134528599803
2026,4,16,0.0028890537615361
2026,4,17,0.0011158261828025
2026,4,18,0.0002704312621278
2026,4,19,0.0018168209569498
2026,4,20,0.0
2026,4,21,1.9353067648274853e-08
