,Month,Temp,Year,datetime
0,1.0,63.256475151909726,,1990-01-01
1,2.0,60.64003092447916,,1990-02-01
2,3.0,61.09525553385416,,1990-03-01
3,4.0,63.29116753472222,,1990-04-01
4,5.0,64.28130154079861,,1990-05-01
5,6.0,66.61890733506945,,1990-06-01
6,7.0,67.08824055989584,,1990-07-01
7,8.0,68.41077473958333,,1990-08-01
8,9.0,69.04289822048611,,1990-09-01
9,10.0,67.81984049479166,,1990-10-01
10,11.0,67.00800509982639,,1990-11-01
11,12.0,63.816585286458334,,1990-12-01
12,1.0,61.09886067708334,,1991-01-01
13,2.0,62.06828342013889,,1991-02-01
14,3.0,62.17947591145833,,1991-03-01
15,4.0,63.12525499131945,,1991-04-01
16,5.0,64.50686306423611,,1991-05-01
17,6.0,65.43555501302083,,1991-06-01
18,7.0,67.14957139756945,,1991-07-01
19,8.0,69.02618272569444,,1991-08-01
20,9.0,68.28879937065972,,1991-09-01
21,10.0,67.06995985243056,,1991-10-01
22,11.0,66.85037163628472,,1991-11-01
23,12.0,65.00183376736112,,1991-12-01
24,1.0,61.04054904513889,,1992-01-01
25,2.0,61.42802191840278,,1992-02-01
26,3.0,61.606906467013886,,1992-03-01
27,4.0,62.63543023003473,,1992-04-01
28,5.0,65.52784288194445,,1992-05-01
29,6.0,67.59963650173611,,1992-06-01
30,7.0,68.62191840277778,,1992-07-01
31,8.0,69.81653103298612,,1992-08-01
32,9.0,69.83104383680555,,1992-09-01
33,10.0,68.14727105034723,,1992-10-01
34,11.0,66.70952962239583,,1992-11-01
35,12.0,65.64592556423611,,1992-12-01
36,1.0,60.20759819878472,,1993-01-01
37,2.0,59.626703559027774,,1993-02-01
38,3.0,61.09615342881945,,1993-03-01
39,4.0,64.67517361111112,,1993-04-01
40,5.0,64.69420030381946,,1993-05-01
41,6.0,67.19347873263888,,1993-06-01
42,7.0,68.57235785590278,,1993-07-01
43,8.0,69.10670844184028,,1993-08-01
44,9.0,68.66423882378473,,1993-09-01
45,10.0,67.203759765625,,1993-10-01
46,11.0,64.78197699652779,,1993-11-01
47,12.0,63.146484375,,1993-12-01
48,1.0,60.532581922743056,,1994-01-01
49,2.0,63.06520453559027,,1994-02-01
50,3.0,62.09175347222222,,1994-03-01
51,4.0,63.552001953125,,1994-04-01
52,5.0,65.18634982638889,,1994-05-01
53,6.0,66.96175401475693,,1994-06-01
54,7.0,69.24257269965278,,1994-07-01
55,8.0,69.93160264756945,,1994-08-01
56,9.0,69.76214735243056,,1994-09-01
57,10.0,67.89057345920139,,1994-10-01
58,11.0,66.97606336805555,,1994-11-01
59,12.0,63.365209960937506,,1994-12-01
60,1.0,61.40252821180556,,1995-01-01
61,2.0,61.01793891059028,,1995-02-01
62,3.0,62.88316514756944,,1995-03-01
63,4.0,63.72550455729167,,1995-04-01
64,5.0,64.80793185763889,,1995-05-01
65,6.0,66.93767903645833,,1995-06-01
66,7.0,68.680810546875,,1995-07-01
67,8.0,68.44807942708334,,1995-08-01
68,9.0,67.82119140625,,1995-09-01
69,10.0,68.12286783854168,,1995-10-01
70,11.0,67.05574815538193,,1995-11-01
71,12.0,65.01356608072916,,1995-12-01
72,1.0,64.11431749131944,,1996-01-01
73,2.0,61.85490993923611,,1996-02-01
74,3.0,61.29582790798611,,1996-03-01
75,4.0,66.05928276909722,,1996-04-01
76,5.0,66.59063042534723,,1996-05-01
77,6.0,68.63421766493056,,1996-06-01
78,7.0,69.93267686631944,,1996-07-01
79,8.0,69.14943033854166,,1996-08-01
80,9.0,69.66490885416667,,1996-09-01
81,10.0,69.29151204427083,,1996-10-01
82,11.0,67.75482855902777,,1996-11-01
83,12.0,63.77808159722222,,1996-12-01
84,1.0,62.473193359375,,1997-01-01
85,2.0,63.66073676215278,,1997-02-01
86,3.0,63.878314887152776,,1997-03-01
87,4.0,64.3895724826389,,1997-04-01
88,5.0,64.61288519965278,,1997-05-01
89,6.0,68.84475911458333,,1997-06-01
90,7.0,68.85773654513889,,1997-07-01
91,8.0,68.98086480034723,,1997-08-01
92,9.0,69.77730034722222,,1997-09-01
93,10.0,68.69361436631945,,1997-10-01
94,11.0,65.80164930555556,,1997-11-01
95,12.0,63.595556640625,,1997-12-01
96,1.0,60.937201605902786,,1998-01-01
97,2.0,61.12788357204862,,1998-02-01
98,3.0,62.23293999565972,,1998-03-01
99,4.0,63.86280924479167,,1998-04-01
100,5.0,63.98305121527778,,1998-05-01
101,6.0,66.11328125,,1998-06-01
102,7.0,67.12015787760416,,1998-07-01
103,8.0,68.30101996527777,,1998-08-01
104,9.0,67.80540907118055,,1998-09-01
105,10.0,67.44745279947917,,1998-10-01
106,11.0,66.83635525173611,,1998-11-01
107,12.0,64.06064724392361,,1998-12-01
108,1.0,62.69712999131944,,1999-01-01
109,2.0,62.07654893663195,,1999-02-01
110,3.0,62.96142578125,,1999-03-01
111,4.0,63.58047688802084,,1999-04-01
112,5.0,64.85645073784721,,1999-05-01
113,6.0,66.28128797743057,,1999-06-01
114,7.0,66.84592013888889,,1999-07-01
115,8.0,67.61877983940973,,1999-08-01
116,9.0,67.58067491319444,,1999-09-01
117,10.0,66.6185546875,,1999-10-01
118,11.0,66.02109103732639,,1999-11-01
119,12.0,64.65323350694445,,1999-12-01
120,1.0,61.71968315972222,,2000-01-01
121,2.0,62.41912977430556,,2000-02-01
122,3.0,63.555631510416674,,2000-03-01
123,4.0,63.64397243923611,,2000-04-01
124,5.0,65.28285590277778,,2000-05-01
125,6.0,67.14892035590279,,2000-06-01
126,7.0,68.8836208767361,,2000-07-01
127,8.0,68.95717502170139,,2000-08-01
128,9.0,68.15682508680555,,2000-09-01
129,10.0,68.64460177951389,,2000-10-01
130,11.0,67.05729166666667,,2000-11-01
131,12.0,63.83008083767361,,2000-12-01
132,1.0,63.37972005208333,,2001-01-01
133,2.0,63.13326822916666,,2001-02-01
134,3.0,63.17879231770833,,2001-03-01
135,4.0,64.77907172309028,,2001-04-01
136,5.0,65.18935546875,,2001-05-01
137,6.0,67.17986382378473,,2001-06-01
138,7.0,68.55660807291667,,2001-07-01
139,8.0,69.70563693576389,,2001-08-01
140,9.0,69.30641818576389,,2001-09-01
141,10.0,68.48231336805556,,2001-10-01
142,11.0,67.18172471788195,,2001-11-01
143,12.0,66.1277615017361,,2001-12-01
144,1.0,63.807275390624994,,2002-01-01
145,2.0,61.990787760416666,,2002-02-01
146,3.0,63.42487521701389,,2002-03-01
147,4.0,65.20865885416666,,2002-04-01
148,5.0,67.24737413194444,,2002-05-01
149,6.0,68.06296657986111,,2002-06-01
150,7.0,68.72279730902778,,2002-07-01
151,8.0,70.63175455729167,,2002-08-01
152,9.0,69.04657118055556,,2002-09-01
153,10.0,68.72296549479167,,2002-10-01
154,11.0,66.19424370659723,,2002-11-01
155,12.0,64.0228732638889,,2002-12-01
156,1.0,62.64453125,,2003-01-01
157,2.0,62.302197265625,,2003-02-01
158,3.0,64.31377495659723,,2003-03-01
159,4.0,65.51810709635417,,2003-04-01
160,5.0,66.45412326388889,,2003-05-01
161,6.0,67.79721408420139,,2003-06-01
162,7.0,69.85149468315973,,2003-07-01
163,8.0,70.267919921875,,2003-08-01
164,9.0,69.53931749131945,,2003-09-01
165,10.0,69.61197645399305,,2003-10-01
166,11.0,67.52367892795138,,2003-11-01
167,12.0,65.8117431640625,,2003-12-01
168,1.0,64.12100694444445,,2004-01-01
169,2.0,65.56053602430556,,2004-02-01
170,3.0,64.52496744791667,,2004-03-01
171,4.0,65.39820692274306,,2004-04-01
172,5.0,67.16929253472222,,2004-05-01
173,6.0,68.68266601562499,,2004-06-01
174,7.0,69.36242947048612,,2004-07-01
175,8.0,70.84213324652778,,2004-08-01
176,9.0,70.02150607638889,,2004-09-01
177,10.0,69.26833224826389,,2004-10-01
178,11.0,67.40750596788195,,2004-11-01
179,12.0,64.69590928819446,,2004-12-01
180,1.0,64.32852105034722,,2005-01-01
181,2.0,63.449527994791666,,2005-02-01
182,3.0,62.70415581597223,,2005-03-01
183,4.0,65.59795735677083,,2005-04-01
184,5.0,67.62578667534723,,2005-05-01
185,6.0,68.90916069878472,,2005-06-01
186,7.0,69.8778049045139,,2005-07-01
187,8.0,69.52634548611111,,2005-08-01
188,9.0,70.76298014322917,,2005-09-01
189,10.0,68.58801812065971,,2005-10-01
190,11.0,67.54240993923611,,2005-11-01
191,12.0,64.39675021701389,,2005-12-01
192,1.0,65.16839735243056,,2006-01-01
193,2.0,62.85760633680556,,2006-02-01
194,3.0,65.41399197048611,,2006-03-01
195,4.0,64.56525336371527,,2006-04-01
196,5.0,64.52179904513889,,2006-05-01
197,6.0,67.38926866319446,,2006-06-01
198,7.0,68.92381184895834,,2006-07-01
199,8.0,69.45357259114584,,2006-08-01
200,9.0,69.18039822048611,,2006-09-01
201,10.0,69.09748263888889,,2006-10-01
202,11.0,67.60202365451389,,2006-11-01
203,12.0,64.86400824652777,,2006-12-01
204,1.0,64.54596625434027,,2007-01-01
205,2.0,62.77217881944445,,2007-02-01
206,3.0,64.57696397569444,,2007-03-01
207,4.0,64.04166937934028,,2007-04-01
208,5.0,66.351318359375,,2007-05-01
209,6.0,67.97482638888889,,2007-06-01
210,7.0,69.33148600260417,,2007-07-01
211,8.0,69.5269015842014,,2007-08-01
212,9.0,69.76210394965278,,2007-09-01
213,10.0,68.76514214409723,,2007-10-01
214,11.0,66.72009548611112,,2007-11-01
215,12.0,66.30702039930556,,2007-12-01
216,1.0,62.864591471354174,,2008-01-01
217,2.0,63.38037109375,,2008-02-01
218,3.0,64.38297526041666,,2008-03-01
219,4.0,65.08077256944443,,2008-04-01
220,5.0,65.9427490234375,,2008-05-01
221,6.0,67.3972927517361,,2008-06-01
222,7.0,68.84413519965278,,2008-07-01
223,8.0,68.82150065104167,,2008-08-01
224,9.0,68.23303493923612,,2008-09-01
225,10.0,67.80817057291667,,2008-10-01
226,11.0,66.55799153645833,,2008-11-01
227,12.0,65.43189832899306,,2008-12-01
228,1.0,62.83155381944445,,2009-01-01
229,2.0,62.044873046875,,2009-02-01
230,3.0,62.43684353298611,,2009-03-01
231,4.0,63.18926866319444,,2009-04-01
232,5.0,65.87791612413194,,2009-05-01
233,6.0,68.31817491319444,,2009-06-01
234,7.0,69.31795518663195,,2009-07-01
235,8.0,70.10157606336806,,2009-08-01
236,9.0,69.25149739583333,,2009-09-01
237,10.0,69.55224609375,,2009-10-01
238,11.0,67.57733018663194,,2009-11-01
239,12.0,63.58809407552083,,2009-12-01
240,1.0,64.01245659722223,,2010-01-01
241,2.0,62.10715603298611,,2010-02-01
242,3.0,63.8760009765625,,2010-03-01
243,4.0,64.82813585069445,,2010-04-01
244,5.0,66.59872504340278,,2010-05-01
245,6.0,67.54087456597222,,2010-06-01
246,7.0,67.53458387586807,,2010-07-01
247,8.0,68.45638020833334,,2010-08-01
248,9.0,67.94299587673612,,2010-09-01
249,10.0,68.14392361111112,,2010-10-01
250,11.0,66.4174072265625,,2010-11-01
