,Month,RF
1264,May,0.1292192635805507
1265,June,0.087655313024023
1266,July,0.0795806961897639
1267,August,0.3292414740407341
1268,September,0.2712986292430677
1269,October,0.2090972369366372
1270,November,1.052032378738031
1271,December,0.8627393204674286
1272,January,1.7122526364434485
1273,February,2.799930092288811
1274,March,11.044470949377857
1275,April,2.292398352820914
