Year,Month,tmean_f,datetime
1990,1,77.9703342013889,1990-01-01
1990,2,77.05672743055555,1990-02-01
1990,3,76.83457845052084,1990-03-01
1990,4,80.17929144965278,1990-04-01
1990,5,80.18161892361111,1990-05-01
1990,6,80.90302734375001,1990-06-01
1990,7,82.07886284722223,1990-07-01
1990,8,83.63592122395833,1990-08-01
1990,9,83.95865885416667,1990-09-01
1990,10,82.10862630208334,1990-10-01
1990,11,79.70370008680555,1990-11-01
1990,12,77.69428168402777,1990-12-01
1991,1,77.36840006510417,1991-01-01
1991,2,79.14959852430556,1991-02-01
1991,3,75.90816514756945,1991-03-01
1991,4,77.84760199652777,1991-04-01
1991,5,79.12580295138889,1991-05-01
1991,6,79.84659288194445,1991-06-01
1991,7,80.85572916666666,1991-07-01
1991,8,81.97401801215278,1991-08-01
1991,9,82.55946180555556,1991-09-01
1991,10,81.79947916666666,1991-10-01
1991,11,80.95614149305555,1991-11-01
1991,12,78.14027777777778,1991-12-01
1992,1,77.381591796875,1992-01-01
1992,2,76.9758056640625,1992-02-01
1992,3,77.86436631944444,1992-03-01
1992,4,78.3755859375,1992-04-01
1992,5,80.7554470486111,1992-05-01
1992,6,81.49822048611111,1992-06-01
1992,7,81.71431206597222,1992-07-01
1992,8,82.06901041666667,1992-08-01
1992,9,82.57466362847222,1992-09-01
1992,10,82.79796549479167,1992-10-01
1992,11,79.68030598958333,1992-11-01
1992,12,78.04380967881946,1992-12-01
1993,1,76.08402777777778,1993-01-01
1993,2,75.79915907118055,1993-02-01
1993,3,76.90489366319444,1993-03-01
1993,4,78.31916232638889,1993-04-01
1993,5,78.09479166666667,1993-05-01
1993,6,79.68133680555556,1993-06-01
1993,7,80.26172960069445,1993-07-01
1993,8,81.65398763020833,1993-08-01
1993,9,82.00196397569445,1993-09-01
1993,10,80.80532769097223,1993-10-01
1993,11,78.59760199652777,1993-11-01
1993,12,76.1281277126736,1993-12-01
1994,1,75.09523111979166,1994-01-01
1994,2,75.76701931423611,1994-02-01
1994,3,76.47672254774305,1994-03-01
1994,4,77.32318522135417,1994-04-01
1994,5,78.57523871527778,1994-05-01
1994,6,79.22952473958333,1994-06-01
1994,7,81.19720052083333,1994-07-01
1994,8,81.55279405381944,1994-08-01
1994,9,81.77610134548611,1994-09-01
1994,10,81.37455512152778,1994-10-01
1994,11,78.09292534722223,1994-11-01
1994,12,76.66034071180556,1994-12-01
1995,1,76.5249240451389,1995-01-01
1995,2,77.40343695746529,1995-02-01
1995,3,78.76336805555556,1995-03-01
