,Month,tmean_f
421,February,70.71761881510417
422,March,71.71821017795139
423,April,72.88747829861111
424,May,73.07459309895833
425,June,74.02451985677084
426,July,75.04666612413195
427,August,75.49168294270834
428,September,75.554443359375
429,October,74.86939019097221
430,November,73.4086669921875
431,December,71.99222276475695
432,January,70.90085991753472
