Year,Month,tmean_f,datetime
1990,1,65.29305013020834,1990-01-01
1990,2,62.21335720486111,1990-02-01
1990,3,62.904324001736114,1990-03-01
1990,4,65.92077094184027,1990-04-01
1990,5,67.26971842447918,1990-05-01
1990,6,68.53351779513889,1990-06-01
1990,7,68.60826280381944,1990-07-01
1990,8,69.88031141493056,1990-08-01
1990,9,69.46689995659722,1990-09-01
1990,10,68.79053819444445,1990-10-01
1990,11,66.78338487413194,1990-11-01
1990,12,63.986507161458334,1990-12-01
1991,1,61.39469943576389,1991-01-01
1991,2,62.12546929253472,1991-02-01
1991,3,63.14012586805556,1991-03-01
1991,4,65.064208984375,1991-04-01
1991,5,66.76842447916667,1991-05-01
1991,6,67.62635362413195,1991-06-01
1991,7,68.70084092881945,1991-07-01
1991,8,70.809716796875,1991-08-01
1991,9,69.83540852864584,1991-09-01
1991,10,69.16244303385417,1991-10-01
1991,11,68.6377197265625,1991-11-01
1991,12,66.34137369791668,1991-12-01
1992,1,61.46131184895833,1992-01-01
1992,2,61.35536024305556,1992-02-01
1992,3,63.21157769097222,1992-03-01
1992,4,62.862698025173614,1992-04-01
1992,5,65.44325900607639,1992-05-01
1992,6,69.23659939236111,1992-06-01
1992,7,69.30419921875,1992-07-01
1992,8,69.97541775173612,1992-08-01
1992,9,70.0661865234375,1992-09-01
1992,10,67.98096516927083,1992-10-01
1992,11,66.47133246527778,1992-11-01
1992,12,67.10892198350695,1992-12-01
1993,1,60.057861328125,1993-01-01
1993,2,59.23662109375,1993-02-01
1993,3,61.54603135850694,1993-03-01
1993,4,65.90888671875001,1993-04-01
1993,5,65.62154947916667,1993-05-01
1993,6,68.19308810763889,1993-06-01
1993,7,68.617578125,1993-07-01
1993,8,69.25243055555555,1993-08-01
1993,9,68.88326822916667,1993-09-01
1993,10,67.96726345486111,1993-10-01
1993,11,66.39498697916667,1993-11-01
1993,12,65.32403971354168,1993-12-01
1994,1,61.973475477430554,1994-01-01
1994,2,64.21062554253473,1994-02-01
1994,3,63.44550238715277,1994-03-01
1994,4,65.25878363715279,1994-04-01
1994,5,67.12595486111111,1994-05-01
1994,6,68.40358615451389,1994-06-01
1994,7,70.42142740885417,1994-07-01
1994,8,71.07125379774305,1994-08-01
1994,9,70.60251736111113,1994-09-01
1994,10,69.60634494357639,1994-10-01
1994,11,68.83814561631945,1994-11-01
1994,12,65.28024088541667,1994-12-01
1995,1,63.04802517361111,1995-01-01
1995,2,62.283680555555556,1995-02-01
1995,3,64.05982259114583,1995-03-01
1995,4,64.93761393229167,1995-04-01
1995,5,66.22491319444444,1995-05-01
1995,6,68.70387912326389,1995-06-01
1995,7,69.68318684895834,1995-07-01
1995,8,69.90897081163195,1995-08-01
1995,9,69.04540473090277,1995-09-01
1995,10,69.25774197048611,1995-10-01
1995,11,67.03071017795139,1995-11-01
1995,12,65.92361653645833,1995-12-01
1996,1,63.44356011284722,1996-01-01
1996,2,61.279294162326394,1996-02-01
1996,3,62.149723307291666,1996-03-01
1996,4,66.34688042534722,1996-04-01
1996,5,66.66104600694445,1996-05-01
1996,6,69.05201280381945,1996-06-01
1996,7,70.42549913194445,1996-07-01
1996,8,70.25156792534722,1996-08-01
1996,9,70.0561767578125,1996-09-01
1996,10,69.62442762586807,1996-10-01
1996,11,68.1446506076389,1996-11-01
1996,12,63.914729817708334,1996-12-01
1997,1,61.76451009114584,1997-01-01
1997,2,64.30910915798611,1997-02-01
1997,3,64.84607204861112,1997-03-01
1997,4,64.66538357204861,1997-04-01
1997,5,64.30660264756945,1997-05-01
1997,6,68.66425781250001,1997-06-01
1997,7,68.83902723524305,1997-07-01
1997,8,69.23672688802083,1997-08-01
1997,9,69.80299479166666,1997-09-01
1997,10,68.48571506076388,1997-10-01
1997,11,65.82501085069444,1997-11-01
1997,12,63.743701171875,1997-12-01
1998,1,61.014149305555556,1998-01-01
1998,2,61.332647026909726,1998-02-01
1998,3,63.162969292534726,1998-03-01
1998,4,64.33162163628472,1998-04-01
1998,5,65.29697265625,1998-05-01
1998,6,66.70352376302083,1998-06-01
1998,7,67.80206705729168,1998-07-01
1998,8,69.08257649739583,1998-08-01
1998,9,68.10296223958333,1998-09-01
1998,10,68.32042371961805,1998-10-01
1998,11,66.74482964409722,1998-11-01
1998,12,63.78561197916667,1998-12-01
1999,1,62.98817274305556,1999-01-01
