,Month,tmean_f
421,February,71.66055772569445
422,March,72.8022922092014
423,April,73.7041476779514
424,May,74.54274088541666
425,June,75.82740614149306
426,July,76.82537706163194
427,August,77.77462022569445
428,September,77.61889105902779
429,October,76.65992838541666
430,November,74.57925889756945
431,December,73.00355360243056
432,January,71.023583984375
