Year,Month,tmean_f,datetime,Temp
1990.0,1.0,70.39132486979167,1990-01-01,
1990.0,2.0,68.52460394965277,1990-02-01,
1990.0,3.0,69.17333441840277,1990-03-01,
1990.0,4.0,72.2023681640625,1990-04-01,
1990.0,5.0,72.99369032118057,1990-05-01,
1990.0,6.0,74.50326063368055,1990-06-01,
1990.0,7.0,75.41060926649305,1990-07-01,
1990.0,8.0,76.87827962239584,1990-08-01,
1990.0,9.0,76.49318576388889,1990-09-01,
1990.0,10.0,75.51412217881943,1990-10-01,
1990.0,11.0,73.07192654079861,1990-11-01,
1990.0,12.0,70.24351128472222,1990-12-01,
1991.0,1.0,69.01146918402779,1991-01-01,
1991.0,2.0,70.01285807291666,1991-02-01,
1991.0,3.0,68.88092990451389,1991-03-01,
1991.0,4.0,71.42051866319444,1991-04-01,
1991.0,5.0,73.39197048611112,1991-05-01,
1991.0,6.0,74.17696397569443,1991-06-01,
1991.0,7.0,75.51806640625,1991-07-01,
1991.0,8.0,76.77483723958333,1991-08-01,
1991.0,9.0,76.75437282986111,1991-09-01,
1991.0,10.0,76.09519856770834,1991-10-01,
1991.0,11.0,75.24081488715278,1991-11-01,
1991.0,12.0,71.73519965277778,1991-12-01,
1992.0,1.0,69.09276258680555,1992-01-01,
1992.0,2.0,68.7376247829861,1992-02-01,
1992.0,3.0,70.29046766493056,1992-03-01,
1992.0,4.0,71.07770453559027,1992-04-01,
1992.0,5.0,72.89892578125,1992-05-01,
1992.0,6.0,75.8282958984375,1992-06-01,
1992.0,7.0,76.19777560763889,1992-07-01,
1992.0,8.0,77.05562879774305,1992-08-01,
1992.0,9.0,76.67874348958333,1992-09-01,
1992.0,10.0,75.25835232204861,1992-10-01,
1992.0,11.0,72.98770616319445,1992-11-01,
1992.0,12.0,72.41067979600695,1992-12-01,
1993.0,1.0,68.00910373263889,1993-01-01,
1993.0,2.0,67.43523763020833,1993-02-01,
1993.0,3.0,69.44437391493055,1993-03-01,
1993.0,4.0,72.37503797743055,1993-04-01,
1993.0,5.0,72.63103841145833,1993-05-01,
1993.0,6.0,75.04770236545139,1993-06-01,
1993.0,7.0,75.50838758680555,1993-07-01,
1993.0,8.0,76.30716688368057,1993-08-01,
1993.0,9.0,76.67340766059027,1993-09-01,
1993.0,10.0,75.54544813368057,1993-10-01,
1993.0,11.0,72.39814995659722,1993-11-01,
1993.0,12.0,70.79189995659723,1993-12-01,
1994.0,1.0,68.60057237413194,1994-01-01,
1994.0,2.0,69.6721435546875,1994-02-01,
1994.0,3.0,69.63290201822917,1994-03-01,
1994.0,4.0,71.17725694444445,1994-04-01,
1994.0,5.0,73.19139539930555,1994-05-01,
1994.0,6.0,74.61718478732638,1994-06-01,
1994.0,7.0,76.47282986111111,1994-07-01,
1994.0,8.0,77.27232530381944,1994-08-01,
1994.0,9.0,77.15614691840278,1994-09-01,
1994.0,10.0,76.04480251736112,1994-10-01,
1994.0,11.0,74.14370659722222,1994-11-01,
1994.0,12.0,70.90415852864584,1994-12-01,
1995.0,1.0,69.52630750868056,1995-01-01,
1995.0,2.0,68.9649197048611,1995-02-01,
1995.0,3.0,70.58100314670139,1995-03-01,
1995.0,4.0,71.167333984375,1995-04-01,
1995.0,5.0,72.70078938802084,1995-05-01,
1995.0,6.0,74.989111328125,1995-06-01,
1995.0,7.0,76.25082465277778,1995-07-01,
1995.0,8.0,76.43218587239583,1995-08-01,
1995.0,9.0,76.76214735243056,1995-09-01,
1995.0,10.0,76.03684353298611,1995-10-01,
1995.0,11.0,73.99963107638888,1995-11-01,
1995.0,12.0,72.74838595920139,1995-12-01,
1996.0,1.0,70.53892415364584,1996-01-01,
1996.0,2.0,68.36038411458333,1996-02-01,
1996.0,3.0,69.04136284722222,1996-03-01,
1996.0,4.0,73.18777669270833,1996-04-01,
1996.0,5.0,73.895556640625,1996-05-01,
1996.0,6.0,75.89526095920138,1996-06-01,
1996.0,7.0,77.24547254774305,1996-07-01,
1996.0,8.0,76.82175564236111,1996-08-01,
1996.0,9.0,77.30770941840278,1996-09-01,
1996.0,10.0,76.64358181423611,1996-10-01,
1996.0,11.0,72.1939236111111,1996-11-01,
1996.0,12.0,69.11727430555555,1996-12-01,
1997.0,1.0,68.30279405381944,1997-01-01,
1997.0,2.0,71.19031575520833,1997-02-01,
1997.0,3.0,70.87799479166667,1997-03-01,
1997.0,4.0,72.04940863715278,1997-04-01,
1997.0,5.0,71.6046603732639,1997-05-01,
1997.0,6.0,75.25548502604167,1997-06-01,
1997.0,7.0,75.83448079427083,1997-07-01,
1997.0,8.0,77.0249484592014,1997-08-01,
1997.0,9.0,77.44229600694445,1997-09-01,
1997.0,10.0,76.22250434027778,1997-10-01,
1997.0,11.0,72.55118272569445,1997-11-01,
1997.0,12.0,69.82329644097223,1997-12-01,
1998.0,1.0,69.12265353732639,1998-01-01,
1998.0,2.0,69.41015896267362,1998-02-01,
1998.0,3.0,71.53993055555556,1998-03-01,
1998.0,4.0,70.97888997395833,1998-04-01,
1998.0,5.0,71.50523274739584,1998-05-01,
1998.0,6.0,73.32859157986111,1998-06-01,
1998.0,7.0,74.69397786458333,1998-07-01,
1998.0,8.0,76.60114746093751,1998-08-01,
1998.0,9.0,76.0195556640625,1998-09-01,
1998.0,10.0,75.3517578125,1998-10-01,
1998.0,11.0,73.48162977430556,1998-11-01,
1998.0,12.0,70.79598524305555,1998-12-01,
1999.0,1.0,70.03677300347222,1999-01-01,
1999.0,2.0,69.81317545572917,1999-02-01,
1999.0,3.0,70.52422960069444,1999-03-01,
1999.0,4.0,71.16652018229166,1999-04-01,
1999.0,5.0,73.16093207465278,1999-05-01,
1999.0,6.0,74.18651801215279,1999-06-01,
1999.0,7.0,74.71390787760416,1999-07-01,
1999.0,8.0,76.17204047309028,1999-08-01,
1999.0,9.0,75.82288953993056,1999-09-01,
1999.0,10.0,74.81290147569445,1999-10-01,
1999.0,11.0,72.69881456163193,1999-11-01,
1999.0,12.0,70.9112548828125,1999-12-01,
2000.0,1.0,69.10724012586806,2000-01-01,
2000.0,2.0,70.87754991319444,2000-02-01,
2000.0,3.0,71.78766818576389,2000-03-01,
2000.0,4.0,70.32874077690971,2000-04-01,
2000.0,5.0,73.55576985677084,2000-05-01,
2000.0,6.0,75.97666558159722,2000-06-01,
2000.0,7.0,76.59053819444445,2000-07-01,
2000.0,8.0,77.17950032552083,2000-08-01,
2000.0,9.0,76.79081488715278,2000-09-01,
2000.0,10.0,76.29870876736112,2000-10-01,
2000.0,11.0,73.73681640625,2000-11-01,
2000.0,12.0,72.20207790798611,2000-12-01,
2001.0,1.0,72.10086263020833,2001-01-01,
2001.0,2.0,71.05364854600694,2001-02-01,
2001.0,3.0,71.46809895833334,2001-03-01,
2001.0,4.0,72.367333984375,2001-04-01,
2001.0,5.0,73.65239800347223,2001-05-01,
