,Year,Month,RF_mm,RF_in,datetime
0,1920.0,1.0,160.8121383101852,6.331186547645086,1920-01-01
1,1920.0,2.0,33.782359182098766,1.3300141410275106,1920-02-01
2,1920.0,3.0,114.7105758101852,4.516164401975795,1920-03-01
3,1920.0,4.0,57.207163869598766,2.2522505460471955,1920-04-01
4,1920.0,5.0,70.05290919174382,2.757988550856056,1920-05-01
5,1920.0,6.0,28.14920307677469,1.1082363416053027,1920-06-01
6,1920.0,7.0,24.64578510802469,0.9703065003159328,1920-07-01
7,1920.0,8.0,25.958366488233025,1.0219829326075995,1920-08-01
8,1920.0,9.0,14.628249180169751,0.5759153220539274,1920-09-01
9,1920.0,10.0,29.10740379050926,1.145960779153908,1920-10-01
10,1920.0,11.0,38.76710792824074,1.5262640916630217,1920-11-01
11,1920.0,12.0,287.3020351080247,11.311103744410422,1920-12-01
12,1921.0,1.0,290.49168113425924,11.436680359616506,1921-01-01
13,1921.0,2.0,73.64819637345678,2.8995352902935743,1921-02-01
14,1921.0,3.0,29.97824134355709,1.1802457221872873,1921-03-01
15,1921.0,4.0,33.25583526234568,1.309284852848255,1921-04-01
16,1921.0,5.0,24.26159065152392,0.9551807343119656,1921-05-01
17,1921.0,6.0,30.248155381944443,1.190872259131671,1921-06-01
18,1921.0,7.0,15.581229504243828,0.6134342324505444,1921-07-01
19,1921.0,8.0,10.51971134138696,0.4141618638341323,1921-08-01
20,1921.0,9.0,12.505723741319445,0.4923513283984033,1921-09-01
21,1921.0,10.0,93.16110869984568,3.667760185033295,1921-10-01
22,1921.0,11.0,23.53831802179784,0.9267054339290488,1921-11-01
23,1921.0,12.0,137.55519386574073,5.41555881361184,1921-12-01
24,1922.0,1.0,83.99757667824075,3.306991207804754,1922-01-01
25,1922.0,2.0,50.53679591049383,1.9896376342714108,1922-02-01
26,1922.0,3.0,101.54453607253086,3.9978163808083016,1922-03-01
27,1922.0,4.0,46.750376760223766,1.840566014182038,1922-04-01
28,1922.0,5.0,19.641539773823304,0.7732889674733585,1922-05-01
29,1922.0,6.0,14.680995611496911,0.5779919532085399,1922-06-01
30,1922.0,7.0,6.67432544849537,0.2627687184446996,1922-07-01
31,1922.0,8.0,27.188398196373456,1.0704093778099786,1922-08-01
32,1922.0,9.0,79.95928578317901,3.1480033772905123,1922-09-01
33,1922.0,10.0,55.384024160879626,2.180473392160615,1922-10-01
34,1922.0,11.0,40.32738956404321,1.5876925025213862,1922-11-01
35,1922.0,12.0,13.268735532407408,0.522391162693205,1922-12-01
36,1923.0,1.0,272.7961516203704,10.74000596930592,1923-01-01
37,1923.0,2.0,140.65743152006172,5.537694154333139,1923-02-01
38,1923.0,3.0,156.55551938657408,6.163603125455673,1923-03-01
39,1923.0,4.0,149.19297357253086,5.873739117028775,1923-04-01
40,1923.0,5.0,9.061848958333334,0.3567657070209974,1923-05-01
41,1923.0,6.0,8.031445915316358,0.3161986580833212,1923-06-01
42,1923.0,7.0,10.700867452739198,0.4212939942023306,1923-07-01
43,1923.0,8.0,41.35289773823303,1.6280668400879146,1923-08-01
44,1923.0,9.0,30.56251808449074,1.2032487434838874,1923-09-01
45,1923.0,10.0,28.78528886959877,1.133279089354282,1923-10-01
46,1923.0,11.0,15.268443166473766,0.6011198097036916,1923-11-01
47,1923.0,12.0,246.8269917052469,9.717598098631768,1923-12-01
48,1924.0,1.0,15.796959394290123,0.6219275352082726,1924-01-01
49,1924.0,2.0,50.65092713155864,1.9941309894314423,1924-02-01
50,1924.0,3.0,114.28566261574076,4.499435536052785,1924-03-01
51,1924.0,4.0,329.4479648919753,12.970392318581704,1924-04-01
52,1924.0,5.0,32.103159963348766,1.2639039355649122,1924-05-01
53,1924.0,6.0,17.019181616512345,0.6700465203351317,1924-06-01
54,1924.0,7.0,35.55834659529321,1.3999349053265044,1924-07-01
55,1924.0,8.0,12.93261417341821,0.5091580383235517,1924-08-01
56,1924.0,9.0,22.638004255883487,0.8912600100741531,1924-09-01
57,1924.0,10.0,57.892011477623456,2.279213050300136,1924-10-01
58,1924.0,11.0,33.46525667920525,1.3175297905198915,1924-11-01
59,1924.0,12.0,145.72392216435185,5.737162289935112,1924-12-01
60,1925.0,1.0,50.13570300443673,1.973846574977824,1925-01-01
61,1925.0,2.0,18.170313705632715,0.7153666813241227,1925-02-01
62,1925.0,3.0,136.51251446759258,5.374508443606008,1925-03-01
63,1925.0,4.0,41.37250434027778,1.6288387535542432,1925-04-01
64,1925.0,5.0,11.645213186005016,0.4584729600789377,1925-05-01
65,1925.0,6.0,8.546394253954475,0.3364722147226171,1925-06-01
66,1925.0,7.0,27.757607542438272,1.092819194584184,1925-07-01
67,1925.0,8.0,9.446956681616513,0.3719274284100989,1925-08-01
68,1925.0,9.0,45.635470920138886,1.796672083470035,1925-09-01
69,1925.0,10.0,53.34247805748457,2.1000975613182904,1925-10-01
70,1925.0,11.0,38.596079885223766,1.519530704142668,1925-11-01
71,1925.0,12.0,80.06101104359568,3.15200830880298,1925-12-01
72,1926.0,1.0,38.13604359567901,1.5014190391999611,1926-01-01
73,1926.0,2.0,21.32215862509645,0.8394550639801752,1926-02-01
74,1926.0,3.0,35.0972583912037,1.3817818264253428,1926-03-01
75,1926.0,4.0,27.24238642939815,1.0725348987952028,1926-04-01
76,1926.0,5.0,6.555156189718364,0.2580770153432427,1926-05-01
77,1926.0,6.0,146.42944637345678,5.764938833600661,1926-06-01
78,1926.0,7.0,51.40205439814815,2.0237029290609505,1926-07-01
79,1926.0,8.0,39.34682436342592,1.5490875733632254,1926-08-01
