Year,Month,tmean_f,datetime
1990,1,75.03456217447916,1990-01-01
1990,2,73.78387858072917,1990-02-01
1990,3,74.24460991753472,1990-03-01
1990,4,77.45700954861111,1990-04-01
1990,5,77.24545355902778,1990-05-01
1990,6,78.21939561631945,1990-06-01
1990,7,79.45181749131945,1990-07-01
1990,8,81.03833550347223,1990-08-01
1990,9,81.02960069444444,1990-09-01
1990,10,79.26939561631944,1990-10-01
1990,11,76.96375868055556,1990-11-01
1990,12,74.54500596788193,1990-12-01
1991,1,74.76663411458333,1991-01-01
1991,2,76.62421875000001,1991-02-01
1991,3,72.89344889322916,1991-03-01
1991,4,75.16614583333333,1991-04-01
1991,5,76.53049858940972,1991-05-01
1991,6,77.22151692708334,1991-06-01
1991,7,78.59643012152779,1991-07-01
1991,8,79.24280598958333,1991-08-01
1991,9,80.24197048611111,1991-09-01
1991,10,79.402392578125,1991-10-01
1991,11,78.643359375,1991-11-01
1991,12,75.59884440104167,1991-12-01
1992,1,74.98232421875,1992-01-01
1992,2,74.56175130208334,1992-02-01
1992,3,75.30503472222222,1992-03-01
1992,4,75.79423285590278,1992-04-01
1992,5,78.24975043402777,1992-05-01
1992,6,78.16026475694446,1992-06-01
1992,7,78.41338975694444,1992-07-01
1992,8,78.63943142361111,1992-08-01
1992,9,79.47313368055555,1992-09-01
1992,10,79.99249674479168,1992-10-01
1992,11,77.00459798177084,1992-11-01
1992,12,75.38646647135417,1992-12-01
1993,1,73.45580783420138,1993-01-01
1993,2,72.8685302734375,1993-02-01
1993,3,73.77594129774306,1993-03-01
1993,4,75.47088487413194,1993-04-01
1993,5,75.2168429904514,1993-05-01
1993,6,76.72869737413194,1993-06-01
1993,7,77.40486111111112,1993-07-01
1993,8,78.75277777777778,1993-08-01
1993,9,79.38311089409723,1993-09-01
1993,10,78.27298177083333,1993-10-01
1993,11,75.9701416015625,1993-11-01
1993,12,73.76309678819445,1993-12-01
1994,1,72.87671440972223,1994-01-01
1994,2,73.53377007378472,1994-02-01
1994,3,73.47225748697917,1994-03-01
1994,4,74.01158854166667,1994-04-01
1994,5,75.81510145399307,1994-05-01
1994,6,76.01022135416667,1994-06-01
1994,7,78.26922743055556,1994-07-01
1994,8,78.55619574652778,1994-08-01
1994,9,78.95495334201388,1994-09-01
1994,10,78.7080837673611,1994-10-01
1994,11,74.97853190104166,1994-11-01
1994,12,74.09740939670138,1994-12-01
1995,1,74.69723849826389,1995-01-01
1995,2,74.90793185763889,1995-02-01
1995,3,76.36912434895834,1995-03-01
1995,4,75.57066786024305,1995-04-01
1995,5,76.21238878038196,1995-05-01
1995,6,77.8345486111111,1995-06-01
1995,7,79.03668077256944,1995-07-01
1995,8,78.71967230902777,1995-08-01
1995,9,79.75718858506944,1995-09-01
1995,10,78.71405707465277,1995-10-01
1995,11,78.15793185763889,1995-11-01
1995,12,77.93171115451389,1995-12-01
1996,1,75.55382215711805,1996-01-01
1996,2,73.15270724826388,1996-02-01
1996,3,73.76879340277779,1996-03-01
1996,4,76.87372504340277,1996-04-01
1996,5,78.42144097222223,1996-05-01
1996,6,78.77803819444443,1996-06-01
1996,7,78.8556369357639,1996-07-01
1996,8,79.53626844618056,1996-08-01
1996,9,78.87022569444444,1996-09-01
1996,10,79.67814127604166,1996-10-01
1996,11,77.35068359375,1996-11-01
1996,12,74.94957139756944,1996-12-01
1997,1,75.80944281684029,1997-01-01
1997,2,74.82569715711806,1997-02-01
1997,3,74.49263237847222,1997-03-01
1997,4,75.88741590711805,1997-04-01
1997,5,76.23983289930555,1997-05-01
1997,6,76.91332465277779,1997-06-01
1997,7,78.50117187500001,1997-07-01
1997,8,78.99935438368055,1997-08-01
1997,9,78.83257378472223,1997-09-01
1997,10,78.12163085937499,1997-10-01
1997,11,76.20966796875001,1997-11-01
1997,12,73.34697808159723,1997-12-01
1998,1,74.95162489149305,1998-01-01
1998,2,75.0786892361111,1998-02-01
1998,3,75.0034640842014,1998-03-01
1998,4,72.86587185329861,1998-04-01
1998,5,73.39712456597222,1998-05-01
1998,6,75.02052137586806,1998-06-01
1998,7,77.04098307291667,1998-07-01
1998,8,78.423583984375,1998-08-01
1998,9,77.24078233506944,1998-09-01
1998,10,77.01617024739583,1998-10-01
1998,11,75.61570366753472,1998-11-01
1998,12,73.95996636284723,1998-12-01
1999,1,73.58685709635418,1999-01-01
1999,2,72.80253906249999,1999-02-01
1999,3,73.24935980902778,1999-03-01
1999,4,75.21709526909723,1999-04-01
1999,5,76.49928114149306,1999-05-01
1999,6,76.95159505208333,1999-06-01
1999,7,78.96276041666667,1999-07-01
1999,8,79.19218749999999,1999-08-01
1999,9,78.45369466145834,1999-09-01
1999,10,77.89736328125,1999-10-01
1999,11,76.25752495659722,1999-11-01
1999,12,74.91541069878473,1999-12-01
2000,1,73.38592393663194,2000-01-01
2000,2,75.89662814670139,2000-02-01
2000,3,75.93976508246527,2000-03-01
2000,4,74.82625596788193,2000-04-01
2000,5,77.17718370225694,2000-05-01
2000,6,78.48915473090278,2000-06-01
2000,7,79.31181098090278,2000-07-01
2000,8,79.41015625,2000-08-01
2000,9,79.424072265625,2000-09-01
2000,10,79.50608723958334,2000-10-01
2000,11,77.03977593315972,2000-11-01
2000,12,76.28383517795139,2000-12-01
2001,1,76.62115342881944,2001-01-01
2001,2,74.50831163194445,2001-02-01
2001,3,75.01357693142361,2001-03-01
2001,4,75.02417263454862,2001-04-01
2001,5,76.31572265625,2001-05-01
2001,6,77.78848741319445,2001-06-01
2001,7,79.4173828125,2001-07-01
2001,8,80.47777235243056,2001-08-01
2001,9,80.16195746527778,2001-09-01
2001,10,79.28375651041667,2001-10-01
2001,11,78.13014865451389,2001-11-01
2001,12,75.98527289496528,2001-12-01
2002,1,75.48790147569444,2002-01-01
2002,2,74.21254340277778,2002-02-01
2002,3,75.61302897135417,2002-03-01
2002,4,77.44884982638888,2002-04-01
2002,5,77.30181477864583,2002-05-01
2002,6,79.13171115451388,2002-06-01
2002,7,79.52059461805555,2002-07-01
2002,8,80.23137478298611,2002-08-01
2002,9,79.14893663194445,2002-09-01
2002,10,79.71371527777778,2002-10-01
2002,11,78.99330512152778,2002-11-01
2002,12,77.02961425781251,2002-12-01
2003,1,76.48158365885416,2003-01-01
2003,2,75.29459364149305,2003-02-01
2003,3,77.29511176215277,2003-03-01
2003,4,75.77500542534722,2003-04-01
2003,5,78.91515299479167,2003-05-01
2003,6,79.1500705295139,2003-06-01
2003,7,80.24473198784722,2003-07-01
2003,8,81.40478515625,2003-08-01
2003,9,80.864111328125,2003-09-01
2003,10,81.14587673611112,2003-10-01
2003,11,77.87298719618056,2003-11-01
2003,12,76.95457899305555,2003-12-01
2004,1,75.93296440972222,2004-01-01
2004,2,77.2586208767361,2004-02-01
2004,3,75.80931260850694,2004-03-01
2004,4,76.24703233506945,2004-04-01
2004,5,78.70213216145834,2004-05-01
2004,6,78.90421006944445,2004-06-01
2004,7,80.11409505208334,2004-07-01
2004,8,81.30181749131944,2004-08-01
2004,9,81.51381293402778,2004-09-01
2004,10,80.09354383680557,2004-10-01
2004,11,78.61110026041666,2004-11-01
2004,12,76.09566514756943,2004-12-01
2005,1,76.40454644097223,2005-01-01
2005,2,75.3539306640625,2005-02-01
2005,3,75.98253580729167,2005-03-01
2005,4,76.85141059027778,2005-04-01
2005,5,79.21534830729166,2005-05-01
2005,6,78.75091688368056,2005-06-01
2005,7,80.11256510416666,2005-07-01
2005,8,80.75989040798612,2005-08-01
2005,9,80.95291883680557,2005-09-01
2005,10,78.880126953125,2005-10-01
