Year,Month,Day,RF_in
2026,3,31,0.0
2026,4,1,9.893454829307134e-05
2026,4,2,0.0008358440397315
2026,4,3,0.0001992849314237
2026,4,4,0.0
2026,4,5,0.0
2026,4,6,0.0
2026,4,7,0.0151574364832101
2026,4,8,0.156904821135368
2026,4,9,0.0266099034076971
2026,4,10,0.7014559225425598
2026,4,11,0.4521561744343589
2026,4,12,0.1493491321770271
2026,4,13,0.1260244555476572
2026,4,14,0.041860871728938
2026,4,15,0.0006442734251173
2026,4,16,0.0
2026,4,17,0.00025330505207
2026,4,18,0.0007616725574722
2026,4,19,0.0149284230036905
2026,4,20,0.0041591969316967
2026,4,21,0.0029348877459674672
