,Month,tmean_f
421,February,67.92428656684028
422,March,68.67118326822917
423,April,69.82666286892362
424,May,70.05177408854166
425,June,71.24288736979167
426,July,72.35369194878473
427,August,72.84099934895833
428,September,72.64214680989583
429,October,71.92222222222222
430,November,70.51459147135418
431,December,69.11214735243055
432,January,68.07799207899305
