Year,Month,RF_mm,RF_in,datetime
1920.0,1.0,244.6936848958333,9.633609641568242,1920-01-01
1920.0,2.0,45.944495307074654,1.808838397916325,1920-02-01
1920.0,3.0,450.7895236545139,17.747619041516298,1920-03-01
1920.0,4.0,77.63023546006944,3.0563084826799,1920-04-01
1920.0,5.0,109.45093451605902,4.309091910081064,1920-05-01
1920.0,6.0,99.22780354817708,3.9066064389046096,1920-06-01
1920.0,7.0,151.78763834635416,5.975891273478511,1920-07-01
1920.0,8.0,88.31360541449652,3.4769135989959263,1920-08-01
1920.0,9.0,52.50584242078993,2.067159150424801,1920-09-01
1920.0,10.0,195.9261745876736,7.713628920774552,1920-10-01
1920.0,11.0,102.5155300564236,4.0360444904103785,1920-11-01
1920.0,12.0,527.263671875,20.758412278543307,1920-12-01
1921.0,1.0,503.3439127604167,19.816689478756565,1921-01-01
1921.0,2.0,77.39159478081598,3.046913180347086,1921-02-01
1921.0,3.0,154.9373508029514,6.099895700903598,1921-03-01
1921.0,4.0,93.97730848524306,3.699894034852089,1921-04-01
1921.0,5.0,83.55119493272569,3.289417123335657,1921-05-01
1921.0,6.0,48.36705525716146,1.9042147739039943,1921-06-01
1921.0,7.0,150.16319444444446,5.911936789151357,1921-07-01
1921.0,8.0,48.99933539496528,1.9291076927151685,1921-08-01
1921.0,9.0,53.60430908203125,2.1104058693713093,1921-09-01
1921.0,10.0,248.64073350694449,9.789005256178916,1921-10-01
1921.0,11.0,165.3726535373264,6.510734391233322,1921-11-01
1921.0,12.0,566.7705620659722,22.31380165614064,1921-12-01
1922.0,1.0,354.95472547743054,13.974595491237425,1922-01-01
1922.0,2.0,144.62019856770834,5.693708605027888,1922-02-01
1922.0,3.0,284.9470486111111,11.218387740594926,1922-03-01
1922.0,4.0,107.19317626953124,4.220203790139026,1922-04-01
1922.0,5.0,58.04656982421875,2.2852980245755417,1922-05-01
1922.0,6.0,32.50357394748264,1.2796682656489229,1922-06-01
1922.0,7.0,65.68473985460069,2.586013380102389,1922-07-01
1922.0,8.0,61.28553602430556,2.412816378909668,1922-08-01
1922.0,9.0,409.3720431857639,16.117009574242676,1922-09-01
1922.0,10.0,218.3531494140625,8.596580685593013,1922-10-01
1922.0,11.0,134.23600260416666,5.2848819922900265,1922-11-01
1922.0,12.0,55.74205186631944,2.194568971114939,1922-12-01
1923.0,1.0,781.78466796875,30.77892393577756,1923-01-01
1923.0,2.0,369.9755045572917,14.565964746350067,1923-02-01
1923.0,3.0,344.7547200520833,13.57302047449147,1923-03-01
1923.0,4.0,574.1868489583334,22.605781455052497,1923-04-01
1923.0,5.0,55.94275919596354,2.202470834486754,1923-05-01
1923.0,6.0,57.33854166666666,2.257422900262468,1923-06-01
1923.0,7.0,122.49153645833331,4.822501435367454,1923-07-01
1923.0,8.0,80.039794921875,3.151173028420276,1923-08-01
1923.0,9.0,216.0369059244792,8.50538999702674,1923-09-01
1923.0,10.0,229.9345703125,9.052542138287402,1923-10-01
1923.0,11.0,92.89890543619792,3.657437221897556,1923-11-01
1923.0,12.0,561.0244140625,22.08757535679134,1923-12-01
1924.0,1.0,56.25842624240451,2.214898670960808,1924-01-01
1924.0,2.0,174.49690755208334,6.869956990239502,1924-02-01
1924.0,3.0,103.52880859375,4.075937346210631,1924-03-01
1924.0,4.0,277.6854654947917,10.932498641527232,1924-04-01
1924.0,5.0,134.32088216145834,5.28822370714403,1924-05-01
1924.0,6.0,99.77619086371529,3.928196490697452,1924-06-01
1924.0,7.0,355.1374240451389,13.981788348233817,1924-07-01
1924.0,8.0,98.79201253255208,3.8894493123052,1924-08-01
1924.0,9.0,98.23371039496529,3.867468913187609,1924-09-01
1924.0,10.0,199.28118218315973,7.845715833982667,1924-10-01
1924.0,11.0,142.45597330729166,5.608502886113845,1924-11-01
1924.0,12.0,296.597412109375,11.677063468873031,1924-12-01
1925.0,1.0,121.02486165364584,4.764758332820702,1925-01-01
1925.0,2.0,104.39512125651042,4.110044143957103,1925-02-01
1925.0,3.0,292.171142578125,11.50280088890256,1925-03-01
1925.0,4.0,104.81568060980902,4.126601598811379,1925-04-01
1925.0,5.0,94.21254475911458,3.709155305476952,1925-05-01
1925.0,6.0,189.53346082899304,7.46194727673201,1925-06-01
1925.0,7.0,193.65626356336804,7.624262345014491,1925-07-01
1925.0,8.0,99.73247612847224,3.926475438128828,1925-08-01
1925.0,9.0,129.78617350260416,5.109691870181266,1925-09-01
1925.0,10.0,215.05863444010416,8.466875371657645,1925-10-01
1925.0,11.0,137.32575141059027,5.406525646086232,1925-11-01
1925.0,12.0,319.0411783854167,12.560676314386484,1925-12-01
1926.0,1.0,129.00348578559027,5.078877393133475,1926-01-01
1926.0,2.0,30.54431830512153,1.2025322167370682,1926-02-01
1926.0,3.0,160.28228081597223,6.31032601637686,1926-03-01
1926.0,4.0,76.38585747612848,3.007317223469625,1926-04-01
1926.0,5.0,34.12609524197049,1.3435470567704917,1926-05-01
1926.0,6.0,374.38438585069446,14.739542750027342,1926-06-01
1926.0,7.0,164.2737765842014,6.467471519063047,1926-07-01
1926.0,8.0,167.74561903211804,6.604158229610947,1926-08-01
1926.0,9.0,132.36490885416666,5.21121688402231,1926-09-01
1926.0,10.0,196.89453125,7.751753198818898,1926-10-01
1926.0,11.0,48.64994981553819,1.9153523549424487,1926-11-01
1926.0,12.0,156.17017957899304,6.148432266889491,1926-12-01
1927.0,1.0,375.3849283854167,14.778934188402232,1927-01-01
1927.0,2.0,170.60533311631946,6.716745398280294,1927-02-01
1927.0,3.0,485.2939453125,19.106060839074804,1927-03-01
1927.0,4.0,446.11195203993054,17.563462678737423,1927-04-01
1927.0,5.0,347.2775336371528,13.672343843982391,1927-05-01
1927.0,6.0,107.09773084852432,4.216446096398595,1927-06-01
1927.0,7.0,198.4097493489584,7.811407454683399,1927-07-01
1927.0,8.0,115.16048177083331,4.533877235072178,1927-08-01
1927.0,9.0,197.1211886935764,7.760676720219543,1927-09-01
1927.0,10.0,172.58072916666666,6.794516896325459,1927-10-01
1927.0,11.0,232.96316189236111,9.171778027258313,1927-11-01
1927.0,12.0,854.4594184027778,33.64013458278653,1927-12-01
1928.0,1.0,178.4173312717014,7.024304380775646,1928-01-01
1928.0,2.0,99.78782823350694,3.9286546548624783,1928-02-01
1928.0,3.0,130.865478515625,5.152184193528544,1928-03-01
1928.0,4.0,267.6086697048611,10.535774397829178,1928-04-01
1928.0,5.0,155.53225368923611,6.123317074379375,1928-05-01
1928.0,6.0,122.439208984375,4.820441298597442,1928-06-01
1928.0,7.0,280.5231119791667,11.044217007053808,1928-07-01
1928.0,8.0,78.32727728949652,3.083751074389627,1928-08-01
1928.0,9.0,69.49268934461806,2.735932651362916,1928-09-01
1928.0,10.0,117.2862820095486,4.617570157856245,1928-10-01
1928.0,11.0,105.14997694227432,4.139762871743083,1928-11-01
1928.0,12.0,199.5555419921875,7.856517401267225,1928-12-01
1929.0,1.0,426.3549533420139,16.785628084331258,1929-01-01
1929.0,2.0,194.20157877604169,7.645731447875656,1929-02-01
1929.0,3.0,152.48106553819446,6.00319155662183,1929-03-01
1929.0,4.0,141.31735568576389,5.563675420699366,1929-04-01
1929.0,5.0,109.26638454861111,4.301826163331146,1929-05-01
1929.0,6.0,44.78943210177951,1.7633634685739965,1929-06-01
1929.0,7.0,146.89870876736111,5.783413730998469,1929-07-01
1929.0,8.0,85.70719401041667,3.374298976788058,1929-08-01
1929.0,9.0,112.7555677625868,4.439195581204205,1929-09-01
1929.0,10.0,87.96997748480902,3.463384940346812,1929-10-01
1929.0,11.0,522.6651475694445,20.57736801454506,1929-11-01
1929.0,12.0,608.8572048611111,23.97075609689414,1929-12-01
1930.0,1.0,400.31898328993054,15.760589893304353,1930-01-01
1930.0,2.0,174.99309624565973,6.88949197817558,1930-02-01
1930.0,3.0,221.62666829427084,8.725459381664207,1930-03-01
1930.0,4.0,182.37080891927084,7.179953107057908,1930-04-01
1930.0,5.0,50.157979329427086,1.974723595646736,1930-05-01
1930.0,6.0,76.73793538411458,3.021178558429708,1930-06-01
1930.0,7.0,164.13715277777777,6.462092629046369,1930-07-01
1930.0,8.0,78.21124267578125,3.079182782511073,1930-08-01
1930.0,9.0,285.79351128472223,11.2517130427056,1930-09-01
1930.0,10.0,167.06857638888889,6.577503007436571,1930-10-01
1930.0,11.0,278.3779296875,10.959761011318898,1930-11-01
1930.0,12.0,84.98662651909723,3.345930177917214,1930-12-01
1931.0,1.0,63.798366970486114,2.5117467311215007,1931-01-01
1931.0,2.0,54.531280517578125,2.1469008077786667,1931-02-01
1931.0,3.0,169.56827799479166,6.675916456487861,1931-03-01
1931.0,4.0,167.77168782552084,6.605184560059876,1931-04-01
