Year,Month,Day,RF_in
2026,3,31,0.1427602726226299
2026,4,1,0.0089100934076184
2026,4,2,0.0481509870327259
2026,4,3,0.0486879398816526
2026,4,4,4.825707910417833e-07
2026,4,5,0.0700010131141749
2026,4,6,0.0007025809503915
2026,4,7,0.0852890381767159
2026,4,8,0.5856563538078249
2026,4,9,0.0613432773246331
2026,4,10,1.5970209076648625
2026,4,11,2.265707501589157
2026,4,12,1.7623584977598017
2026,4,13,0.0179426271667213
2026,4,14,0.0004243168227003
2026,4,15,1.7421259924107964e-10
2026,4,16,0.0005679425709308
2026,4,17,4.029700068931307e-06
2026,4,18,0.000583177737155
2026,4,19,0.0329934038410871
2026,4,20,0.0022815617676482
2026,4,21,1.5005745541235906e-05
