,Month,RF
1263,April,2.512478031615677
1264,May,2.8569365840988628
1265,June,3.2133098078316387
1266,July,4.078579800022556
1267,August,1.3966932989272338
1268,September,2.3818360976972603
1269,October,3.412888894869587
1270,November,4.63213369080818
1271,December,2.880719469392498
1272,January,5.048230055227472
1273,February,12.228442147856518
1274,March,67.6336301468176
