,Year,Month,NDVI,datetime
0,2000.0,2.0,0.3308458333333333,2000-02-01
1,2000.0,3.0,0.3402895833333333,2000-03-01
2,2000.0,4.0,0.3917486111111111,2000-04-01
3,2000.0,5.0,0.0726451388888888,2000-05-01
4,2000.0,6.0,0.2820125,2000-06-01
5,2000.0,7.0,0.4344326388888888,2000-07-01
6,2000.0,8.0,0.7714791666666667,2000-08-01
7,2000.0,9.0,0.646145138888889,2000-09-01
8,2000.0,10.0,0.8146819444444444,2000-10-01
9,2000.0,11.0,0.8286277777777777,2000-11-01
10,2000.0,12.0,0.8232423611111112,2000-12-01
11,2001.0,1.0,,2001-01-01
12,2001.0,2.0,0.7509374999999999,2001-02-01
13,2001.0,3.0,,2001-03-01
14,2001.0,4.0,,2001-04-01
15,2001.0,5.0,0.0747694444444444,2001-05-01
16,2001.0,6.0,,2001-06-01
17,2001.0,7.0,0.8419986111111111,2001-07-01
18,2001.0,8.0,0.4396673611111111,2001-08-01
19,2001.0,9.0,0.3774374999999999,2001-09-01
20,2001.0,10.0,0.8192819444444445,2001-10-01
21,2001.0,11.0,0.816348611111111,2001-11-01
22,2001.0,12.0,,2001-12-01
23,2002.0,1.0,,2002-01-01
24,2002.0,2.0,,2002-02-01
25,2002.0,3.0,0.3113222222222222,2002-03-01
26,2002.0,4.0,0.5330506944444445,2002-04-01
27,2002.0,5.0,0.2466374999999999,2002-05-01
28,2002.0,6.0,0.5161090277777778,2002-06-01
29,2002.0,7.0,0.3574972222222222,2002-07-01
30,2002.0,8.0,0.8596652777777778,2002-08-01
31,2002.0,9.0,0.559938888888889,2002-09-01
32,2002.0,10.0,0.7807958333333334,2002-10-01
33,2002.0,11.0,0.7962777777777778,2002-11-01
34,2002.0,12.0,0.7996708333333334,2002-12-01
35,2003.0,1.0,0.8073625,2003-01-01
36,2003.0,2.0,0.7696180555555556,2003-02-01
37,2003.0,3.0,0.55491875,2003-03-01
38,2003.0,4.0,0.3371888888888889,2003-04-01
39,2003.0,5.0,0.68690625,2003-05-01
40,2003.0,6.0,0.5736402777777777,2003-06-01
41,2003.0,7.0,0.7459243055555558,2003-07-01
42,2003.0,8.0,0.5174354166666667,2003-08-01
43,2003.0,9.0,0.6935861111111111,2003-09-01
44,2003.0,10.0,0.6090958333333334,2003-10-01
45,2003.0,11.0,0.7983652777777779,2003-11-01
46,2003.0,12.0,0.69500625,2003-12-01
47,2004.0,1.0,0.795179861111111,2004-01-01
48,2004.0,2.0,0.7612930555555556,2004-02-01
49,2004.0,3.0,0.6178354166666666,2004-03-01
50,2004.0,4.0,0.5672708333333333,2004-04-01
51,2004.0,5.0,0.5689249999999999,2004-05-01
52,2004.0,6.0,0.3763597222222222,2004-06-01
53,2004.0,7.0,0.4798618055555554,2004-07-01
54,2004.0,8.0,0.6352444444444444,2004-08-01
55,2004.0,9.0,0.6755354166666666,2004-09-01
56,2004.0,10.0,0.8472736111111111,2004-10-01
57,2004.0,11.0,0.8616166666666668,2004-11-01
58,2004.0,12.0,0.8147326388888889,2004-12-01
59,2005.0,1.0,0.8382270833333334,2005-01-01
60,2005.0,2.0,0.7777729166666667,2005-02-01
61,2005.0,3.0,0.6261687499999999,2005-03-01
62,2005.0,4.0,0.5887611111111112,2005-04-01
63,2005.0,5.0,0.25315625,2005-05-01
64,2005.0,6.0,0.1205395833333333,2005-06-01
65,2005.0,7.0,0.3585569444444445,2005-07-01
66,2005.0,8.0,0.4068361111111111,2005-08-01
67,2005.0,9.0,0.3457013888888889,2005-09-01
68,2005.0,10.0,0.8255291666666668,2005-10-01
69,2005.0,11.0,0.828388888888889,2005-11-01
70,2005.0,12.0,0.8359368055555556,2005-12-01
71,2006.0,1.0,0.7989680555555556,2006-01-01
72,2006.0,2.0,0.5944527777777778,2006-02-01
73,2006.0,3.0,0.7579423611111111,2006-03-01
74,2006.0,4.0,0.617979861111111,2006-04-01
75,2006.0,5.0,0.5080125,2006-05-01
76,2006.0,6.0,0.41473125,2006-06-01
77,2006.0,7.0,0.5593534722222223,2006-07-01
78,2006.0,8.0,0.7156833333333333,2006-08-01
79,2006.0,9.0,0.2865013888888889,2006-09-01
80,2006.0,10.0,0.8016638888888888,2006-10-01
81,2006.0,11.0,0.674675,2006-11-01
82,2006.0,12.0,0.8233486111111111,2006-12-01
83,2007.0,1.0,0.8287715277777778,2007-01-01
84,2007.0,2.0,0.7625875000000001,2007-02-01
85,2007.0,3.0,0.6168388888888888,2007-03-01
86,2007.0,4.0,0.2659916666666666,2007-04-01
87,2007.0,5.0,0.141686111111111,2007-05-01
