,Month,Temp,Year,datetime
0,1.0,73.8896945529514,,1990-01-01
1,2.0,72.50756022135417,,1990-02-01
2,3.0,73.23460286458334,,1990-03-01
3,4.0,76.39539659288195,,1990-04-01
4,5.0,76.10042860243055,,1990-05-01
5,6.0,77.17285698784723,,1990-06-01
6,7.0,78.42734917534722,,1990-07-01
7,8.0,80.025341796875,,1990-08-01
8,9.0,79.887353515625,,1990-09-01
9,10.0,78.16217990451389,,1990-10-01
10,11.0,75.89525553385417,,1990-11-01
11,12.0,73.31687554253472,,1990-12-01
12,1.0,73.75202094184027,,1991-01-01
13,2.0,75.63939344618056,,1991-02-01
14,3.0,71.71780056423611,,1991-03-01
15,4.0,74.120458984375,,1991-04-01
16,5.0,75.51840549045139,,1991-05-01
17,6.0,76.19781087239583,,1991-06-01
18,7.0,77.71535915798611,,1991-07-01
19,8.0,78.17770724826389,,1991-08-01
20,9.0,79.33822157118055,,1991-09-01
21,10.0,78.46759440104168,,1991-10-01
22,11.0,77.74143880208334,,1991-11-01
23,12.0,74.60775824652778,,1991-12-01
24,1.0,74.04668240017361,,1992-01-01
25,2.0,73.62033962673611,,1992-02-01
26,3.0,74.30697699652778,,1992-03-01
27,4.0,74.78757595486111,,1992-04-01
28,5.0,77.27260199652778,,1992-05-01
29,6.0,76.85856391059028,,1992-06-01
30,7.0,77.126123046875,,1992-07-01
31,8.0,77.30198838975694,,1992-08-01
32,9.0,78.263623046875,,1992-09-01
33,10.0,78.8984375,,1992-10-01
34,11.0,75.96115180121528,,1992-11-01
35,12.0,74.35018174913195,,1992-12-01
36,1.0,72.43087836371528,,1993-01-01
37,2.0,71.72566731770834,,1993-02-01
38,3.0,72.55573187934027,,1993-03-01
39,4.0,74.36012912326389,,1993-04-01
40,5.0,74.09452311197917,,1993-05-01
41,6.0,75.57725423177084,,1993-06-01
42,7.0,76.290771484375,,1993-07-01
43,8.0,77.62139214409723,,1993-08-01
44,9.0,78.36183268229166,,1993-09-01
45,10.0,77.28543565538195,,1993-10-01
46,11.0,74.94550781250001,,1993-11-01
47,12.0,72.84080403645834,,1993-12-01
48,1.0,72.01155870225693,,1994-01-01
49,2.0,72.6628662109375,,1994-02-01
50,3.0,72.30059678819444,,1994-03-01
51,4.0,72.72016059027777,,1994-04-01
52,5.0,74.73872612847222,,1994-05-01
53,6.0,74.75477973090278,,1994-06-01
54,7.0,77.12740342881943,,1994-07-01
55,8.0,77.38760579427084,,1994-08-01
56,9.0,77.85478515625,,1994-09-01
57,10.0,77.66823459201389,,1994-10-01
58,11.0,73.76400824652778,,1994-11-01
59,12.0,73.0979465060764,,1994-12-01
60,1.0,73.98449164496529,,1995-01-01
61,2.0,73.93474934895833,,1995-02-01
62,3.0,75.43544108072916,,1995-03-01
63,4.0,74.55481499565973,,1995-04-01
64,5.0,75.24808485243057,,1995-05-01
65,6.0,76.95289984809028,,1995-06-01
66,7.0,78.08982204861111,,1995-07-01
67,8.0,77.75741644965278,,1995-08-01
68,9.0,78.83677842881944,,1995-09-01
69,10.0,77.744091796875,,1995-10-01
70,11.0,77.12118598090278,,1995-11-01
71,12.0,76.92833116319444,,1995-12-01
72,1.0,74.4806396484375,,1996-01-01
73,2.0,72.08815104166666,,1996-02-01
74,3.0,72.77454698350695,,1996-03-01
75,4.0,75.8701388888889,,1996-04-01
76,5.0,77.33053114149305,,1996-05-01
77,6.0,77.51390516493055,,1996-06-01
78,7.0,77.56975368923611,,1996-07-01
79,8.0,78.37741427951389,,1996-08-01
80,9.0,77.61912977430556,,1996-09-01
81,10.0,78.63026801215278,,1996-10-01
82,11.0,76.23124186197916,,1996-11-01
83,12.0,73.84644097222223,,1996-12-01
84,1.0,74.80205891927083,,1997-01-01
85,2.0,73.69334581163194,,1997-02-01
86,3.0,73.34300672743055,,1997-03-01
87,4.0,74.78681098090277,,1997-04-01
88,5.0,75.04576822916667,,1997-05-01
89,6.0,75.55866970486112,,1997-06-01
90,7.0,77.58732096354166,,1997-07-01
91,8.0,77.83499891493057,,1997-08-01
92,9.0,77.56213650173612,,1997-09-01
93,10.0,76.82146809895833,,1997-10-01
94,11.0,75.12439778645833,,1997-11-01
95,12.0,72.04534233940973,,1997-12-01
96,1.0,74.10254720052083,,1998-01-01
97,2.0,74.20213216145834,,1998-02-01
98,3.0,73.80988498263889,,1998-03-01
99,4.0,71.39930826822916,,1998-04-01
100,5.0,72.273388671875,,1998-05-01
101,6.0,74.03621961805555,,1998-06-01
102,7.0,76.14339463975695,,1998-07-01
103,8.0,77.34648708767361,,1998-08-01
104,9.0,76.09265679253471,,1998-09-01
105,10.0,75.90321723090278,,1998-10-01
106,11.0,74.4426242404514,,1998-11-01
107,12.0,72.73092176649305,,1998-12-01
108,1.0,72.43347710503473,,1999-01-01
109,2.0,71.53725043402778,,1999-02-01
110,3.0,71.90135362413196,,1999-03-01
111,4.0,74.34895562065972,,1999-04-01
112,5.0,75.58641493055555,,1999-05-01
113,6.0,76.09617784288194,,1999-06-01
114,7.0,78.39849175347223,,1999-07-01
