Year,Month,Day,RF_in
2026,3,1,0.0083757756321194
2026,3,2,0.164153865837571
2026,3,3,0.0126457455393013
2026,3,4,0.0680318754338379
2026,3,5,0.1198633504908159
2026,3,6,0.0401645014048943
2026,3,7,0.0383018707990345
2026,3,8,0.2185740470422696
2026,3,9,0.0107956674271171
2026,3,10,0.0
2026,3,11,0.0217139246953499
2026,3,12,0.4435269413344817
2026,3,13,0.5021499421676023
2026,3,14,8.585268801035289
2026,3,15,2.502285243587173
2026,3,16,2.369405057277997
2026,3,17,0.3479956783288374
2026,3,18,0.0308224220160922
2026,3,20,0.0648041082979048
2026,3,21,0.035980590244789
2026,3,22,0.0725980758481578
2026,3,23,1.4262409568053125
2026,3,24,9.60084568743357e-08
2026,3,27,0.4083242756615601
2026,3,28,0.3418756089869192
2026,3,29,6.820053757366893e-05
2026,3,30,0.00810098077924789
