,Month,NDVI
293,September,0.599310931037454
294,October,0.7319123885210823
295,November,0.6914621801937327
296,December,0.7330847908468807
297,January,0.569577553692986
298,February,0.7195606231689453
299,March,0.6034106086282169
300,April,0.598931817447438
301,May,0.5685088213752297
302,June,0.4205921958474552
303,July,0.5104965322157916
304,August,0.4889440536499023
