,Month,tmean_f
421,February,71.79370835248162
422,March,72.89373061236213
423,April,74.05903104894301
424,May,74.23805649701288
425,June,75.09985315659466
426,July,76.08061882467831
427,August,76.51362232881434
428,September,76.68103135052849
429,October,76.00607335707721
430,November,74.52208862304687
431,December,73.10617711684283
432,January,71.99108096852022
