,Year,Month,Temp
0,1990.0,1.0,77.60826822916667
1,1990.0,2.0,76.65308973524306
2,1990.0,3.0,76.5151611328125
3,1990.0,4.0,79.8435546875
4,1990.0,5.0,79.8195041232639
5,1990.0,6.0,80.57204861111111
6,1990.0,7.0,81.75487196180555
7,1990.0,8.0,83.31556532118056
8,1990.0,9.0,83.59741753472221
9,1990.0,10.0,81.7584689670139
10,1990.0,11.0,79.36579318576389
11,1990.0,12.0,77.3058837890625
12,1991.0,1.0,77.04752332899305
13,1991.0,2.0,78.83815104166666
14,1991.0,3.0,75.53636338975694
15,1991.0,4.0,77.51689453125
16,1991.0,5.0,78.80572374131944
17,1991.0,6.0,79.52284613715278
18,1991.0,7.0,80.57708875868056
19,1991.0,8.0,81.63717447916667
20,1991.0,9.0,82.27365451388889
21,1991.0,10.0,81.50385199652777
22,1991.0,11.0,80.67090928819445
23,1991.0,12.0,77.82685004340277
24,1992.0,1.0,77.08569064670138
25,1992.0,2.0,76.67808430989584
26,1992.0,3.0,77.54872504340278
27,1992.0,4.0,78.05723741319444
28,1992.0,5.0,80.44642469618056
29,1992.0,6.0,81.08655598958333
30,1992.0,7.0,81.30720486111112
31,1992.0,8.0,81.64604492187499
32,1992.0,9.0,82.19216037326389
33,1992.0,10.0,82.45196397569444
34,1992.0,11.0,79.35031467013889
35,1992.0,12.0,77.71608072916666
36,1993.0,1.0,75.75989040798612
37,1993.0,2.0,75.43772786458334
38,1993.0,3.0,76.51900227864584
39,1993.0,4.0,77.96788736979167
40,1993.0,5.0,77.73985460069444
41,1993.0,6.0,79.31719835069444
42,1993.0,7.0,79.90939670138889
43,1993.0,8.0,81.29618598090278
44,1993.0,9.0,81.67897677951389
45,1993.0,10.0,80.49302300347222
46,1993.0,11.0,78.27356228298612
47,1993.0,12.0,75.83644748263889
48,1994.0,1.0,74.82162000868055
49,1994.0,2.0,75.49159613715278
50,1994.0,3.0,76.10618218315972
51,1994.0,4.0,76.91476779513889
52,1994.0,5.0,78.23484157986111
53,1994.0,6.0,78.83249782986111
54,1994.0,7.0,80.83609483506945
55,1994.0,8.0,81.1832248263889
56,1994.0,9.0,81.42818467881945
57,1994.0,10.0,81.04569769965278
58,1994.0,11.0,77.70882703993055
59,1994.0,12.0,76.34425726996528
60,1995.0,1.0,76.29951985677084
61,1995.0,2.0,77.09567057291667
62,1995.0,3.0,78.4680935329861
63,1995.0,4.0,77.85434027777777
64,1995.0,5.0,78.38018663194444
65,1995.0,6.0,79.81651475694444
66,1995.0,7.0,81.16524522569445
67,1995.0,8.0,80.882861328125
68,1995.0,9.0,81.82630750868056
69,1995.0,10.0,80.89458007812499
70,1995.0,11.0,80.48859049479167
71,1995.0,12.0,80.187353515625
72,1996.0,1.0,77.96638997395834
73,1996.0,2.0,75.54587673611111
74,1996.0,3.0,76.00390625
75,1996.0,4.0,79.12983940972222
76,1996.0,5.0,80.87387152777778
77,1996.0,6.0,81.619873046875
78,1996.0,7.0,81.74634874131945
79,1996.0,8.0,82.14141710069444
80,1996.0,9.0,81.68274197048612
81,1996.0,10.0,82.03380533854167
82,1996.0,11.0,79.86722547743057
83,1996.0,12.0,77.42945421006945
84,1997.0,1.0,78.07408854166667
85,1997.0,2.0,77.37126464843749
86,1997.0,3.0,77.07703450520833
87,1997.0,4.0,78.36161024305557
88,1997.0,5.0,78.92413194444444
89,1997.0,6.0,79.95863172743056
90,1997.0,7.0,80.55555013020833
91,1997.0,8.0,81.61688368055556
92,1997.0,9.0,81.6885525173611
93,1997.0,10.0,81.04446072048611
94,1997.0,11.0,78.64938693576389
95,1997.0,12.0,76.27310384114583
96,1998.0,1.0,76.86038411458333
97,1998.0,2.0,77.04920518663195
98,1998.0,3.0,77.68668619791667
99,1998.0,4.0,76.16276312934028
100,1998.0,5.0,75.92333441840277
101,1998.0,6.0,77.23327365451388
102,1998.0,7.0,79.05879991319443
103,1998.0,8.0,80.84494357638889
104,1998.0,9.0,79.82183159722223
105,1998.0,10.0,79.51813151041667
106,1998.0,11.0,78.25283203125
107,1998.0,12.0,76.72289496527779
108,1999.0,1.0,76.17969292534723
109,1999.0,2.0,75.64696994357638
110,1999.0,3.0,76.27973632812501
111,1999.0,4.0,77.16869845920138
112,1999.0,5.0,78.55144856770833
113,1999.0,6.0,78.874609375
114,1999.0,7.0,80.23125542534723
115,1999.0,8.0,80.56043836805556
116,1999.0,9.0,80.09577365451389
117,1999.0,10.0,79.87261284722223
118,1999.0,11.0,78.34838324652779
119,1999.0,12.0,77.0370849609375
120,2000.0,1.0,75.55848253038195
121,2000.0,2.0,77.48043619791667
122,2000.0,3.0,77.71597222222223
123,2000.0,4.0,76.61963161892362
124,2000.0,5.0,78.70628797743055
125,2000.0,6.0,80.19868164062501
126,2000.0,7.0,80.99970703125001
127,2000.0,8.0,80.88736979166667
128,2000.0,9.0,81.35929361979167
129,2000.0,10.0,81.08588867187501
130,2000.0,11.0,78.86983506944443
