,Month,tmean_f
421,February,72.8348388671875
422,March,74.02666015625
423,April,75.19266221788195
424,May,75.34621853298611
425,June,76.12310655381944
426,July,77.08064507378472
427,August,77.48294270833333
428,September,77.7607421875
429,October,77.10315755208333
430,November,75.597998046875
431,December,74.17555338541666
432,January,73.03992784288195
