Year,Month,tmean_f,datetime
1990,1,80.18829210069444,1990-01-01
1990,2,79.52934027777778,1990-02-01
1990,3,78.79128146701389,1990-03-01
1990,4,82.23595920138888,1990-04-01
1990,5,82.39986979166667,1990-05-01
1990,6,82.93048502604167,1990-06-01
1990,7,84.06357964409722,1990-07-01
1990,8,85.59838324652777,1990-08-01
1990,9,86.17153862847222,1990-09-01
1990,10,84.25364040798611,1990-10-01
1990,11,81.77370876736111,1990-11-01
1990,12,80.07354600694444,1990-12-01
1991,1,79.33401692708333,1991-01-01
1991,2,81.05751410590278,1991-02-01
1991,3,78.18575846354167,1991-03-01
1991,4,79.87341579861112,1991-04-01
1991,5,81.08653428819444,1991-05-01
1991,6,81.82981770833334,1991-06-01
1991,7,82.56262478298612,1991-07-01
1991,8,84.03743489583334,1991-08-01
1991,9,84.31031901041666,1991-09-01
1991,10,83.61046549479167,1991-10-01
1991,11,82.70343967013889,1991-11-01
1991,12,80.06031358506945,1991-12-01
1992,1,79.19422200520833,1992-01-01
1992,2,78.79960394965278,1992-02-01
1992,3,79.79791666666667,1992-03-01
1992,4,80.32578667534722,1992-04-01
1992,5,82.64848090277778,1992-05-01
1992,6,84.02001953125,1992-06-01
1992,7,84.20812717013888,1992-07-01
1992,8,84.66003689236112,1992-08-01
1992,9,84.91784939236112,1992-09-01
1992,10,84.91748046875,1992-10-01
1992,11,81.70178493923612,1992-11-01
1992,12,80.05141059027778,1992-12-01
1993,1,78.06962890625,1993-01-01
1993,2,78.01322699652778,1993-02-01
1993,3,79.268798828125,1993-03-01
1993,4,80.47101779513889,1993-04-01
1993,5,80.26905381944445,1993-05-01
1993,6,81.9120334201389,1993-06-01
1993,7,82.420068359375,1993-07-01
1993,8,83.8458224826389,1993-08-01
1993,9,83.98048502604166,1993-09-01
1993,10,82.718505859375,1993-10-01
1993,11,80.58263346354167,1993-11-01
1993,12,77.91488715277778,1993-12-01
1994,1,76.77129991319444,1994-01-01
1994,2,77.45422905815973,1994-02-01
1994,3,78.74657660590279,1994-03-01
1994,4,79.82507595486112,1994-04-01
1994,5,80.66050889756944,1994-05-01
1994,6,81.66169162326389,1994-06-01
1994,7,83.4092556423611,1994-07-01
1994,8,83.81670464409723,1994-08-01
1994,9,83.90746527777779,1994-09-01
1994,10,83.38905164930556,1994-10-01
1994,11,80.44581705729166,1994-11-01
1994,12,78.59660915798611,1994-12-01
1995,1,77.90572916666667,1995-01-01
1995,2,79.28878038194445,1995-02-01
1995,3,80.57220594618056,1995-03-01
1995,4,80.14361979166667,1995-04-01
1995,5,80.55330946180555,1995-05-01
1995,6,81.80334743923612,1995-06-01
1995,7,83.29903971354167,1995-07-01
1995,8,83.05136176215278,1995-08-01
1995,9,83.90049370659722,1995-09-01
1995,10,83.08045789930556,1995-10-01
1995,11,82.82497287326389,1995-11-01
1995,12,82.44853515624999,1995-12-01
1996,1,80.38487413194446,1996-01-01
1996,2,77.94491644965278,1996-02-01
1996,3,78.2445041232639,1996-03-01
1996,4,81.39149305555556,1996-04-01
1996,5,83.33231879340278,1996-05-01
1996,6,84.4686740451389,1996-06-01
1996,7,84.64416232638888,1996-07-01
1996,8,84.75296223958333,1996-08-01
1996,9,84.50215928819445,1996-09-01
1996,10,84.39525824652779,1996-10-01
1996,11,82.38996310763889,1996-11-01
1996,12,79.91541341145833,1996-12-01
1997,1,80.34428168402778,1997-01-01
1997,2,79.92307400173611,1997-02-01
1997,3,79.6677734375,1997-03-01
1997,4,80.84187825520833,1997-04-01
1997,5,81.61501193576389,1997-05-01
1997,6,83.01142578125,1997-06-01
1997,7,82.61497395833334,1997-07-01
1997,8,84.2408420138889,1997-08-01
1997,9,84.55154622395833,1997-09-01
1997,10,83.97445746527778,1997-10-01
1997,11,81.09510091145833,1997-11-01
1997,12,79.20640190972222,1997-12-01
1998,1,78.773828125,1998-01-01
1998,2,79.02455512152778,1998-02-01
1998,3,80.37648654513889,1998-03-01
1998,4,79.46775173611111,1998-04-01
1998,5,78.45574001736111,1998-05-01
1998,6,79.45144856770833,1998-06-01
1998,7,81.08157009548611,1998-07-01
1998,8,83.27224392361111,1998-08-01
1998,9,82.40920681423611,1998-09-01
1998,10,82.02623697916667,1998-10-01
1998,11,80.89643012152777,1998-11-01
1998,12,79.49261067708333,1998-12-01
1999,1,78.77889539930555,1999-01-01
1999,2,78.49837239583334,1999-02-01
1999,3,79.31754014756945,1999-03-01
1999,4,79.12509765625,1999-04-01
1999,5,80.60864800347221,1999-05-01
1999,6,80.80233832465278,1999-06-01
1999,7,81.5028537326389,1999-07-01
1999,8,81.9320529513889,1999-08-01
1999,9,81.74188368055556,1999-09-01
1999,10,81.85271267361111,1999-10-01
1999,11,80.44437391493057,1999-11-01
1999,12,79.16397026909723,1999-12-01
2000,1,77.73636610243055,2000-01-01
2000,2,79.06814236111111,2000-02-01
2000,3,79.49653320312501,2000-03-01
2000,4,78.41740993923611,2000-04-01
2000,5,80.23914930555556,2000-05-01
2000,6,81.91239691840278,2000-06-01
2000,7,82.69174262152778,2000-07-01
2000,8,82.36820203993055,2000-08-01
2000,9,83.29925672743056,2000-09-01
2000,10,82.66957465277778,2000-10-01
2000,11,80.70439453125,2000-11-01
2000,12,79.68056640625,2000-12-01
2001,1,79.53841145833334,2001-01-01
2001,2,78.64242621527778,2001-02-01
2001,3,78.88924696180555,2001-03-01
2001,4,78.8584201388889,2001-04-01
2001,5,79.59195963541666,2001-05-01
2001,6,80.95464409722223,2001-06-01
2001,7,82.25413411458334,2001-07-01
2001,8,83.15540364583333,2001-08-01
2001,9,82.91703016493057,2001-09-01
2001,10,82.70768229166666,2001-10-01
2001,11,81.253076171875,2001-11-01
2001,12,80.454150390625,2001-12-01
2002,1,79.60995008680555,2002-01-01
2002,2,77.82830946180556,2002-02-01
2002,3,79.08875325520833,2002-03-01
2002,4,81.45551215277777,2002-04-01
2002,5,80.81903211805556,2002-05-01
2002,6,82.37069769965278,2002-06-01
2002,7,82.36025933159722,2002-07-01
2002,8,83.45074869791667,2002-08-01
2002,9,83.36228298611111,2002-09-01
2002,10,83.52418619791666,2002-10-01
2002,11,82.20972764756945,2002-11-01
2002,12,80.68042534722223,2002-12-01
2003,1,80.18533528645833,2003-01-01
2003,2,78.97340494791666,2003-02-01
2003,3,80.91626519097221,2003-03-01
2003,4,79.77956814236111,2003-04-01
2003,5,81.77509223090277,2003-05-01
2003,6,82.68843858506945,2003-06-01
2003,7,83.27197808159723,2003-07-01
2003,8,84.79187282986112,2003-08-01
2003,9,84.37121853298612,2003-09-01
2003,10,84.90327690972222,2003-10-01
2003,11,82.01771918402778,2003-11-01
2003,12,81.10802408854167,2003-12-01
2004,1,79.9130859375,2004-01-01
