,Year,Month,RF_mm,RF_in,datetime
0,1920.0,1.0,219.0463927469136,8.623873730193448,1920-01-01
1,1920.0,2.0,118.59314718364196,4.66902154266307,1920-02-01
2,1920.0,3.0,558.8804012345679,22.003165402935743,1920-03-01
3,1920.0,4.0,160.47553771219137,6.317934555598086,1920-04-01
4,1920.0,5.0,63.77976707175926,2.5110144516440656,1920-05-01
5,1920.0,6.0,103.33568431712963,4.06833402823345,1920-06-01
6,1920.0,7.0,152.51224922839506,6.004419260960436,1920-07-01
7,1920.0,8.0,177.66018036265433,6.994495289868281,1920-08-01
8,1920.0,9.0,270.23145736882714,10.639033754678234,1920-09-01
9,1920.0,10.0,374.0267168209877,14.72546129216487,1920-10-01
10,1920.0,11.0,204.47362075617283,8.050142549455623,1920-11-01
11,1920.0,12.0,266.4083960262346,10.488519528591912,1920-12-01
12,1921.0,1.0,962.4267939814816,37.890818660688254,1921-01-01
13,1921.0,2.0,130.27376302083334,5.128888307906824,1921-02-01
14,1921.0,3.0,108.67563657407408,4.278568369058035,1921-03-01
15,1921.0,4.0,269.5557484567901,10.61243104160591,1921-04-01
16,1921.0,5.0,75.08520206404322,2.9561103174820165,1921-05-01
17,1921.0,6.0,88.49985532407408,3.4842462726013417,1921-06-01
18,1921.0,7.0,203.6655574845679,8.018329034825507,1921-07-01
19,1921.0,8.0,222.37779706790124,8.755031380626034,1921-08-01
20,1921.0,9.0,193.1759379822531,7.605351889065083,1921-09-01
21,1921.0,10.0,324.37340856481484,12.770606636410031,1921-10-01
22,1921.0,11.0,453.73982445987656,17.863772616530575,1921-11-01
23,1921.0,12.0,312.2586564429012,12.293647891452803,1921-12-01
24,1922.0,1.0,638.8746624228395,25.15254576467872,1922-01-01
25,1922.0,2.0,354.49361014660496,13.956441344354529,1922-02-01
26,1922.0,3.0,1012.4773341049382,39.86131236633615,1922-03-01
27,1922.0,4.0,321.65721450617286,12.663669862447753,1922-04-01
28,1922.0,5.0,184.58953028549385,7.267304341948576,1922-05-01
29,1922.0,6.0,56.57590663580247,2.2273978990473413,1922-06-01
30,1922.0,7.0,138.3486930941358,5.446798940714008,1922-07-01
31,1922.0,8.0,211.0224971064815,8.307972327026832,1922-08-01
32,1922.0,9.0,401.9713300540124,15.8256429155123,1922-09-01
33,1922.0,10.0,169.49604552469137,6.6730726584524165,1922-10-01
34,1922.0,11.0,388.5218942901234,15.2961375704773,1922-11-01
35,1922.0,12.0,84.79923804012346,3.338552678745018,1922-12-01
36,1923.0,1.0,936.3703703703704,36.864975211431904,1923-01-01
37,1923.0,2.0,288.46918402777777,11.35705448928259,1923-02-01
38,1923.0,3.0,548.7133487654321,21.60288774667056,1923-03-01
39,1923.0,4.0,535.121624228395,21.06778048143288,1923-04-01
40,1923.0,5.0,244.1020206404321,9.61031577324536,1923-05-01
41,1923.0,6.0,196.0296826774692,7.717704042420046,1923-06-01
42,1923.0,7.0,280.2791039737654,11.03461039266793,1923-07-01
43,1923.0,8.0,241.9524739583333,9.525687951115486,1923-08-01
44,1923.0,9.0,366.0842978395062,14.412767631476624,1923-09-01
45,1923.0,10.0,318.2859519675926,12.530942990850104,1923-10-01
46,1923.0,11.0,146.61740451388889,5.772338760389326,1923-11-01
47,1923.0,12.0,594.9795042438271,23.424389930859338,1923-12-01
48,1924.0,1.0,67.67078993055556,2.6642043279746286,1924-01-01
49,1924.0,2.0,232.54050925925927,9.155138159813358,1924-02-01
50,1924.0,3.0,236.6154755015432,9.31556990163556,1924-03-01
51,1924.0,4.0,560.0879147376543,22.05070530463206,1924-04-01
52,1924.0,5.0,141.9791546103395,5.589730496470059,1924-05-01
53,1924.0,6.0,97.599796248071,3.8425116633098817,1924-06-01
54,1924.0,7.0,337.1363811728395,13.273085872946435,1924-07-01
55,1924.0,8.0,229.6514033564815,9.041393832932345,1924-08-01
56,1924.0,9.0,234.4102527006173,9.228750106323515,1924-09-01
57,1924.0,10.0,530.0945216049382,20.86986305531253,1924-10-01
58,1924.0,11.0,229.0009162808642,9.015784105545835,1924-11-01
59,1924.0,12.0,99.0070167824074,3.897914046551473,1924-12-01
60,1925.0,1.0,394.6083381558642,15.535761344719065,1925-01-01
61,1925.0,2.0,42.75361689814815,1.68321326370662,1925-02-01
62,1925.0,3.0,593.8425925925926,23.37962962962964,1925-03-01
63,1925.0,4.0,329.7686149691358,12.983016337367552,1925-04-01
64,1925.0,5.0,212.89342206790124,8.381630790074853,1925-05-01
65,1925.0,6.0,198.11576485339504,7.799833261944688,1925-06-01
66,1925.0,7.0,122.38292100694444,4.818225236493876,1925-07-01
67,1925.0,8.0,369.9547164351852,14.565146316345873,1925-08-01
68,1925.0,9.0,245.00612461419752,9.645910417881792,1925-09-01
69,1925.0,10.0,134.81166811342592,5.307545988717556,1925-10-01
70,1925.0,11.0,255.888069058642,10.07433342750559,1925-11-01
71,1925.0,12.0,46.944552951388886,1.8482107461176729,1925-12-01
72,1926.0,1.0,88.4911506558642,3.483903569128512,1926-01-01
73,1926.0,2.0,154.05659239969137,6.065220173216196,1926-02-01
74,1926.0,3.0,53.6449291087963,2.1120050830234764,1926-03-01
75,1926.0,4.0,61.662519290123456,2.42765823976864,1926-04-01
76,1926.0,5.0,169.82127700617283,6.68587704748712,1926-05-01
77,1926.0,6.0,53.51002483603395,2.106693891182439,1926-06-01
78,1926.0,7.0,116.12492766203704,4.57184754574949,1926-07-01
79,1926.0,8.0,400.9192708333333,15.784223261154857,1926-08-01
80,1926.0,9.0,242.2232349537037,9.53634783282298,1926-09-01
81,1926.0,10.0,162.23594232253086,6.387241823721688,1926-10-01
82,1926.0,11.0,103.54988908179013,4.0767672866846505,1926-11-01
83,1926.0,12.0,415.66657021604937,16.364825599057063,1926-12-01
84,1927.0,1.0,348.107349537037,13.70501376130067,1927-01-01
85,1927.0,2.0,71.80285493827161,2.8268840526878587,1927-02-01
86,1927.0,3.0,466.2995273919753,18.358249109920287,1927-03-01
87,1927.0,4.0,260.01415412808643,10.236777721578209,1927-04-01
88,1927.0,5.0,384.869140625,15.152328371062993,1927-05-01
89,1927.0,6.0,173.04122058256172,6.812646479628414,1927-06-01
