,Month,MRF,Phase,Count,MeRF,MnRF,MeAnom,MnAnom,MT,MeT,MnT
0,1,4.452105635560836,SEL,11,3.229541344865431,0.2523502006096894,-1.2225642906954053,-4.199755434951147,71.16091449222544,71.1112284429538,69.58934190538194
1,1,4.452105635560836,WEL,15,3.425859750613133,0.5900670293817439,-1.0262458849477034,-3.8620386061790923,71.16091449222544,71.29449631092554,69.91582558653882
2,1,4.452105635560836,NUT,20,5.903122308686024,0.9057930462142754,1.4510166731251877,-3.5463125893465612,71.16091449222544,70.54945654457492,68.80801052517361
3,1,4.452105635560836,WLA,19,3.8339044097113306,0.2594682692183551,-0.6182012258495058,-4.192637366342481,71.16091449222544,71.71611140934316,69.21920572916667
4,1,4.452105635560836,SLA,10,5.608844165611027,0.7800608023362314,1.1567385300501902,-3.672044833224605,71.16091449222544,70.68537824431712,70.19209561126061
5,2,2.91866956654104,SEL,9,1.6557184216496743,0.2272976481950444,-1.2629511448913655,-2.6913719183459954,71.05027869620093,70.54983043722495,69.76276584201389
6,2,2.91866956654104,WEL,9,2.6854785076876544,0.3569250439628749,-0.23319105885338542,-2.5617445225781648,71.05027869620093,69.9744998303952,68.78949110243056
7,2,2.91866956654104,NUT,29,2.7928732945289165,0.5355809744702051,-0.1257962720121233,-2.383088592070835,71.05027869620093,71.16065655684919,68.3971923828125
8,2,2.91866956654104,WLA,19,4.137072592959529,0.4308057955429182,1.2184030264184895,-2.4878637709981217,71.05027869620093,71.13411690767444,69.32352973090278
9,2,2.91866956654104,SLA,8,2.164133844053918,0.0489159479564905,-0.7545357224871219,-2.869753618584549,71.05027869620093,71.78923752874059,71.15349692112322
10,3,3.361250687825139,SEL,7,2.611216702295894,0.6677291186312215,-0.750033985529245,-2.6935215691939174,71.664116100044,71.96636734208715,71.46152072482639
11,3,3.361250687825139,WEL,5,1.9957763814272564,0.5158005880639703,-1.3654743063978827,-2.8454500997611687,71.664116100044,70.81389903919701,70.54100748697917
12,3,3.361250687825139,NUT,39,3.5192706073836937,0.0934285849631209,0.15801991955855454,-3.2678221028620182,71.664116100044,71.54643634532086,69.86253922650408
13,3,3.361250687825139,WLA,20,3.8428058388792445,0.6993660009485577,0.4815551510541054,-2.6618846868765815,71.664116100044,71.814679344852,70.03898111979167
14,3,3.361250687825139,SLA,3,2.1224938701012706,0.9212332735073696,-1.2387568177238686,-2.4400174143177695,71.664116100044,73.80293693866952,73.80293693866952
15,4,1.6211981894133267,SEL,2,1.3336027376596373,0.6048299782568413,-0.2875954517536894,-1.0163682111564856,73.21643162180916,72.14565972222222,72.14565972222222
16,4,1.6211981894133267,WEL,11,1.0014105339120754,0.1644136375619334,-0.6197876555012514,-1.4567845518513933,73.21643162180916,73.81124142572075,72.23552517361111
17,4,1.6211981894133267,NUT,43,1.7252832414992119,0.1037083170881444,0.10408505208588514,-1.5174898723251824,73.21643162180916,73.12493174681404,71.11908873718626
18,4,1.6211981894133267,WLA,16,1.7305532729670898,0.3727507236644248,0.10935508355376311,-1.248447465748902,73.21643162180916,72.94751708361457,71.44272912359597
