Year,Month,tmean_f,datetime,Temp
1990.0,1.0,71.45003255208334,1990-01-01,
1990.0,2.0,69.4069064670139,1990-02-01,
1990.0,3.0,70.1235812717014,1990-03-01,
1990.0,4.0,73.2913330078125,1990-04-01,
1990.0,5.0,74.04286838107639,1990-05-01,
1990.0,6.0,75.63999837239584,1990-06-01,
1990.0,7.0,76.4482421875,1990-07-01,
1990.0,8.0,77.91648763020834,1990-08-01,
1990.0,9.0,77.55636935763889,1990-09-01,
1990.0,10.0,76.55648871527778,1990-10-01,
1990.0,11.0,74.08066677517361,1990-11-01,
1990.0,12.0,71.20752766927083,1990-12-01,
1991.0,1.0,69.8371337890625,1991-01-01,
1991.0,2.0,70.88055555555556,1991-02-01,
1991.0,3.0,69.95799424913194,1991-03-01,
1991.0,4.0,72.54051920572917,1991-04-01,
1991.0,5.0,74.34366048177083,1991-05-01,
1991.0,6.0,75.25555826822917,1991-06-01,
1991.0,7.0,76.55555555555556,1991-07-01,
1991.0,8.0,77.80014105902778,1991-08-01,
1991.0,9.0,77.654443359375,1991-09-01,
1991.0,10.0,76.90250922309028,1991-10-01,
1991.0,11.0,76.11274142795139,1991-11-01,
1991.0,12.0,72.70279134114583,1991-12-01,
1992.0,1.0,69.86437174479167,1992-01-01,
1992.0,2.0,69.59593641493055,1992-02-01,
1992.0,3.0,71.15798611111111,1992-03-01,
1992.0,4.0,71.76340874565972,1992-04-01,
1992.0,5.0,73.70652669270834,1992-05-01,
1992.0,6.0,76.76177842881944,1992-06-01,
1992.0,7.0,77.0943359375,1992-07-01,
1992.0,8.0,77.88444010416667,1992-08-01,
1992.0,9.0,77.46703830295138,1992-09-01,
1992.0,10.0,76.09577094184027,1992-10-01,
1992.0,11.0,73.84644639756945,1992-11-01,
1992.0,12.0,73.38616265190973,1992-12-01,
1993.0,1.0,68.76007215711806,1993-01-01,
1993.0,2.0,68.24230414496527,1993-02-01,
1993.0,3.0,70.1899658203125,1993-03-01,
1993.0,4.0,73.34148220486111,1993-04-01,
1993.0,5.0,73.56910264756945,1993-05-01,
1993.0,6.0,76.04563259548611,1993-06-01,
1993.0,7.0,76.4325439453125,1993-07-01,
1993.0,8.0,77.29326171874999,1993-08-01,
1993.0,9.0,77.5328125,1993-09-01,
1993.0,10.0,76.31985405815972,1993-10-01,
1993.0,11.0,73.19296061197917,1993-11-01,
1993.0,12.0,71.65727539062499,1993-12-01,
1994.0,1.0,69.27361924913194,1994-01-01,
1994.0,2.0,70.48008083767361,1994-02-01,
1994.0,3.0,70.44860297309029,1994-03-01,
1994.0,4.0,72.12866482204862,1994-04-01,
1994.0,5.0,74.19849717881945,1994-05-01,
1994.0,6.0,75.58762749565972,1994-06-01,
1994.0,7.0,77.41748860677083,1994-07-01,
1994.0,8.0,78.25211588541666,1994-08-01,
1994.0,9.0,78.05977647569445,1994-09-01,
1994.0,10.0,77.04186197916667,1994-10-01,
1994.0,11.0,75.13511013454861,1994-11-01,
1994.0,12.0,71.82100151909722,1994-12-01,
1995.0,1.0,70.38853081597222,1995-01-01,
1995.0,2.0,69.84983723958334,1995-02-01,
1995.0,3.0,71.57247450086805,1995-03-01,
1995.0,4.0,72.08829752604166,1995-04-01,
1995.0,5.0,73.58272298177084,1995-05-01,
1995.0,6.0,75.98644205729167,1995-06-01,
1995.0,7.0,77.24896375868056,1995-07-01,
1995.0,8.0,77.37626953125,1995-08-01,
1995.0,9.0,77.625927734375,1995-09-01,
1995.0,10.0,77.04351128472223,1995-10-01,
1995.0,11.0,74.87118326822917,1995-11-01,
1995.0,12.0,73.64186197916666,1995-12-01,
1996.0,1.0,71.44128960503473,1996-01-01,
1996.0,2.0,69.20597601996528,1996-02-01,
1996.0,3.0,69.88422309027777,1996-03-01,
1996.0,4.0,74.27252061631944,1996-04-01,
1996.0,5.0,74.79942762586805,1996-05-01,
1996.0,6.0,77.00926106770834,1996-06-01,
1996.0,7.0,78.052197265625,1996-07-01,
1996.0,8.0,78.06011827256944,1996-08-01,
1996.0,9.0,78.14262152777778,1996-09-01,
1996.0,10.0,77.76021592881943,1996-10-01,
1996.0,11.0,73.63229437934027,1996-11-01,
1996.0,12.0,70.39655761718751,1996-12-01,
1997.0,1.0,69.27734917534721,1997-01-01,
1997.0,2.0,72.12960340711805,1997-02-01,
1997.0,3.0,72.03497992621527,1997-03-01,
1997.0,4.0,73.14148491753473,1997-04-01,
1997.0,5.0,72.5394287109375,1997-05-01,
1997.0,6.0,76.47459038628472,1997-06-01,
1997.0,7.0,76.87856987847222,1997-07-01,
1997.0,8.0,78.09957139756943,1997-08-01,
1997.0,9.0,78.45844726562501,1997-09-01,
1997.0,10.0,77.2704616970486,1997-10-01,
1997.0,11.0,73.53252224392361,1997-11-01,
1997.0,12.0,70.8540500217014,1997-12-01,
1998.0,1.0,69.846240234375,1998-01-01,
1998.0,2.0,70.23055284288195,1998-02-01,
1998.0,3.0,72.36545138888889,1998-03-01,
1998.0,4.0,72.17244737413193,1998-04-01,
1998.0,5.0,72.58509114583333,1998-05-01,
1998.0,6.0,74.37340766059029,1998-06-01,
1998.0,7.0,75.6796413845486,1998-07-01,
1998.0,8.0,77.47139485677084,1998-08-01,
1998.0,9.0,76.97207845052083,1998-09-01,
1998.0,10.0,76.22717013888888,1998-10-01,
1998.0,11.0,74.46503906250001,1998-11-01,
1998.0,12.0,71.72874620225696,1998-12-01,
1999.0,1.0,71.05290798611111,1999-01-01,
1999.0,2.0,70.8515842013889,1999-02-01,
1999.0,3.0,71.62860243055556,1999-03-01,
1999.0,4.0,72.341552734375,1999-04-01,
1999.0,5.0,74.31411946614584,1999-05-01,
1999.0,6.0,75.39103461371528,1999-06-01,
1999.0,7.0,75.98924696180555,1999-07-01,
1999.0,8.0,77.2439453125,1999-08-01,
1999.0,9.0,76.8761474609375,1999-09-01,
1999.0,10.0,75.84967719184027,1999-10-01,
1999.0,11.0,73.80259060329861,1999-11-01,
1999.0,12.0,71.8988498263889,1999-12-01,
2000.0,1.0,70.06652018229167,2000-01-01,
2000.0,2.0,71.66382921006945,2000-02-01,
2000.0,3.0,72.86057671440972,2000-03-01,
2000.0,4.0,71.54185384114584,2000-04-01,
2000.0,5.0,74.59577094184027,2000-05-01,
2000.0,6.0,76.72251790364584,2000-06-01,
2000.0,7.0,77.42938639322918,2000-07-01,
2000.0,8.0,77.98509114583334,2000-08-01,
2000.0,9.0,77.54155273437499,2000-09-01,
2000.0,10.0,77.24780815972223,2000-10-01,
2000.0,11.0,74.65170627170139,2000-11-01,
2000.0,12.0,72.7685302734375,2000-12-01,
2001.0,1.0,72.79734971788194,2001-01-01,
2001.0,2.0,71.85246039496528,2001-02-01,
2001.0,3.0,72.29727647569445,2001-03-01,
2001.0,4.0,73.34377712673611,2001-04-01,
2001.0,5.0,74.52329644097222,2001-05-01,
2001.0,6.0,76.05941026475693,2001-06-01,
2001.0,7.0,77.74480251736111,2001-07-01,
2001.0,8.0,78.30573459201389,2001-08-01,
2001.0,9.0,78.3234103732639,2001-09-01,
2001.0,10.0,76.29354654947917,2001-10-01,
