,Year,Month,Temp,datetime
0,1990.0,1.0,61.80792643229167,1990-01-01
1,1990.0,2.0,58.85929904513889,1990-02-01
2,1990.0,3.0,60.861914062500006,1990-03-01
3,1990.0,4.0,63.38060980902778,1990-04-01
4,1990.0,5.0,63.25116916232639,1990-05-01
5,1990.0,6.0,65.98721516927083,1990-06-01
6,1990.0,7.0,66.03281521267361,1990-07-01
7,1990.0,8.0,67.46709798177083,1990-08-01
8,1990.0,9.0,67.44344889322917,1990-09-01
9,1990.0,10.0,65.94772406684028,1990-10-01
10,1990.0,11.0,65.27283257378471,1990-11-01
11,1990.0,12.0,61.831060112847226,1990-12-01
12,1991.0,1.0,61.09826388888889,1991-01-01
13,1991.0,2.0,61.744908311631946,1991-02-01
14,1991.0,3.0,60.00358072916666,1991-03-01
15,1991.0,4.0,62.370901150173616,1991-04-01
16,1991.0,5.0,63.49748806423612,1991-05-01
17,1991.0,6.0,64.28974609375,1991-06-01
18,1991.0,7.0,66.48043348524305,1991-07-01
19,1991.0,8.0,67.74252115885417,1991-08-01
20,1991.0,9.0,66.96608072916666,1991-09-01
21,1991.0,10.0,65.97164713541667,1991-10-01
22,1991.0,11.0,66.4543918185764,1991-11-01
23,1991.0,12.0,62.951985677083336,1991-12-01
24,1992.0,1.0,60.8931396484375,1992-01-01
25,1992.0,2.0,60.6227294921875,1992-02-01
26,1992.0,3.0,61.09058973524306,1992-03-01
27,1992.0,4.0,61.92628038194445,1992-04-01
28,1992.0,5.0,64.15621473524305,1992-05-01
29,1992.0,6.0,65.36194390190973,1992-06-01
30,1992.0,7.0,65.81882052951389,1992-07-01
31,1992.0,8.0,66.71151258680555,1992-08-01
32,1992.0,9.0,67.38921169704861,1992-09-01
33,1992.0,10.0,66.46225857204861,1992-10-01
34,1992.0,11.0,64.7024386935764,1992-11-01
35,1992.0,12.0,63.39491916232639,1992-12-01
36,1993.0,1.0,59.19500054253473,1993-01-01
37,1993.0,2.0,59.17419704861111,1993-02-01
38,1993.0,3.0,60.01296115451389,1993-03-01
39,1993.0,4.0,62.42311740451389,1993-04-01
40,1993.0,5.0,62.62868109809028,1993-05-01
41,1993.0,6.0,64.89265679253472,1993-06-01
42,1993.0,7.0,65.85352647569445,1993-07-01
43,1993.0,8.0,67.19574924045139,1993-08-01
44,1993.0,9.0,66.94274359809029,1993-09-01
45,1993.0,10.0,65.24147406684028,1993-10-01
46,1993.0,11.0,62.63135850694445,1993-11-01
47,1993.0,12.0,61.95145399305556,1993-12-01
48,1994.0,1.0,59.61005316840278,1994-01-01
49,1994.0,2.0,61.44856228298611,1994-02-01
50,1994.0,3.0,60.19697536892361,1994-03-01
51,1994.0,4.0,61.50613606770834,1994-04-01
52,1994.0,5.0,63.362925889756944,1994-05-01
53,1994.0,6.0,64.68968912760417,1994-06-01
54,1994.0,7.0,68.0218044704861,1994-07-01
55,1994.0,8.0,67.88766004774305,1994-08-01
56,1994.0,9.0,67.86367730034722,1994-09-01
57,1994.0,10.0,65.86482747395834,1994-10-01
58,1994.0,11.0,63.785595703125,1994-11-01
59,1994.0,12.0,61.51968044704861,1994-12-01
60,1995.0,1.0,62.31065266927084,1995-01-01
61,1995.0,2.0,60.73422309027778,1995-02-01
62,1995.0,3.0,62.22100151909722,1995-03-01
63,1995.0,4.0,62.07789984809028,1995-04-01
64,1995.0,5.0,63.63358289930556,1995-05-01
65,1995.0,6.0,65.87361382378472,1995-06-01
66,1995.0,7.0,67.00062662760416,1995-07-01
67,1995.0,8.0,67.32556423611112,1995-08-01
68,1995.0,9.0,66.92290852864583,1995-09-01
69,1995.0,10.0,66.30044216579861,1995-10-01
70,1995.0,11.0,65.87753092447917,1995-11-01
71,1995.0,12.0,64.89156629774305,1995-12-01
72,1996.0,1.0,63.143367513020834,1996-01-01
73,1996.0,2.0,60.514208984375,1996-02-01
74,1996.0,3.0,60.39085015190972,1996-03-01
75,1996.0,4.0,64.31472710503472,1996-04-01
76,1996.0,5.0,65.25996093750001,1996-05-01
77,1996.0,6.0,66.72505967881943,1996-06-01
78,1996.0,7.0,67.32379557291667,1996-07-01
79,1996.0,8.0,68.04337836371528,1996-08-01
80,1996.0,9.0,67.3023681640625,1996-09-01
81,1996.0,10.0,67.78651258680556,1996-10-01
82,1996.0,11.0,65.24452311197916,1996-11-01
83,1996.0,12.0,62.03288031684028,1996-12-01
84,1997.0,1.0,62.10852322048611,1997-01-01
85,1997.0,2.0,61.6256591796875,1997-02-01
86,1997.0,3.0,62.151953125,1997-03-01
87,1997.0,4.0,62.78903266059028,1997-04-01
88,1997.0,5.0,62.88964301215277,1997-05-01
89,1997.0,6.0,65.61807454427083,1997-06-01
90,1997.0,7.0,67.36687825520833,1997-07-01
91,1997.0,8.0,67.42293565538195,1997-08-01
92,1997.0,9.0,66.78802354600694,1997-09-01
93,1997.0,10.0,65.76062554253471,1997-10-01
94,1997.0,11.0,63.73064507378472,1997-11-01
95,1997.0,12.0,60.2087890625,1997-12-01
96,1998.0,1.0,61.66302354600695,1998-01-01
97,1998.0,2.0,61.67860785590278,1998-02-01
98,1998.0,3.0,61.60250651041667,1998-03-01
99,1998.0,4.0,60.182682291666666,1998-04-01
100,1998.0,5.0,61.33088921440972,1998-05-01
101,1998.0,6.0,64.26432020399305,1998-06-01
102,1998.0,7.0,66.9572292751736,1998-07-01
103,1998.0,8.0,66.7422119140625,1998-08-01
104,1998.0,9.0,65.58826768663195,1998-09-01
105,1998.0,10.0,65.91251356336807,1998-10-01
106,1998.0,11.0,63.968505859375,1998-11-01
107,1998.0,12.0,61.82203330469806,1998-12-01
108,1999.0,1.0,61.469935335910506,1999-01-01
109,1999.0,2.0,60.2292013509073,1999-02-01
110,1999.0,3.0,60.767717736901645,1999-03-01
111,1999.0,4.0,61.10684213157151,1999-04-01
112,1999.0,5.0,63.780307256957386,1999-05-01
113,1999.0,6.0,65.01947018016753,1999-06-01
114,1999.0,7.0,65.28008998687409,1999-07-01
115,1999.0,8.0,66.62036209548877,1999-08-01
116,1999.0,9.0,64.70719615592247,1999-09-01
117,1999.0,10.0,64.93665289468385,1999-10-01
118,1999.0,11.0,63.29223941491483,1999-11-01
119,1999.0,12.0,61.85759276751618,1999-12-01
120,2000.0,1.0,59.39978526721757,2000-01-01
121,2000.0,2.0,62.67599018665449,2000-02-01
122,2000.0,3.0,61.72303066284572,2000-03-01
123,2000.0,4.0,61.36721102647485,2000-04-01
124,2000.0,5.0,64.44832288089616,2000-05-01
125,2000.0,6.0,65.13557622149352,2000-06-01
126,2000.0,7.0,66.42953137716708,2000-07-01
127,2000.0,8.0,67.11276291002493,2000-08-01
128,2000.0,9.0,66.24357567557671,2000-09-01
129,2000.0,10.0,66.00131462191503,2000-10-01
130,2000.0,11.0,64.25205898009573,2000-11-01
131,2000.0,12.0,63.05208127911697,2000-12-01
132,2001.0,1.0,63.133943533540375,2001-01-01
133,2001.0,2.0,60.720734569341545,2001-02-01
134,2001.0,3.0,60.76634844632419,2001-03-01
135,2001.0,4.0,61.69827387915788,2001-04-01
136,2001.0,5.0,62.97186214833279,2001-05-01
137,2001.0,6.0,64.82752177192714,2001-06-01
138,2001.0,7.0,66.45544460292966,2001-07-01
139,2001.0,8.0,67.7912574990904,2001-08-01
140,2001.0,9.0,66.99562818976821,2001-09-01
141,2001.0,10.0,65.54984041012139,2001-10-01
142,2001.0,11.0,66.20113265188814,2001-11-01
143,2001.0,12.0,62.94125508060233,2001-12-01
144,2002.0,1.0,61.84168883115905,2002-01-01
145,2002.0,2.0,60.577126704131565,2002-02-01
146,2002.0,3.0,61.41884306401978,2002-03-01
147,2002.0,4.0,63.46132108562526,2002-04-01
148,2002.0,5.0,65.09655236370034,2002-05-01
149,2002.0,6.0,66.26006732838485,2002-06-01
150,2002.0,7.0,67.39271271124247,2002-07-01
151,2002.0,8.0,67.79479082047996,2002-08-01
152,2002.0,9.0,66.21269456601857,2002-09-01
153,2002.0,10.0,66.40690050512106,2002-10-01
154,2002.0,11.0,65.0511290079732,2002-11-01
155,2002.0,12.0,63.0143023933487,2002-12-01
156,2003.0,1.0,61.35412241029122,2003-01-01
157,2003.0,2.0,60.70161312610427,2003-02-01
158,2003.0,3.0,62.868756639635095,2003-03-01
159,2003.0,4.0,62.59178224020082,2003-04-01
160,2003.0,5.0,65.47315307263597,2003-05-01
161,2003.0,6.0,65.23184881902105,2003-06-01
162,2003.0,7.0,67.20640328708645,2003-07-01
163,2003.0,8.0,67.50258454575057,2003-08-01
164,2003.0,9.0,67.20446227365073,2003-09-01
165,2003.0,10.0,66.99325042492286,2003-10-01
166,2003.0,11.0,64.08751494013427,2003-11-01
167,2003.0,12.0,63.39937775450919,2003-12-01
168,2004.0,1.0,62.32552004398607,2004-01-01
169,2004.0,2.0,63.42223710185327,2004-02-01
170,2004.0,3.0,61.30767251331302,2004-03-01
171,2004.0,4.0,62.70415415841667,2004-04-01
172,2004.0,5.0,65.11835990921892,2004-05-01
173,2004.0,6.0,66.39937324971463,2004-06-01
174,2004.0,7.0,66.83445476656902,2004-07-01
175,2004.0,8.0,68.57118388022607,2004-08-01
176,2004.0,9.0,67.3987321114683,2004-09-01
177,2004.0,10.0,66.56566168163427,2004-10-01
178,2004.0,11.0,65.42724947275923,2004-11-01
179,2004.0,12.0,62.59104395871103,2004-12-01
180,2005.0,1.0,62.61840485107542,2005-01-01
181,2005.0,2.0,61.42126019324188,2005-02-01
182,2005.0,3.0,61.371148948796176,2005-03-01
183,2005.0,4.0,63.09047613701296,2005-04-01
184,2005.0,5.0,65.40867590351172,2005-05-01
185,2005.0,6.0,65.68010019413185,2005-06-01
186,2005.0,7.0,67.00885694351271,2005-07-01
187,2005.0,8.0,67.19903164930838,2005-08-01
188,2005.0,9.0,67.61767824327154,2005-09-01
189,2005.0,10.0,65.71953113151766,2005-10-01
190,2005.0,11.0,64.53000139054319,2005-11-01
191,2005.0,12.0,63.699828339885286,2005-12-01
192,2006.0,1.0,62.3109533047873,2006-01-01
193,2006.0,2.0,59.722166017854505,2006-02-01
194,2006.0,3.0,62.33548692320153,2006-03-01
195,2006.0,4.0,61.10968217975107,2006-04-01
196,2006.0,5.0,61.86432648140156,2006-05-01
197,2006.0,6.0,65.15618738896458,2006-06-01
198,2006.0,7.0,66.8460070559679,2006-07-01
199,2006.0,8.0,67.36146616668023,2006-08-01
200,2006.0,9.0,66.48844441533346,2006-09-01
201,2006.0,10.0,66.58654228078358,2006-10-01
202,2006.0,11.0,65.63307403968875,2006-11-01
203,2006.0,12.0,63.35936955298776,2006-12-01
204,2007.0,1.0,62.35760917354313,2007-01-01
205,2007.0,2.0,60.08246601927317,2007-02-01
206,2007.0,3.0,61.956025361356254,2007-03-01
207,2007.0,4.0,61.294876416373285,2007-04-01
208,2007.0,5.0,64.24089049376786,2007-05-01
209,2007.0,6.0,65.4621586704774,2007-06-01
210,2007.0,7.0,66.85790263271707,2007-07-01
211,2007.0,8.0,66.59678798151683,2007-08-01
212,2007.0,9.0,66.17358289309868,2007-09-01
213,2007.0,10.0,65.47817302348392,2007-10-01
214,2007.0,11.0,64.29516482727462,2007-11-01
215,2007.0,12.0,61.83759237761649,2007-12-01
216,2008.0,1.0,59.76137582451089,2008-01-01
217,2008.0,2.0,61.19445617917451,2008-02-01
218,2008.0,3.0,62.827444779624365,2008-03-01
219,2008.0,4.0,62.55609936939191,2008-04-01
220,2008.0,5.0,63.46883341380086,2008-05-01
221,2008.0,6.0,65.29519555686106,2008-06-01
222,2008.0,7.0,66.28337037245072,2008-07-01
223,2008.0,8.0,66.40718493954563,2008-08-01
224,2008.0,9.0,65.19836449517639,2008-09-01
225,2008.0,10.0,65.5220998571626,2008-10-01
226,2008.0,11.0,64.27710941639623,2008-11-01
227,2008.0,12.0,62.75328097638456,2008-12-01
228,2009.0,1.0,60.57150127490311,2009-01-01
229,2009.0,2.0,59.14691875269522,2009-02-01
230,2009.0,3.0,59.24403384411343,2009-03-01
231,2009.0,4.0,60.73264597407199,2009-04-01
232,2009.0,5.0,64.1794562840179,2009-05-01
233,2009.0,6.0,66.72943363594351,2009-06-01
234,2009.0,7.0,67.08980163990253,2009-07-01
235,2009.0,8.0,68.32846050400579,2009-08-01
236,2009.0,9.0,66.81266240245398,2009-09-01
237,2009.0,10.0,67.93254453087329,2009-10-01
238,2009.0,11.0,64.15976513937117,2009-11-01
239,2009.0,12.0,62.9520019147032,2009-12-01
240,2010.0,1.0,64.13779353670664,2010-01-01
241,2010.0,2.0,61.01109132447401,2010-02-01
242,2010.0,3.0,60.192628437439694,2010-03-01
243,2010.0,4.0,61.95744401387648,2010-04-01
244,2010.0,5.0,64.6463472797635,2010-05-01
245,2010.0,6.0,66.49589193012474,2010-06-01
246,2010.0,7.0,65.84016392073588,2010-07-01
247,2010.0,8.0,66.42287308177592,2010-08-01
248,2010.0,9.0,66.29067126746932,2010-09-01
249,2010.0,10.0,65.46820993505821,2010-10-01
250,2010.0,11.0,63.85857618421221,2010-11-01
251,2010.0,12.0,63.703638198500826,2010-12-01
252,2011.0,1.0,61.30843831356116,2011-01-01
253,2011.0,2.0,63.0950458040281,2011-02-01
254,2011.0,3.0,62.98703190015596,2011-03-01
255,2011.0,4.0,64.2354495887441,2011-04-01
256,2011.0,5.0,64.80643019713565,2011-05-01
257,2011.0,6.0,65.91688980854525,2011-06-01
258,2011.0,7.0,66.08906410068978,2011-07-01
259,2011.0,8.0,67.01321922238785,2011-08-01
260,2011.0,9.0,65.99783390461188,2011-09-01
261,2011.0,10.0,65.05338071842249,2011-10-01
262,2011.0,11.0,63.82252486332656,2011-11-01
263,2011.0,12.0,61.68286381374955,2011-12-01
264,2012.0,1.0,62.72233946048501,2012-01-01
265,2012.0,2.0,61.32355328203396,2012-02-01
266,2012.0,3.0,60.963651835232994,2012-03-01
267,2012.0,4.0,62.2170450598007,2012-04-01
268,2012.0,5.0,63.27669044884861,2012-05-01
269,2012.0,6.0,64.87510517199715,2012-06-01
270,2012.0,7.0,65.29041615364744,2012-07-01
271,2012.0,8.0,66.30702424221799,2012-08-01
272,2012.0,9.0,65.01995909804086,2012-09-01
273,2012.0,10.0,67.28695620697141,2012-10-01
274,2012.0,11.0,63.801020898770986,2012-11-01
275,2012.0,12.0,62.8931265260568,2012-12-01
276,2013.0,1.0,61.06739788265443,2013-01-01
277,2013.0,2.0,59.87167944993912,2013-02-01
278,2013.0,3.0,60.33722533675632,2013-03-01
279,2013.0,4.0,63.684096467880494,2013-04-01
280,2013.0,5.0,64.43414435095099,2013-05-01
281,2013.0,6.0,65.90584718528089,2013-06-01
282,2013.0,7.0,66.96541908836602,2013-07-01
283,2013.0,8.0,67.52883465822644,2013-08-01
284,2013.0,9.0,66.41632122263297,2013-09-01
285,2013.0,10.0,66.48407212560701,2013-10-01
286,2013.0,11.0,65.08648558985045,2013-11-01
287,2013.0,12.0,63.54220374992612,2013-12-01
288,2014.0,1.0,61.25795763271686,2014-01-01
289,2014.0,2.0,64.08130545280409,2014-02-01
290,2014.0,3.0,61.96915701714912,2014-03-01
291,2014.0,4.0,62.58843336339705,2014-04-01
292,2014.0,5.0,64.75230461638694,2014-05-01
293,2014.0,6.0,65.27417687909988,2014-06-01
294,2014.0,7.0,67.91776202970576,2014-07-01
295,2014.0,8.0,68.08084505890926,2014-08-01
296,2014.0,9.0,68.32390595552434,2014-09-01
297,2014.0,10.0,67.56186686348629,2014-10-01
298,2014.0,11.0,65.44288924127642,2014-11-01
299,2014.0,12.0,62.80127763841001,2014-12-01
300,2015.0,1.0,60.545329261181095,2015-01-01
301,2015.0,2.0,62.53971737234872,2015-02-01
302,2015.0,3.0,60.69486069058708,2015-03-01
303,2015.0,4.0,64.14011983050844,2015-04-01
304,2015.0,5.0,63.22745771031866,2015-05-01
305,2015.0,6.0,66.06432556907248,2015-06-01
306,2015.0,7.0,69.01518910790696,2015-07-01
307,2015.0,8.0,70.01974456237556,2015-08-01
308,2015.0,9.0,69.39071831010847,2015-09-01
309,2015.0,10.0,67.47119276031846,2015-10-01
310,2015.0,11.0,67.13947444237337,2015-11-01
311,2015.0,12.0,64.63649373550355,2015-12-01
312,2016.0,1.0,62.82278649049452,2016-01-01
313,2016.0,2.0,61.772809431554265,2016-02-01
314,2016.0,3.0,61.940601822560666,2016-03-01
315,2016.0,4.0,63.69964076506396,2016-04-01
316,2016.0,5.0,64.55576470056675,2016-05-01
317,2016.0,6.0,65.73092224381894,2016-06-01
318,2016.0,7.0,67.8735478599393,2016-07-01
319,2016.0,8.0,68.91864118687221,2016-08-01
320,2016.0,9.0,67.50113965668885,2016-09-01
321,2016.0,10.0,66.68958149081003,2016-10-01
322,2016.0,11.0,65.26210164502186,2016-11-01
323,2016.0,12.0,62.49299328851221,2016-12-01
324,2017.0,1.0,61.79223558225444,2017-01-01
325,2017.0,2.0,61.66997899517983,2017-02-01
326,2017.0,3.0,64.00822345749441,2017-03-01
327,2017.0,4.0,64.15472624246169,2017-04-01
328,2017.0,5.0,64.27428633113675,2017-05-01
329,2017.0,6.0,67.16578633753969,2017-06-01
330,2017.0,7.0,68.58684692966759,2017-07-01
331,2017.0,8.0,68.45337225890465,2017-08-01
332,2017.0,9.0,67.29585837807196,2017-09-01
333,2017.0,10.0,66.01797028292026,2017-10-01
334,2017.0,11.0,63.06750883247056,2017-11-01
335,2017.0,12.0,60.8653114917478,2017-12-01
336,2018.0,1.0,62.69244715789989,2018-01-01
337,2018.0,2.0,62.024829588470055,2018-02-01
338,2018.0,3.0,61.91078183950717,2018-03-01
339,2018.0,4.0,64.03593073254774,2018-04-01
340,2018.0,5.0,64.91256989691847,2018-05-01
341,2018.0,6.0,66.63489460666051,2018-06-01
342,2018.0,7.0,68.50177106662582,2018-07-01
343,2018.0,8.0,68.92386346481871,2018-08-01
344,2018.0,9.0,68.98676920167061,2018-09-01
345,2018.0,10.0,67.62103448297447,2018-10-01
346,2018.0,11.0,65.03312978684664,2018-11-01
347,2018.0,12.0,63.8338891923521,2018-12-01
348,2019.0,1.0,61.32118326822916,2019-01-01
