,Month,tmean_f
421,February,62.67269965277778
422,March,62.449031575520834
423,April,63.35785047743056
424,May,63.94259440104167
425,June,66.18763020833333
426,July,67.39290635850693
427,August,68.1754150390625
428,September,67.77681749131943
429,October,66.2630859375
430,November,64.74599880642361
431,December,63.76762966579861
432,January,62.33218587239583
